#/home/enes/bim/BIM.py trees/r8060063.trees,trees/r8060064.trees,trees/r8060065.trees,trees/r8060066.trees,trees/r8060067.trees,trees/r8060068.trees,trees/r8060069.trees 250 --stats=all --eta=etas/BC.json --out=outs/673711311.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FayH,TajD,FerL,FulD,bsfs,btree,Colless,path
0,2501.0,250,3,-0.8528995356833227,0.12625210369090395,-0.8039020686906757,0.7051588800115817,-1.5479634052244726,1.7886284734303187e-05,0.493529607676227,0.030719652804767458,r8060063.trees
0,2501.0,250,7,0.11836463900676901,0.1281551701503534,0.6868627044409622,0.18529235997148702,-0.2641278187844842,0.9688586205557244,0.7319833692649047,0.025448568467418057,r8060064.trees
0,2501.0,250,9,0.5441939210026393,0.08921469294898182,1.097461483058947,-0.14255387542329961,-0.7089587510095279,2.014042767979034,0.1317807272801989,0.031820831713952585,r8060065.trees
0,2501.0,250,3,0.04247956297283984,0.2642519620043963,0.7946616781155211,0.3176986251972884,1.5999106058689658,0.43436906143040377,0.6520129893334423,0.02795051172431662,r8060066.trees
0,2501.0,250,9,0.2618956751648347,0.12335728278609216,0.8928073466972494,0.11161949713942156,-2.2007292414680384,1.7181193122522973,-0.11214697676886838,0.034668628430773785,r8060067.trees
0,2501.0,250,14,1.5224990413582076,0.055359626180561644,2.1642060997914414,-0.8108394543970744,0.7478772545717276,3.5864506176413755,0.8138563729625492,0.025676901152999095,r8060068.trees
0,2501.0,250,11,-0.4423735140579144,0.07905508259991821,-0.1753028307964554,0.4682078743195801,0.2523487190495647,1.7494547413051793e-05,0.6638265372897049,0.026583754372328027,r8060069.trees
