#/home/enes/bim/BIM.py trees/r8120014.trees,trees/r8120015.trees,trees/r8120016.trees,trees/r8120017.trees,trees/r8120018.trees,trees/r8120019.trees,trees/r8120020.trees 250 --stats=all --eta=etas/BC.json --out=outs/418688554.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,bsfs,FulD,TajD,FerL,FayH,btree,Colless,path
0,2501.0,250,2,-0.5235120708679302,-4.167578474054706e-06,-1.3182224822321018,-0.2819933873329168,0.5345867811416709,0.21055540357208782,0.3336271622960683,0.032180334240186556,r8120014.trees
0,2501.0,250,12,0.00854676167718963,-0.3278919604896867,1.2374296820739528,-0.34802345740017865,-0.18574171264095715,-0.07282524398814495,0.0583428173980723,0.03393296689060389,r8120015.trees
0,2501.0,250,5,1.9390870119705392,2.335968398404177,0.4082063286831289,2.6611622571568767,-1.1778960626860906,0.02734620178956161,-0.7305027483435267,0.04667055318046379,r8120016.trees
0,2501.0,250,10,0.1044097132822686,2.4659897197216027,0.49732073857972664,0.3837846465288948,0.05957238021873743,0.05377813502871841,0.6835103346605373,0.02928488146132919,r8120017.trees
0,2501.0,250,4,0.013700182927928009,0.6029630109550301,-1.7193945226261713,0.35280190969163244,0.14963224360641147,0.10222917431727631,0.21847950252158257,0.0325726870616105,r8120018.trees
0,2501.0,250,10,2.6787022342035347,4.004792344613075,-0.8809206284569867,3.7623247211366744,-1.4975351610589547,0.08024159296230164,-0.49100612785170955,0.037504858142246404,r8120019.trees
0,2501.0,250,12,-0.47694393200376506,4.72985831489979e-06,0.039536030753832926,-0.16875314003956446,0.5140457871608626,0.08664016151722649,0.7159673911183382,0.02671978235522736,r8120020.trees
