#/home/enes/bim/BIM.py trees/r8030056.trees,trees/r8030057.trees,trees/r8030058.trees,trees/r8030059.trees,trees/r8030060.trees,trees/r8030061.trees,trees/r8030062.trees 250 --stats=all --eta=etas/BC.json --out=outs/328462542.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FulD,ZngE,bsfs,TajD,FerL,btree,Colless,path
0,2501.0,250,5,-0.34990344745941987,0.4082063286831292,0.30211274727373266,-0.7596700911582531,-0.8732882043747775,-0.7996203965305555,-0.5538156815640539,0.04863540182234314,r8030056.trees
0,2501.0,250,12,0.016549771112327354,-2.356251271886407,0.563393268741138,1.8004776730790812,0.7849433958548154,-0.3127400414672069,0.023200900015753145,0.03425221623822479,r8030057.trees
0,2501.0,250,10,-0.0048614072115302975,-0.8809206284569866,1.2864828096236665,2.3600271590237267,1.603721985062596,-0.8202675998955987,-1.8000989330251842,0.05687265189791424,r8030058.trees
0,2501.0,250,12,0.09565736447455687,0.039536030753832795,-0.07622145467980246,1.3146211745969145,0.3759853897848522,0.2847830314041184,-0.29017681060239403,0.039603575592693355,r8030059.trees
0,2501.0,250,7,0.19539861649461646,-2.0558699516774643,-0.7543373702680255,0.42353902031930285,-0.16286920314564893,0.8719518976187599,0.82821471759164,0.026209677419354843,r8030060.trees
0,2501.0,250,7,0.09351041757249087,1.5276143141084952,-0.6765168089314197,1.690525703800356e-05,-0.4863901922816663,0.6162315748884268,-0.17298519632864476,0.03567171913460293,r8030061.trees
0,2501.0,250,5,0.06828554481954859,0.40820632868312895,-1.1973006548435103,-0.6655439977049438,-1.3334311730205626,0.8754613132241896,0.24648200786111807,0.029252493846353155,r8030062.trees
