#/home/enes/bim/BIM.py trees/ir8030076.trees,trees/ir8030077.trees,trees/ir8030078.trees,trees/ir8030079.trees,trees/ir8030080.trees,trees/ir8030081.trees 250 --stats=all --eta=etas/BC.json --out=outs/706729969.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,FulD,FayH,bsfs,ZngE,Colless,btree,path
0,2501.0,250,7,-0.5306123856371607,0.6850205920473053,1.5276143141084955,-0.04855242260712418,1.690525703800356e-05,0.6853430144591833,0.036630392537893505,0.04831941273935184,ir8030076.trees
0,2501.0,250,13,-1.4876972450499006,0.08635559811238909,-0.14726309148325314,-0.2842305917498339,-0.5312479712809234,1.2203143280946076,0.05010364036792331,-0.7941921129240833,ir8030077.trees
0,2501.0,250,4,0.45343628528121804,0.4681439270058457,0.9029723794226858,0.21795156962756343,0.4272324850393,-0.18321125111024136,0.03753724575722244,-0.307522950026425,ir8030078.trees
0,2501.0,250,6,-0.26389624892596736,1.2519969841942549,0.03295822379415015,0.08985507174379387,1.143686578757971,0.6879872934788052,0.04902405320205553,-1.0062413710718368,ir8030079.trees
0,2501.0,250,7,0.20965869335445395,0.2619679676415058,-0.2641278187844841,0.08314187629819042,0.6913155009480119,-0.06506954128665912,0.08433734939759037,-2.5229637103530203,ir8030080.trees
0,2501.0,250,16,-0.19579055309853394,0.7948120308237383,-1.5450791905361416,0.03905972912662595,3.9489562698073772,0.48094138898283795,0.059625599170877064,-1.9625294154040769,ir8030081.trees
