#/home/enes/bim/BIM.py trees/r8020056.trees,trees/r8020057.trees,trees/r8020058.trees,trees/r8020059.trees,trees/r8020060.trees,trees/r8020061.trees,trees/r8020062.trees 250 --stats=all --eta=etas/BC.json --out=outs/100009464.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,FulD,ZngE,FayH,bsfs,btree,Colless,path
0,2501.0,250,11,-0.4685441200549849,0.9781664885918278,-2.3105962099881507,0.7622369810956302,0.004313028970595225,1.7413484110792588,-0.06723553907070755,0.03708381914755797,r8020056.trees
0,2501.0,250,8,0.4546047069413586,-0.7273367295242064,-2.1336902172929455,-0.6442168569307594,0.022786163477334902,9.120471661981977e-07,-0.05268173499148024,0.03637129161808524,r8020057.trees
0,2501.0,250,6,0.40231853225168956,-0.15979851040112916,0.03295822379415026,-0.3798101903331887,0.0857365780952969,-3.1178367348751664e-06,0.10704098200037629,0.033223215442414814,r8020058.trees
0,2501.0,250,5,-0.11661687024255583,0.4635979467096832,2.670757655555177,0.26772253162884185,0.03022474934635755,4.412274868850414e-06,-0.07434142402511291,0.03438485123288854,r8020059.trees
0,2501.0,250,5,0.8607865263959459,-1.1460301346052648,-1.854344998188919,-1.1147641372957722,0.08983467166834057,4.412274868850414e-06,-0.20809862899428683,0.038274063997927196,r8020060.trees
0,2501.0,250,5,0.7948195344215895,-0.2844069738851241,-1.854344998188919,-0.7364717652019722,0.18934446151368975,0.357835954478492,-0.15750653777990156,0.0438487822256769,r8020061.trees
0,2501.0,250,11,-0.38056143339664017,-0.7810224419772244,-1.0291237454692927,-0.00805816546513978,-0.16023244929647856,-0.5415524779937346,0.13632520036879445,0.03603446042233449,r8020062.trees
