#/home/enes/bim/BIM.py trees/r8080051.trees,trees/r8080052.trees,trees/r8080053.trees,trees/r8080054.trees,trees/r8080055.trees,trees/r8080056.trees,trees/r8080057.trees,trees/r8080058.trees,trees/r8080059.trees,trees/r8080060.trees,trees/r8080061.trees,trees/r8080062.trees,trees/r8080063.trees,trees/r8080064.trees,trees/r8080065.trees,trees/r8080066.trees,trees/r8080067.trees 250 --stats=all --eta=etas/BC.json --out=outs/465892480.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FerL,FayH,TajD,FulD,bsfs,btree,Colless,path
0,10001.0,250,89,2.195892799479928,-0.9161438004345757,0.12389715159792095,3.267005816909242,-1.9665155955953548,3.872336248590488,0.556669768509899,0.028027432309884696,r8080051.trees
0,10001.0,250,85,2.544555285072561,-1.4403550753310252,0.03787048217147462,3.104002436585672,-1.6997052648197595,6.323494077754835,-0.49758484340489606,0.04008661373605019,r8080052.trees
0,10001.0,250,85,1.518374208567555,-0.8165067566265365,0.03466155236363589,1.9302048741806879,-0.1998803594806921,3.003103039488807,-0.3534943587729649,0.04207960875761108,r8080053.trees
0,10001.0,250,65,1.5141004464522603,-0.5585872246435152,0.10933219636009442,2.412074080278999,-2.6646082780772837,3.872623388002991,0.0720364509091273,0.03312790331834249,r8080054.trees
0,10001.0,250,85,2.235169348574037,-1.1115040343816958,0.07641809750744347,3.0056042853663185,-2.128226666345208,3.737990717980478,-0.12272545051103366,0.03309625599170879,r8080055.trees
0,10001.0,250,92,1.5128430637908956,-0.5345792732514967,0.11204675107346357,2.4233684807124956,-1.2082265414908304,2.789516392370579,0.05414413066841424,0.034920789147372906,r8080056.trees
0,10001.0,250,142,1.005986858680319,-0.4064120343967847,0.058390637480587516,1.5018056785595455,0.09475315990478962,0.8359315428516829,-0.1729482815565975,0.035068473686629985,r8080057.trees
0,10001.0,250,92,0.767458431863205,-0.050066375022258795,0.11852634047265381,1.6298941670155622,-1.0095148062547443,1.9504022945219415,0.2940023782107071,0.02973605501951706,r8080058.trees
0,10001.0,250,88,2.5258338704275736,-1.409333681518308,0.043136334795064714,3.114533708581714,-0.5026462318554932,4.547524517672553,0.17427987451736027,0.03171107368542269,r8080059.trees
0,10001.0,250,81,1.231055481328703,-0.4882273911388139,0.07724142452830296,1.8834161471405557,-1.183633816768294,2.598500037491393,0.4072465088496506,0.03100844237163708,r8080060.trees
0,10001.0,250,89,2.0666989416883847,-1.1359353727999926,0.04006087193891325,2.578628206797156,-0.7359755488026658,1.8845536821081563,-0.3690896374112621,0.038334479356632485,r8080061.trees
0,10001.0,250,93,1.8024141065852382,-0.47385658645235146,0.17881597340166502,3.1815141306102093,-1.4247413459978553,1.6659767066957922,0.02866237351388123,0.03397270295603667,r8080062.trees
0,10001.0,250,85,3.666462208266467,-2.18634774129837,0.02342710401183938,4.2712258955616305,-1.485444564057036,6.647652005854123,-0.1439925726897507,0.03525469003510201,r8080063.trees
0,10001.0,250,99,1.3730611436754723,-0.37068068980402474,0.13284127380884797,2.4016547344325065,-2.265416156757902,1.5418544329591966,-0.23928137682642045,0.035682578511389,r8080064.trees
0,10001.0,250,83,2.065916537832891,-0.7542683283000128,0.14761576876451685,3.2762260534786987,-1.6667313073792045,1.5695304198500597,0.17073998161859041,0.03283880795707859,r8080065.trees
0,10001.0,250,72,1.4885526951984123,-0.5370945075939023,0.1097089281445875,2.3840916528513856,-1.4545840432082398,4.169128899740067,0.307900669079923,0.033138699190001175,r8080066.trees
0,10001.0,250,85,2.1042163903036224,-0.9948211949610547,0.08641539375681503,2.92310100830154,-1.4854445640570357,2.6935335998587395,0.48931843544911374,0.030354906569442133,r8080067.trees
