#/home/enes/bim/BIM.py trees/ir8090070.trees,trees/ir8090071.trees,trees/ir8090072.trees,trees/ir8090073.trees,trees/ir8090074.trees,trees/ir8090075.trees 250 --stats=all --eta=etas/BC.json --out=outs/474862302.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FulD,FerL,bsfs,FayH,ZngE,btree,Colless,path
0,2501.0,250,7,1.6132149744012458,-0.26412781878448416,-0.5551749955836267,1.5302407170766856,0.05684725562656454,1.0633285980941263,-0.6297755713769955,0.0450187848166861,ir8090070.trees
0,2501.0,250,9,0.24150873802766876,0.7828117394489834,-0.06222750949970335,1.1085547122109732e-08,0.012747976267354537,0.14427140606574962,-0.09454810432766661,0.03332685581033813,ir8090071.trees
0,2501.0,250,13,1.7436243189366747,-0.1472630914832532,-0.8648509607865924,4.106018645249481,0.0031919866131355163,1.3913168946543566,0.07062985438939512,0.03438755020080321,ir8090072.trees
0,2501.0,250,5,-0.06487588931794039,0.4082063286831292,0.3260609409506745,4.412274868850414e-06,0.08479721344394765,-0.28252091868941254,-0.7283441271599372,0.05178779634667703,ir8090073.trees
0,2501.0,250,7,1.2785837448909845,-2.055869951677464,-0.7111587845473157,1.1369560515805275,-0.021787761397729977,1.0577699865700831,-0.6762295076484112,0.04558017014293734,ir8090074.trees
0,2501.0,250,6,-0.09524682112002053,0.032958223794150095,0.4334940867155804,-3.1178367348751664e-06,0.10217786623175683,-0.3798101903331887,-2.578585211470692,0.0823293172690763,ir8090075.trees
