#/home/enes/bim/BIM.py trees/ir8000046.trees,trees/ir8000047.trees,trees/ir8000048.trees,trees/ir8000049.trees,trees/ir8000050.trees,trees/ir8000051.trees 250 --stats=all --eta=etas/BC.json --out=outs/807971257.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,FayH,TajD,ZngE,FerL,bsfs,btree,Colless,path
0,2501.0,250,4,-1.7193945226261713,0.12900961292935878,-0.0545601456145915,-0.3564933130638303,0.4253646163825352,5.056170714293956e-07,-1.008577081971054,0.058492032646715895,ir8000046.trees
0,2501.0,250,9,0.7828117394489831,0.08086402856157711,-1.3847487563256724,-1.3754341506944312,1.0468259042947088,-0.7650724608447868,-0.5030790464712107,0.04971498898821091,ir8000047.trees
0,2501.0,250,6,0.03295822379415015,0.22726893919046873,0.6846351187632765,-0.15888657299277603,0.5312353379870629,0.6221509590092771,-1.8600176049343213,0.06778727814483741,ir8000048.trees
0,2501.0,250,4,0.9029723794226858,0.17031328940414747,-0.4038720548802804,-0.7188103516940617,0.7186019076906501,5.056170714293956e-07,-0.10038487974970765,0.037472470527270374,ir8000049.trees
0,2501.0,250,4,-1.7193945226261713,-0.14662290140115147,0.8023745936862574,0.9588750663111407,-0.8338331565599392,0.48531048194707105,-2.184037912924702,0.06398173338515352,ir8000050.trees
0,2501.0,250,11,0.2523487190495646,0.1764747687135217,-0.2315435179139738,-0.8602996042132257,0.9652523873843007,0.39440642463973363,-0.7334962148747667,0.05156108304184479,ir8000051.trees
