#/home/enes/bim/BIM.py trees/ir8030005.trees,trees/ir8030006.trees,trees/ir8030007.trees,trees/ir8030008.trees,trees/ir8030009.trees,trees/ir8030010.trees,trees/ir8030011.trees 250 --stats=all --eta=etas/BC.json --out=outs/495525907.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,FerL,FulD,TajD,ZngE,Colless,btree,path
0,2501.0,250,11,1.7494547413051793e-05,-0.07058306140767756,-0.3887789174735783,-1.029123745469293,0.09803678982814513,0.3484082055496845,0.06360927581292913,-1.392053396762672,ir8030005.trees
0,2501.0,250,4,-1.1944410583864944,0.02204236101148326,0.8129849194565336,6.1477061835204,-1.573553009133912,-1.2307800801933018,0.035043399404067886,0.13513734751753248,ir8030006.trees
0,2501.0,250,6,-0.987205187193264,0.08488673019957535,0.7260980481947616,6.02452282282351,-0.8368854142721632,-0.8952986307941512,0.05418447985490348,-1.4801160692184712,ir8030007.trees
0,2501.0,250,5,4.412274868850414e-06,0.07360286183418556,0.27615971085937174,0.4082063286831292,-0.04197777950381384,-0.2343746167865651,0.05454074361963985,-1.049800190342647,ir8030008.trees
0,2501.0,250,6,-3.1178367348751664e-06,0.10959769209055685,0.7961965613133709,0.032958223794150206,-0.7879903971427349,-0.9321192336842199,0.049585438528306776,-0.9583208847966602,ir8030009.trees
0,2501.0,250,6,1.1952864392418716,0.07119110449544673,-0.25280196612470207,2.0301464234706033,1.0824685914699115,0.6143460876986677,0.05716414043269854,-2.3094400033717775,ir8030010.trees
0,2501.0,250,5,4.412274868850414e-06,0.08399761690039319,0.8767131907735185,-1.854344998188919,-1.2217756280221541,-1.156032396069641,0.03316491773545796,0.39671439484160015,ir8030011.trees
