#/home/enes/bim/BIM.py trees/r8080014.trees,trees/r8080015.trees,trees/r8080016.trees,trees/r8080017.trees,trees/r8080018.trees,trees/r8080019.trees,trees/r8080020.trees 250 --stats=all --eta=etas/BC.json --out=outs/248359205.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,FayH,TajD,bsfs,FerL,Colless,btree,path
0,2501.0,250,8,2.7476664446803643,-0.9242641383330039,0.03728209292400958,-1.0234854362452648,-0.9714176683989526,0.6620578367807016,0.0339827050136028,-0.35324342547508947,r8080014.trees
0,2501.0,250,9,-2.2007292414680384,1.44284333691965,0.03154225636964006,1.980254114826186,3.175073102733903,-0.8373496993410232,0.026660405061104633,0.5395261006992169,r8080015.trees
0,2501.0,250,15,1.5464560379341799,0.6350589721318144,0.13513395097408507,1.483658523800051,1.3340501590551486,-0.039754934703161014,0.036100045342660966,-0.19527313209877264,r8080016.trees
0,2501.0,250,8,-2.133690217292945,-0.1401317504067192,0.12504835666478542,0.3658257781976023,0.9990851457136474,0.35609975141220135,0.03174448947865193,0.3558466585684897,r8080017.trees
0,2501.0,250,11,2.81529364808728,-1.073359963900247,0.06601330452216596,-1.0306059304884956,-0.6609275001213324,0.8332783573967838,0.028246048710972922,0.6811321257324003,r8080018.trees
0,2501.0,250,13,-1.2721674407506365,0.5144739469756447,0.1984064111471043,1.6362479069953602,1.2871682618169307,0.18121302737696313,0.026358120654661657,0.7203944333840978,r8080019.trees
0,2501.0,250,12,-1.1583576205662869,-0.23805168590678757,0.043757657331932584,-0.08169657974121536,1.2195160039135788,0.25784281901061945,0.03528630651638814,-0.07846459880880587,r8080020.trees
