#/home/enes/bim/BIM.py trees/ir8070094.trees,trees/ir8070095.trees,trees/ir8070096.trees,trees/ir8070097.trees,trees/ir8070098.trees,trees/ir8070099.trees 250 --stats=all --eta=etas/BC.json --out=outs/317860076.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,bsfs,FerL,FulD,ZngE,FayH,btree,Colless,path
0,2501.0,250,12,2.1906258929091464,2.442346305999889,-0.6606403704798048,-1.158357620566287,1.4033692308240595,0.08901557720096001,-1.7324280219865318,0.05570669775877704,ir8070094.trees
0,2501.0,250,9,-0.06758131475841805,1.1085547122109732e-08,0.6437017240270118,2.274582229907494,-0.5379493547089448,0.13616868182094594,-1.7682513094689654,0.05917217256121259,ir8070095.trees
0,2501.0,250,16,0.962030154610485,1.928835509515964,-0.29023689515352047,0.35929845412631356,0.6246388301069569,0.03741291156843687,-2.1580238771831213,0.06012760720300556,ir8070096.trees
0,2501.0,250,9,0.5035331322874814,1.1085547122109732e-08,-1.561281893086533,-0.7089587510095278,1.4381383661556868,-0.2928229175441581,-2.929462416128075,0.09322235177268212,ir8070097.trees
0,2501.0,250,8,-0.8240490168029279,9.120471661981977e-07,0.7920207437239636,-2.133690217292945,-0.9497229820968444,0.09047376791841917,-0.7704082671079288,0.04676771602539189,ir8070098.trees
0,2501.0,250,9,-0.5774912343724935,1.1085547122109732e-08,0.634487050967655,-2.200729241468039,-0.7308531560314444,0.07788315848911112,-2.257674365084494,0.07042686876538412,ir8070099.trees
