#/home/enes/bim/BIM.py trees/ir8100026.trees,trees/ir8100027.trees,trees/ir8100028.trees,trees/ir8100029.trees,trees/ir8100030.trees,trees/ir8100031.trees,trees/ir8100032.trees 250 --stats=all --eta=etas/BC.json --out=outs/829375923.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FerL,FayH,ZngE,bsfs,FulD,Colless,btree,path
0,2501.0,250,7,1.0842984533724684,-0.05573526000548045,0.11645945559294249,0.4629985534974522,1.1442425732279897,-2.0558699516774643,0.030492939499935225,0.07294034221004361,ir8100026.trees
0,2501.0,250,7,2.3569678533402763,-0.8237934924867619,0.07993454086400685,1.5636036352580214,3.4127778313952657,-2.0558699516774643,0.043690892602668736,-0.4415445479884446,ir8100027.trees
0,2501.0,250,9,1.7120469609432682,-0.3421735409019624,0.11244856677621669,0.9441164359395288,2.7673568171408225,-2.200729241468039,0.07531739862676512,-2.1205371474109196,ir8100028.trees
0,2501.0,250,8,0.968474020224144,-2.427184837324126,-0.45565138890481394,2.3039172509219603,9.120471661981977e-07,1.1205475573559278,0.07577082523642958,-2.131118927140968,ir8100029.trees
0,2501.0,250,6,-0.28081688613092154,0.43684096532601796,0.07942809179244055,-0.45345139611332624,-3.1178367348751664e-06,-1.9642299758823032,0.07345511076564322,-1.7751944274154638,ir8100030.trees
0,2501.0,250,7,-1.199748216725355,0.9697537052594837,0.09500348751599012,-1.2323779613357475,-0.5322472293029774,1.5276143141084955,0.05471887550200803,-1.143526428236278,ir8100031.trees
0,2501.0,250,7,-1.2816070862184896,0.9719407869670459,0.08571327453421693,-1.2657296304800072,-0.5891612638969217,1.5276143141084955,0.047512631169840655,-0.5565793706462087,ir8100032.trees
