#/home/enes/bim/BIM.py trees/ir8030012.trees,trees/ir8030013.trees,trees/ir8030014.trees,trees/ir8030015.trees,trees/ir8030016.trees,trees/ir8030017.trees,trees/ir8030018.trees 250 --stats=all --eta=etas/BC.json --out=outs/406079568.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FerL,ZngE,bsfs,TajD,FulD,btree,Colless,path
0,2501.0,250,2,0.015376248552967544,0.6076735151511146,-0.9340609394697013,-0.8843654518232558,-1.2538861040673102,6.72382478836686,0.02488032709871985,0.03637129161808524,ir8030012.trees
0,2501.0,250,4,0.05412738650249743,0.8078411051270875,-1.1441390492165076,-0.7709763420845901,-1.352726546474633,3.5253392814715427,-0.08188638583121383,0.03967482834564063,ir8030013.trees
0,2501.0,250,7,0.050847326409169336,0.9958584882048719,-1.4158121416291753,-0.8377206677596456,-1.621073860762101,-0.2641278187844843,0.14428126092748722,0.03378028242000259,ir8030014.trees
0,2501.0,250,5,0.04545706350106953,0.401069270781295,-0.5094963419456923,4.412274868850414e-06,-0.5077907562940492,2.670757655555177,-0.8522187129488358,0.04997408990801917,ir8030015.trees
0,2501.0,250,2,-0.004464072160538892,-1.2579145118870094,1.9749710437657046,1.2278267636202356,2.7096481973298974,-1.3182224822321018,0.2538546083496277,0.031156885606943904,ir8030016.trees
0,2501.0,250,5,0.07888019902164481,0.5374543749053994,-0.6333011182672996,4.412274868850414e-06,-0.5498069704926692,2.670757655555177,-1.1642723384681133,0.05687265189791423,ir8030017.trees
0,2501.0,250,7,0.07349222055224149,0.9506587995819228,-1.2712882420040503,-0.872938402665745,-1.339691192630988,-0.2641278187844842,-0.3831086895572563,0.044565358207021635,ir8030018.trees
