#/home/enes/bim/BIM.py trees/ir8000064.trees,trees/ir8000065.trees,trees/ir8000066.trees,trees/ir8000067.trees,trees/ir8000068.trees,trees/ir8000069.trees 250 --stats=all --eta=etas/BC.json --out=outs/753482709.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FulD,bsfs,TajD,FerL,ZngE,btree,Colless,path
0,2501.0,250,4,0.05108883673689579,-1.7193945226261713,0.5379298960758183,0.17494435048761198,0.07542574386145624,0.0058237255664011405,-1.7603520090777427,0.06506671848685064,ir8000064.trees
0,2501.0,250,10,0.11667377307672713,1.8755621056164395,-0.5558125273350187,-1.004419911112903,1.042922946228878,-1.2265170322280456,-0.5843450991450552,0.0456989247311828,ir8000065.trees
0,2501.0,250,5,0.13924973806000454,2.670757655555177,4.412274868850414e-06,-0.6755648434400955,0.8076512793022101,-0.8946667571684704,-0.7110938726130801,0.04900246145873818,ir8000066.trees
0,2501.0,250,7,0.06461674922144031,3.3193564470014745,-0.9988695480070855,-1.4845848455945747,0.9852315142668461,-1.3546674148646995,-0.4941434257045348,0.043917605907500976,ir8000067.trees
0,2501.0,250,13,-0.2820738440382558,0.9776412577841304,-0.7234760090623156,-0.3997476467919099,-1.2311075868209171,0.8200955552951956,-3.6108610179777543,0.13136416634279052,ir8000068.trees
0,2501.0,250,11,0.11155683662833231,4.096766112606137,-0.7975118319919525,-0.8114895784830541,0.942886002152334,-1.0733599639002471,-1.8416817376498151,0.06673468065811634,ir8000069.trees
