#/home/enes/bim/BIM.py trees/ir8070070.trees,trees/ir8070071.trees,trees/ir8070072.trees,trees/ir8070073.trees,trees/ir8070074.trees,trees/ir8070075.trees 250 --stats=all --eta=etas/BC.json --out=outs/703045062.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FulD,ZngE,bsfs,FayH,FerL,btree,Colless,path
0,2501.0,250,6,-0.677687858500363,2.0301464234706033,-0.7418794520855314,-0.47713485081029483,0.07436169087563879,0.6092981826138429,-2.1907299750877844,0.07526881720430108,ir8070070.trees
0,2501.0,250,5,-0.6000374272595316,0.40820632868312906,0.1851860140811037,-0.4441776943549167,-0.23228279590256282,-0.521112416181256,-2.23218880709064,0.07643477134343828,ir8070071.trees
0,2501.0,250,7,0.7662462354051202,-2.055869951677464,0.7909566334160055,0.6790157350876974,-0.06187945432502498,-0.6242363064262596,-3.1864673039620515,0.08927646068143541,ir8070072.trees
0,2501.0,250,10,0.5223836980574063,-0.8809206284569867,0.27953165348099424,2.279194473646775,0.036091692449804716,-0.09172926342044868,-2.7600775117566023,0.09168933799714989,ir8070073.trees
0,2501.0,250,8,-1.4541426376518094,1.1205475573559283,-0.3132518880008342,-1.136762215881404,-0.24111163309402858,-0.31909154835186415,-2.9433057525083224,0.08002979660577796,ir8070074.trees
0,2501.0,250,9,-1.5526897619021103,2.274582229907495,-1.4601236244457723,-0.972291111272064,0.06760867015422839,1.0704192574235503,-1.3610832886270605,0.06325301204819277,ir8070075.trees
