#/home/enes/bim/BIM.py trees/r8110084.trees,trees/r8110085.trees,trees/r8110086.trees,trees/r8110087.trees,trees/r8110088.trees,trees/r8110089.trees,trees/r8110090.trees 250 --stats=all --eta=etas/BC.json --out=outs/686318846.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,ZngE,FulD,bsfs,TajD,FerL,Colless,btree,path
0,2501.0,250,11,0.06709156176481477,-0.07771251382435834,0.2523487190495645,1.410710582822641,0.22517532703085136,0.21029420741357632,0.03707302327589929,0.11957853428933213,r8110084.trees
0,2501.0,250,11,0.043096059317296834,0.4795222730493901,-1.029123745469293,3.0529748781413053,0.8096502862697176,-0.19757309749790647,0.02592088785248521,0.6850902035515113,r8110085.trees
0,2501.0,250,9,0.1117720572562244,0.19602608446934702,0.7828117394489833,0.9446161564310728,0.7564032080355653,0.12711151816980545,0.0360042319816902,0.0512405774306204,r8110086.trees
0,2501.0,250,6,0.20670915740551196,-0.048424764322569654,2.0301464234706033,0.6049531928061661,0.7482884743963385,0.4225237623813684,0.032846439521526966,0.25087283320911,r8110087.trees
0,2501.0,250,12,0.05400945133541393,0.18964249662167265,0.039536030753832996,2.7763740182469845,0.5027985490169746,0.014703531439120386,0.029246016323357944,0.48403556915204116,r8110088.trees
0,2501.0,250,5,0.07304314425369747,-1.1835445685855537,0.4082063286831289,-0.505538075825157,-1.2979572759116933,0.8750440207077467,0.029303594305537566,0.5266350843787208,r8110089.trees
0,2501.0,250,14,-0.019278676938300425,0.49161193700987277,0.7478772545717279,2.6073681640959707,0.5086421869133625,-0.3583464880723269,0.03872170710491737,-0.4276044004941645,r8110090.trees
