start,end,N,SS,FayH,TajD,FerL,FulD,ZngE,bsfs,Colless,btree,path,iColless,ibtree
0,2501.0,250,20,0.11781375184117855,-0.5209071257110759,0.9437756589529792,2.1544474118857218,-0.9708115175965936,8.838931126173458e-06,0.027707604611996367,1.1862742576689498,8010013,0.06943904650861511,0.7486306654525552
0,2501.0,250,15,0.05717253296876251,0.9734126030017971,-0.19301834487535596,-0.4602920395039865,0.5498481340342345,1.1307494093871728,0.0367545450619683,0.14466786935619644,8010014,0.08142246404974737,-1.8777821118751343
0,2501.0,250,17,0.14792114254158775,0.3470584966033438,0.6335869011752119,0.1933801796093993,-0.3637231489657674,0.6772882134167664,0.03337775063387189,0.4521066712740453,8010015,0.06662132400570021,-0.8270678406673303
0,2501.0,250,14,0.09285185978432822,-0.4251957655499842,0.6982833053246124,-0.3126827056713458,-0.7289032300112331,0.3239925195773152,0.032506369564278624,0.130223829661925,8010016,0.050816167897396035,0.21657318690764155
0,2501.0,250,8,-0.09965052986565293,0.5354120808636413,-0.6896590314860377,-0.5065713299685084,0.7560195500804633,0.7815051009510323,0.03673475263059407,-0.03000125573926532,8010017,0.12375307682342272,-0.5047135850467087
0,2501.0,250,13,-0.08218646612920126,0.9078158697428584,-0.8762833540998551,-1.2721674407506365,1.0638651714548375,0.4562057418181358,0.03635185904909962,0.06470329240553488,8010018,0.0916245627671978,-1.5086288881239098
0,2501.0,250,10,0.140091758010091,-0.6401656625910072,0.9708179125644392,1.8755621056164389,-1.025126800999511,1.331586504129518e-05,0.025575419959407524,0.9682916587303796,8010019,0.05907500971628449,-0.26766214380574466
0,2501.0,250,9,0.12464687905857745,0.6110843927080084,0.25663807932292376,-0.7089587510095278,0.03605707849459107,0.8344438777582588,0.0349624303666278,0.7107032061820465,8010020,0.05541520922399275,-1.5850609868780092
0,2501.0,250,11,0.17717649168095978,1.5010484259216104,0.101942869747483,-2.3105962099881503,0.5163981045336821,1.5190428557130502,0.034768104676771605,0.1882904229284264,8010021,0.0450187848166861,0.7419649383586503
0,2501.0,250,10,-0.0865216987764186,-0.37824445179511457,-0.2148187665207996,1.87556210561644,0.02122679168787415,-0.5061080622126668,0.03404586086280607,0.0005894207098281534,8010022,0.06448374141728203,0.12597314389310915
0,2501.0,250,12,0.13441414668284005,-0.8186369053790519,1.0775065225231666,0.03953603075383266,-1.1859144688076992,4.72985831489979e-06,0.037687038476486585,-0.006484524679853899,8010023,0.0385736494364555,1.3780435383210263
0,2501.0,250,15,0.11155585953727104,-0.2669350118979763,0.7274822223938386,1.5464560379341799,-0.6889863583075058,-3.1232848154354443e-06,0.030310180815427606,0.11319796551386195,8010024,0.08602150537634408,-3.0443961505885913
0,2501.0,250,12,-0.1346485627042611,-1.1672864985456046,-0.08001299115698836,6.029004287354431,-0.403735017877272,-1.5888280274552065,0.032225676901153,-0.28564201835465336,8010025,0.11808524420261693,-3.170563260404597
0,2501.0,250,23,-0.255642622294028,0.7269435928138788,-1.8897585226705484,-1.2446198729288072,1.8173309289497608,0.18193931004662994,0.03316491773545796,0.5966352116562883,8010026,0.10637712138878093,-3.1385189017825974
0,2501.0,250,7,0.10769458203573387,-0.3841529544337007,0.6239704793921079,1.5276143141084957,-0.6431651397871601,1.690525703800356e-05,0.035748729685768164,0.4522375557043577,8010027,0.05486461976940018,0.2748350957696558
0,2501.0,250,15,0.14378668905131756,0.029644623643086,0.7471987845943783,-1.4636660782230697,-0.5841114806489459,0.7942470976170097,0.03344830936649825,0.7138098290501802,8010028,0.06393315196268946,-1.4559680099807888
0,2501.0,250,18,0.07251633127416914,0.042596200841372535,0.3820235030223042,-1.6858798410735367,-0.2877432914453294,0.2834637741215429,0.03628627412877316,-0.3121046792919929,8010029,0.06432180334240188,-0.876326599089423
0,2501.0,250,17,0.06571851895196712,-1.082013028540195,0.9162526661288216,0.1933801796093993,-1.1755943943719571,-0.3233410022073437,0.025438672251730937,0.7444393762133447,8010030,0.07500971628449281,-3.1450635478789506
0,2501.0,250,8,0.06212883480202885,-1.5489206791849564,1.0263901794633028,4.374785332004801,-1.4181657073515082,-1.1863000619847446,0.0499983806192512,-0.2558980045092392,8010031,0.060532452390205986,-4.119645818035391
0,2501.0,250,11,0.0671600225421258,-0.16048098060443036,0.40353895200984186,1.533821183568422,-0.3850111095267933,1.749454741305179e-05,0.04258971369348362,0.2160140377951152,8010032,0.04203912423889105,1.1476542103345573
0,2501.0,250,19,0.03367296032959385,-0.09308000961018073,0.23827294499539006,3.2107911004375262,-0.2289533538542328,-0.6523764657168347,0.040703135121129684,0.6054123276150966,8010033,0.05669452001554605,-1.3906065152056861
0,2501.0,250,9,-0.10488011652130302,-0.1720172311828063,-0.3850490119493552,3.7663527203660045,0.2383708213450175,-0.6351248450039068,0.028322969296541,0.5860321587736874,8010034,0.06001425055058945,-0.9330697530375724
0,2501.0,250,18,0.09136708462281624,0.12715526045660452,0.443471522325408,-1.6858798410735365,-0.3020343099661807,0.5459642832521311,0.0402335147039772,0.1393095465219257,8010035,0.0831066200285011,-0.8087528783497212
0,2501.0,250,20,0.06558218945424192,-0.4625393607835642,0.6148101119163639,0.5712694743094279,-0.6834979951610224,8.838931126173458e-06,0.033517133048322316,0.306414046002513,8010036,0.08020792848814612,-1.5675841862857214
0,2501.0,250,9,0.0657694098967494,-0.27295437665768624,0.4296796903733132,-0.7089587510095279,-0.4485549101936399,1.1085547122109732e-08,0.0367275553828216,0.01545057731880441,8010037,0.08913071641404327,-0.7417247448062242
0,2501.0,250,18,0.03032557159956755,1.9597125356844496,-0.8406990864353101,0.042790589484166135,1.4786265977318995,3.644294112657066,0.0330062184220754,0.8605887389302951,8010038,0.04689726648529602,0.5273898167898844
0,2501.0,250,10,-0.019086225200132544,1.0500342725026903,-0.611132169328246,-2.2591619954937,0.90121454118647,0.6565421615543681,0.02965233367487545,0.7662828633814613,8010039,0.03577751867685797,0.6409099615235461
0,2501.0,250,15,0.017516216193595283,0.02571171978047615,0.07976029316911007,-0.4602920395039866,-0.05318241250248559,0.6467929279959601,0.02934317916828605,0.9572793059419394,8010040,0.056905039512890276,0.1411702157585778
0,2501.0,250,11,-0.06009144728476139,0.2617358908378473,-0.420165999511808,0.2523487190495645,0.43854912695573206,1.749454741305179e-05,0.034852018042845864,0.3289437298617923,8010041,0.04278403938333981,-0.40662566215058826
0,2501.0,250,12,-0.010986297537267329,0.5482896428598785,-0.3301389286380084,0.0395360307538328,0.4824781531276454,0.5515664823533645,0.02734054497560133,0.8398532453743055,8010042,0.03501101178909185,0.4047807205654306
0,2501.0,250,15,0.05737087653500283,-1.0000669761887198,0.8138736257692032,1.54645603793418,-1.0560484301124662,-0.7602795076476815,0.034849073714211684,0.6571477703925732,8010043,0.08585956730146391,-2.715936988601303
0,2501.0,250,12,0.0553534365248947,-0.94344876437443,0.7486307831533915,4.831110636034313,-0.9739939279152188,-1.256748923299338,0.032733082869110856,-0.20375800874673114,8010044,0.055771472988729115,0.4632800720860445
0,2501.0,250,20,-0.008251941453893795,2.251981345871345,-1.2144518836790266,-1.0119084632668651,1.904959610634672,1.2432060145200143,0.032949000302284405,0.8001788788396353,8010045,0.04594183184350305,-0.11296812865529182
0,2501.0,250,15,0.0924033089221934,-1.377980353085228,1.1922180239290587,-0.4602920395039865,-1.5115986799418362,-0.7694157018424501,0.03621745044694909,0.01774636510524482,8010046,0.04210389946884312,0.12026126461321195
0,2501.0,250,15,0.20450461326662525,1.429403792646181,0.3556771506971623,-0.4602920395039866,0.29749295966832434,1.2783910271702392,0.03453445116873021,-0.3212726297993318,8010047,0.03604741546832491,-2.0380652623893525
0,2501.0,250,14,0.07486464117683934,0.3218132628326309,0.22565878631852065,1.8084372148148005,-0.04968998734694555,1.551339111253063e-05,0.0306566768867585,-0.3151166598020192,8010048,0.044597745821997666,0.09334045398729876
0,2501.0,250,15,0.09387848919610553,1.0716384888163208,-0.0484795134768998,0.5430819992150968,0.4744693157171445,1.6923999803081655,0.033734939759036145,1.1289720994443104,8010049,0.059226151919505976,0.6589048750026404
0,2501.0,250,15,0.08500261460685271,-0.4010083493126805,0.6550402867753558,-0.4602920395039866,-0.6857090183806761,-3.1232848154354443e-06,0.028700053670904817,0.9632933864091364,8010050,0.047302111672496434,0.07879573905475212
0,2501.0,250,9,0.06735497908423127,0.5669902930703591,0.021652072256549647,-0.7089587510095278,0.2054360259972737,1.3341146863589943,0.035043399404067886,-0.43870685058204495,8010051,0.04268687653841171,0.5020707483920676
0,2501.0,250,9,0.07505027487414345,-0.6143002218960962,0.6399826914554975,-2.2007292414680393,-0.7496730390872979,1.1085547122109732e-08,0.02600185688992529,0.5069065957829361,8010052,0.0711879777173209,-1.242913746669687
0,2501.0,250,11,0.08786940767871405,1.441925712377865,-0.29834540223088396,0.2523487190495643,0.8114047564080196,3.1304785795539263,0.034087964762274915,-0.22076849930628198,8010053,0.051636654143455536,-0.015243553952414557
0,2501.0,250,16,0.07842098822869499,-0.14091807387169175,0.4954646348653998,3.215864921119997,-0.4530919783239333,1.2794872113393594e-06,0.03714859437751005,-0.4707740061717103,8010054,0.03102733514703977,1.8568586884022087
0,2501.0,250,8,0.16276173344010106,-0.4563332174956159,0.9211882212269014,1.120547557355928,-0.9089888320747,9.120471661981978e-07,0.03677466464096857,0.025669946397255103,8010055,0.05573908537375308,0.1268752309433714
0,2501.0,250,19,0.05493600136888716,0.11270009384098074,0.2520073308047479,-1.7472058444088665,-0.15490982676801804,3.486772927782896,0.029060944237780613,1.6019897170718365,8010056,0.03748866433475839,2.271668417817085
0,2501.0,250,10,0.1270208148849259,-0.3194394868015482,0.750428458722032,0.4973207385797265,-0.7230414541567094,1.331586504129518e-05,0.03717558405665674,0.3797307947246693,8010057,0.06736623915014897,-1.3149580934942746
0,2501.0,250,19,0.040903171725039086,-0.056893932845385325,0.26040437787300674,2.384458276296461,-0.23169570670927755,2.210032626821489e-06,0.037936693008593515,0.376022181178953,8010058,0.037828734292006734,1.034371896699952
0,2501.0,250,16,0.1358856431640963,0.0016425658733210185,0.7327544170254259,-1.5450791905361416,-0.5842939897850852,0.7882171455875037,0.028497052727037175,0.7937065259671623,8010059,0.06056484000518202,0.09360861502491467
0,2501.0,250,16,0.1341228525384291,1.3690010109469448,0.02363988595828718,-1.5450791905361416,0.5402946798819307,2.719789560332478,0.029963170654970117,0.7166556770591626,8010060,0.04351276072030055,-0.18214984465702536
0,2501.0,250,14,0.17041924365348454,0.16350445720084542,0.8025211644401287,0.7478772545717275,-0.57375299691533,0.6263794489753025,0.030878352118150026,0.606704952353962,8010061,0.06772250291488534,-3.2849272740715234
0,2501.0,250,17,0.13224326641892853,0.7836399930909719,0.3233720614035428,-1.6187954659433672,0.06310621902351615,1.3433256896644077,0.03171993183652725,0.8950437378822758,8010062,0.0588806840264283,-1.0972472893125476
0,2501.0,250,15,0.03410269692043924,-0.0048811143639222315,0.18328867519044376,-0.4602920395039864,-0.14822527038055572,1.0921367884283006,0.034185127607203,-1.0521160879802551,8010063,0.04048451872004146,-0.4195859405101911
0,2501.0,250,16,0.08746688749198721,-0.5138395756939459,0.7351022710705448,-1.5450791905361416,-0.7967162940555216,0.31512709018494844,0.03687098624914404,0.147759299199321,8010064,0.03700285011011789,0.1834869778805072
0,2501.0,250,18,0.05518596566154363,-1.3111540773796309,0.9829264736275792,0.9071258047630172,-1.3252712360591388,-1.051562479980729,0.02990096587065107,0.9563979012124332,8010065,0.09266096644643088,-3.7120400722287146
0,2501.0,250,11,0.14727624719036506,-0.7271285478067765,1.0726151555373789,-2.3105962099881507,-1.1430143122594656,0.2515972552751702,0.031318823681824065,0.3653392626386113,8010066,0.05708317139525845,-0.1592280660712878
0,2501.0,250,17,0.1534013174475625,0.11798202825226395,0.7812876110380683,-0.712707643166984,-0.5756454225828244,0.6504561295650417,0.035612881634063134,-0.6116592617533249,8010067,0.08187589065941184,-1.14023277221681
0,2501.0,250,8,0.07396518049898305,-1.4253903360284057,1.0164601409663547,2.7476664446803647,-1.3621562510710592,-0.930024993078485,0.03178844409897655,0.2247334839743146,8010068,0.039771991190568734,1.1131986774693077
0,2501.0,250,28,0.08454260776643388,2.3940590999579974,-0.7435088870464148,-0.9428900137969624,1.6098364280140811,2.908412257524691,0.03256574685840135,1.3538102277487352,8010069,0.06139072418707086,0.371450971646298
0,2501.0,250,18,0.1526654198987714,0.3474809021601357,0.6714372358470968,0.04279058948416594,-0.3934968284996294,1.0840413512168592,0.027684933281513148,0.8002585480336499,8010070,0.05182018396165306,0.29613367936950324
0,2501.0,250,16,0.08367456818545319,1.4202433009840474,-0.2749288867793447,-0.5928903682049139,0.7995748453884925,1.0567518164152585,0.02695945070605001,0.7224921799128101,8010071,0.06519626894675476,-1.2357377038891395
0,2501.0,250,11,0.19032096092467865,0.133568058482917,0.8492602311905282,0.2523487190495646,-0.6226553568700095,0.5291804670145661,0.02729466252105195,0.9691722427817779,8010072,0.0641598652675217,0.8443597197679509
0,2501.0,250,16,0.12428833641628576,-0.6140297248709666,0.9851487268757176,0.3592984541263136,-1.0372533150676333,1.2794872113393594e-06,0.03640367923306128,0.4121255197119672,8010073,0.06088871615494235,1.410107092072766
0,2501.0,250,11,0.011330258644976374,0.9089978543623762,-0.40016806207144,4.0967661126061365,0.680290688908314,1.749454741305179e-05,0.030311208993680817,0.5727545656665717,8010074,0.03669516776784558,-0.39984487863056056
0,2501.0,250,14,0.025882422629872982,0.3735038478828717,-0.05509335687414165,0.7478772545717278,0.19510260264881316,1.4251621843253977,0.03563447337738049,-0.1378537385792716,8010075,0.1050114436239582,-1.7827916206628938
0,2501.0,250,24,0.07116133988896083,-0.20083717287456532,0.5294066269493517,0.722706142352121,-0.5083121314079766,1.0809666210100797,0.039896143714643534,0.2968866297502562,8010076,0.05962559917087705,0.009039203473029013
0,2501.0,250,20,0.01318466623359567,1.6581306656720447,-0.7840481525331443,1.3628584430975743,1.3145171425101958,3.868826584970361,0.030795995040068105,0.9537956967821952,8010077,0.03634969987476789,-0.1735119635603801
0,2501.0,250,17,0.04356902474948881,-0.388903149906206,0.4388001437394378,-0.7127076431669839,-0.5099793659690883,2.7626589002131874e-06,0.031718270933195146,0.2536496026778092,8010078,0.051399144966964634,-0.6454350570615773
0,2501.0,250,22,0.14312430010671054,-0.2349587583610976,0.9594541642438521,0.2876268263757852,-0.8660198418252321,0.4050661719672029,0.031286436066848035,0.9174485061236278,8010079,0.053763440860215055,-0.6317123757236259
0,2501.0,250,14,-0.025602828558253958,0.03330687943092486,-0.14993995043470087,-0.3126827056713453,0.13304250941045162,-0.10837429126551114,0.0364360668480373,-0.24796796717242575,8010080,0.06277799369521096,-2.093358313501571
0,2501.0,250,10,0.06217683075603146,0.4729219918090524,0.054352803866119286,1.8755621056164395,0.1438121498269822,0.9826265288631966,0.04215479429237688,-0.1952295420310654,8010081,0.044608541693656335,0.5918698849547923
0,2501.0,250,20,0.0768306459612256,-0.5467211916811953,0.7227735593309053,2.1544474118857218,-0.8047495734365844,-0.6203084159092944,0.033000035331943615,-0.17379147822579472,8010082,0.04914820572613033,-0.8622044834273492
0,2501.0,250,17,-0.1952271454078744,-0.28587841722168816,-0.9246174706013178,1.0994680023857824,0.6212677002402717,-0.4216370494975951,0.04002029623871831,0.18641158258621385,8010083,0.05203070345899728,-0.1743490870578414
0,2501.0,250,14,0.0008520962182674218,-0.8023973321328218,0.4117026971374372,0.7478772545717279,-0.653052004942125,-0.7037557205103161,0.030301852571576623,0.5160710964929267,8010084,0.08336572094830938,-2.8048850780388186
0,2501.0,250,18,-0.1037150985329383,-0.4380991429811791,-0.3520621478373581,0.9071258047630172,0.1009724123218278,-0.3744185476380151,0.03570086798808135,-0.5227215387729783,8010085,0.05871874595154813,-0.19599712799258767
0,2501.0,250,16,0.17854053738254355,1.121508398170732,0.3900616405998579,-0.5928903682049141,0.14668864549847502,1.3872548834615273,0.035566999179513746,0.5934710380642115,8010086,0.04248175497689685,0.24764811223212255
0,2501.0,250,16,0.07866453167039901,1.5047089504123692,-0.3451923321696058,-2.497268012867369,0.8901667104450018,3.1298303622775747,0.03963839227879259,-0.2783039043960981,8010087,0.07624044565358208,0.2484123228498503
0,2501.0,250,27,0.09102193993702813,2.1038393868275787,-0.5523712942867429,-1.4852033420933957,1.3316288154323264,2.523797833852216,0.03021764477263895,0.9136959667916906,8010088,0.047123979790128265,0.3132639922672568
0,2501.0,250,22,-0.257672245564325,-0.7828383113247386,-1.0989730111128213,-1.9033047906683256,0.5531497655476341,-0.8515905536129075,0.03787731571447079,-1.3530099313008626,8010089,0.04916439953361835,-1.2800848315049709
0,2501.0,250,23,-0.2361751357233865,0.37953889283919023,-1.5932919041795481,-1.2446198729288072,1.4346113283525057,6.669880563534684e-06,0.04484389169581552,-0.27980679493257143,8010090,0.06574685840134732,-3.1503593375155416
0,2501.0,250,12,0.1849698686359836,0.2626425206077359,0.7842027015292902,0.0395360307538328,-0.5193280401822611,0.6597593306220347,0.02601085344964086,0.6496054272268962,8010091,0.06228138359891178,0.04449487100723881
0,2501.0,250,13,0.05742700240028512,0.4802618632582594,0.04908305034588144,0.9776412577841306,0.154277051456174,0.4962484333175842,0.03323778986915404,0.5643971701484104,8010092,0.03737530768234227,0.6877916758537034
0,2501.0,250,14,0.20480931446262127,1.314906276207229,0.3967942792582973,-1.373242665914419,0.21578930039493333,1.1897146963166834,0.024600706975366902,0.7676946983595666,8010093,0.040797598998143114,0.3085322107500662
0,2501.0,250,16,0.06586110502081616,-1.2090827299525633,0.9741764223048616,3.215864921119996,-1.2715426212482617,-1.3442778804443891,0.04902045457816931,-1.7317267412355357,8010094,0.06279958543852833,-0.3407476128821673
0,2501.0,250,17,0.12001909893482587,1.311456163846268,-0.014735656073225948,-1.618795465943367,0.5496320021161961,1.235497486252522,0.02942414820572613,0.7185208997732815,8010095,0.03704063566092327,0.15581534119228846
0,2501.0,250,14,-0.103130270417179,0.09222119818627454,-0.5826818573418412,-0.3126827056713456,0.5019552858829329,1.551339111253063e-05,0.03897309668782658,0.38115724750039465,8010096,0.07306645938593083,-2.274361175851164
0,2501.0,250,10,0.10237329116265358,0.5504134742930443,0.20301162403562534,0.4973207385797263,0.056251179727619206,0.6608676918603097,0.024825106879129418,0.9670831057322472,8010097,0.03701904391760591,0.0
0,2501.0,250,14,-0.013700109509330916,0.8523828737866839,-0.5038332760065768,1.8084372148148005,0.7467478758786912,2.9719420932990346,0.03801380637758407,-0.3915949119193464,8010098,0.033926026687394736,2.010793133419432
0,2501.0,250,22,-0.06438670015902563,1.8093006922772008,-1.3193781686000765,-1.172994251653622,1.81082765897807,0.7417471256766202,0.043037742367318735,-0.06310737209689975,8010099,0.05709936520274647,0.11769675440134705
0,2501.0,250,10,0.10025470124945753,-1.1255723088707326,1.0267136289481733,1.8755621056164395,-1.2615414202677906,-0.6180366673516421,0.033440212462754235,0.3131551189175415,8010100,0.046184738955823285,-1.451683500145455
0,2501.0,250,25,0.12573574050651015,-1.0837383724006462,1.3248062337734443,-0.7186113859275951,-1.5172640141277465,2.282730896660844e-06,0.03557548165010272,-0.08770138803332274,8010101,0.04826834218594809,-0.030246269068361517
0,2501.0,250,13,0.09482500771904867,-0.7051072242042835,0.8380642898340344,-0.14726309148325326,-0.9517821024622009,-7.123906620505881e-06,0.030870795007988942,0.5280538090759961,8010102,0.0861348620287602,-2.4605148733476785
0,2501.0,250,12,0.11913022208618647,-0.6581865075524307,0.9211100739945279,0.039536030753832926,-0.9971125323762168,4.72985831489979e-06,0.034272574167638285,-0.053921227071071366,8010103,0.06228138359891178,-1.4016925399228837
0,2501.0,250,12,0.06168266910326354,0.2711865331569107,0.16918397348287625,-2.356251271886407,-0.02613114501430725,0.7685116934432585,0.03448066459385931,0.05380041066824212,8010104,0.04352895452778857,-0.6619434493920392
0,2501.0,250,20,0.08889968659044009,-0.8743436525945737,0.9616113786540628,1.3628584430975743,-1.131601654005491,-0.4103425486824442,0.035367275553828216,-0.032994818948127363,8010105,0.05691583538454894,-1.189459136237785
0,2501.0,250,12,-0.3015840254255839,-0.1517805745702578,-1.4176177608152372,-1.1583576205662869,1.0681494661395907,-0.3380875253370377,0.03618911128384506,0.0837461235293093,8010106,0.0398367664205208,0.3026511981133934
0,2501.0,250,11,0.06498639286250042,0.3951737143721644,0.11512379658768455,-2.3105962099881507,0.06569349750344447,2.551681806814817,0.03464395215269681,0.33665699958982764,8010107,0.07222438139655395,-0.7249123635573381
0,2501.0,250,20,0.15489677812895594,1.3304319070267352,0.19625731352086914,-0.22031949447871887,0.3945866899412577,3.6651153689412537,0.029042437029222882,1.6434866907096537,8010108,0.04025780541520922,0.1893868949673204
0,2501.0,250,24,-0.08837779308790296,-0.05544444577225096,-0.4978623783929511,0.722706142352121,0.3755552635366581,-0.3026607288706755,0.03888942868247183,-1.0623227784998115,8010109,0.07649954657339032,-1.9328001837898423
0,2501.0,250,27,0.1220819130296828,0.3536668986810187,0.559452810434838,-0.2606668370847597,-0.29917236454574714,1.7526794678394382,0.02742421298095608,0.4579655433617898,8010110,0.05632206244332168,0.2159875753287782
0,2501.0,250,21,-0.1610550340677929,-0.7625214195014004,-0.5354963582956166,0.4237263086820493,0.11135962027532216,-1.2555143366461408,0.030339098328799063,-0.552936718817501,8010111,0.06775489052986138,-3.5134923957285182
0,2501.0,250,7,-0.3293601697585781,0.026638109351818883,-1.3490015369014403,-2.0558699516774643,1.080004432666256,-0.8774078874120975,0.042640608517017384,-0.8918921844985404,8010112,0.05913978494623656,-3.3684054706399147
0,2501.0,250,11,0.14551338217460594,-0.6584128034443035,1.0297565481085365,2.81529364808728,-1.0815545931189787,1.749454741305179e-05,0.04509165695038217,-1.1092124034877309,8010113,0.05774711750226714,0.5798207484440311
0,2501.0,250,14,0.03638717132070105,0.5465327146495967,-0.08833463200605171,1.808437214814801,0.2916405254640418,2.4473330382613776,0.03189370384764865,0.13121507050653486,8010114,0.041958155201450964,0.6910784915354111
0,2501.0,250,9,0.06004021989931476,-0.4846539832875732,0.5086321461749487,-0.7089587510095278,-0.5944090038765053,1.1085547122109732e-08,0.03212388725408547,0.19775997607626244,8010115,0.06276719782355228,0.26502913170122605
0,2501.0,250,12,0.03727214740594974,1.9838761838363208,-0.8129919164292471,-1.1583576205662869,1.441900238259056,2.4051471886467835,0.029084078248477783,1.324497733778547,8010116,0.040290193030185266,0.1715506130100946
0,2501.0,250,27,0.0827225414025477,2.6630738976852584,-0.8977053390991276,-2.7097398471020315,1.8447598873489943,1.6675687935215011,0.03052802608282593,0.756635308597008,8010117,0.04328280865397072,-0.3433519165413046
0,2501.0,250,15,0.12190691440043595,-0.261454736023848,0.7795668075402642,1.5464560379341803,-0.728314437429466,0.30817663312775645,0.03253875717925465,0.411023626812632,8010118,0.0572289156626506,-1.4070961585643902
0,2501.0,250,9,0.13046063274601108,-0.6626120180208248,0.9122064004481156,0.7828117394489833,-0.9849215772854684,1.1085547122109732e-08,0.03424018655266226,0.16719489292079442,8010119,0.05981992486073325,0.4978061658801798
0,2501.0,250,18,-0.22448319464557925,0.6168202516537769,-1.5683180307233766,-2.550215056352388,1.5072086347736022,-0.26970219039464755,0.04112507377178967,-0.043925945959093216,8010120,0.05961264412488665,-1.1298344817178037
0,2501.0,250,15,-0.0030123429122743506,-0.3550707427207224,0.16500156374944322,-1.4636660782230697,-0.2760415275269256,-3.1232848154354443e-06,0.033241838321026035,0.32124281314539754,8010121,0.08045083560046637,-3.263414065973977
0,2501.0,250,14,0.1176159061277252,0.34471113570920403,0.4361753320550504,-1.373242665914419,-0.20828800340053544,0.904904748748527,0.031004201136342613,0.8929918085662045,8010122,0.04851664723409768,0.5137548494345371
0,2501.0,250,19,0.1540695853002542,0.3224890730012279,0.7034446553796676,-1.7472058444088665,-0.4291451122725168,1.1617898446414396,0.03491384894416375,0.20899978516837306,8010123,0.04407954398238114,0.14721907092237627
0,2501.0,250,12,0.07838871756320492,-0.8684769785825714,0.8250387993384011,-1.1583576205662869,-1.0048187338632155,4.72985831489979e-06,0.03716037169204678,-0.4288371892994528,8010124,0.07559269335406141,-1.8479899172454743
0,2501.0,250,9,0.21726526053002046,0.7494535945057184,0.6033608802735808,0.7828117394489833,-0.1850765474116891,0.7017261830210907,0.0420002591009198,-0.0804493501957136,8010125,0.07222438139655395,-1.2968185438282562
0,2501.0,250,17,-0.5894293093203535,-0.656726699128462,-2.897582655713004,1.0994680023857824,2.045027200456273,-2.083859190613288,0.03711157996039458,-3.1361162459593768,8010126,0.08381914755797383,-2.9019154325550724
0,2501.0,250,13,0.07443655268559743,-1.5891645828365557,1.181200452714061,3.2274499563188983,-1.5812170815012758,-1.2686568237339813,0.03834693613162327,-0.10036502625861132,8010127,0.04135898432439435,-0.2625227369645848
