#/home/enes/bim/BIM.py trees/ir8080052.trees,trees/ir8080053.trees,trees/ir8080054.trees,trees/ir8080055.trees,trees/ir8080056.trees,trees/ir8080057.trees 250 --stats=all --eta=etas/BC.json --out=outs/630630089.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,bsfs,FayH,ZngE,TajD,FulD,Colless,btree,path
0,2501.0,250,5,0.5651347784961152,-0.6381088203100354,0.07979973504673242,-0.6745693770411687,-0.6009824286169398,2.670757655555177,0.0569374271278663,-1.2579337956662875,ir8080052.trees
0,2501.0,250,5,-0.2019879642315094,4.412274868850414e-06,0.013633121067603114,0.3571370923055583,0.521388414335813,2.6707576555551764,0.03556160124368441,0.030463910460523356,ir8080053.trees
0,2501.0,250,13,0.4240509409336032,1.1407975538293622,0.07383266332635557,-0.37692241062304555,-0.09684569173295593,-0.14726309148325337,0.04382044306257287,-0.4549566411263329,ir8080054.trees
0,2501.0,250,7,0.7645044988575058,0.3749951116421324,0.18735262846575934,-0.6098134706429004,-0.009283082324493265,-0.26412781878448416,0.04961782614328281,-0.676146368319265,ir8080055.trees
0,2501.0,250,6,0.002831382555849282,0.45308819338679474,0.05687443609829078,0.16636208586949788,0.4407375333184509,0.03295822379415015,0.07912294338644901,-3.031818400716515,ir8080056.trees
0,2501.0,250,13,-0.49180064415716546,1.1365559310182713,0.08444386206731963,1.1257171636147467,1.8223043757512956,-1.2721674407506367,0.05266226195102993,-1.3610619289089263,ir8080057.trees
