start,end,N,SS,FerL,TajD,FayH,FulD,bsfs,ZngE,Colless,btree,path,iColless,ibtree
0,10001.0,250,40,0.7449808898154904,-0.8338473226661591,0.04546522184849578,-0.24035240402786,-0.25724167660445985,-0.9590365311518448,0.031549585438528316,0.38056271576512185,8010041,0.06456875890659412,-2.018878463194186
0,10001.0,250,60,0.20267398003900852,-0.00790917053938897,0.02877939939118672,0.6439518181267547,-9.217709932130888e-06,-0.16687894181670113,0.03769636751775686,-0.3539563990873569,8010042,0.049288552057693134,-1.1304342510449692
0,10001.0,250,54,1.181161095707428,-0.4076926557115457,0.14092496151831532,0.37674412668431934,0.5124345676211539,-1.1301472134419492,0.030379582847519113,0.4940381010137055,8010043,0.06900991061018266,-2.0228500666546942
0,10001.0,250,77,0.4718827619648671,-0.3314722388649403,0.04101342825010987,0.3243603229405978,2.2444485207555562e-06,-0.5279778760498829,0.04359622111273879,-0.92857165993441,8010044,0.0459364339076737,-0.5525698980124678
0,10001.0,250,59,0.024985824676705317,0.5358265014153333,0.04607178880248202,-0.5048760732443724,2.053480467791967,0.21523529903965946,0.03313972736825437,0.2109814198264116,8010045,0.044227601650843,-0.5445012383889359
0,10001.0,250,60,0.10360251765073523,0.2666858614089153,0.036126945148760164,0.3465176657205952,0.2163782390148241,0.033700190720515624,0.033492719656730535,0.2189151595275432,8010046,0.05234336851126591,-1.1441244430238056
0,10001.0,250,61,0.1971475327077792,0.21618735094033564,0.04563176608990193,-1.4640919793747555,0.3930209098546704,-0.06386967689371541,0.029496182728690076,0.5525562368700954,8010047,0.058576240445653585,-1.4531299614504194
0,10001.0,250,45,-0.19468196374085334,-0.13868426556474148,-0.04050878638665198,1.0178279262807013,-0.10162707635663633,0.09647407334817562,0.0326247758985996,0.3088696587831095,8010048,0.05500388651379713,-1.2409612699578427
0,10001.0,250,68,0.8052275521802669,-0.7399569424623693,0.057304337018449995,-1.3614877967535142,-0.1202000833870948,-0.9764537407784764,0.02915856976292265,0.6228747419832674,8010049,0.048148606154824566,-0.5783926595393157
0,10001.0,250,50,0.12925378546663255,-0.3915154237266277,-0.012276489972838922,0.6354106430530464,-0.5643733174640932,-0.27488743732060283,0.04047429105215428,-0.2310017607852161,8010050,0.07302818311368643,-2.0126720447474917
0,10001.0,250,68,0.577309357459606,0.5904147087546407,0.12896207907175528,0.4904060653512027,1.2469851740745217,-0.20499904497396607,0.03243311186373758,0.26742636926674784,8010051,0.0465385113655615,-0.696010735634806
0,10001.0,250,43,-0.8238154850865568,-0.4454458488637311,-0.1609036087630904,-2.0413155879620573,-0.7782064751497539,0.469848632858933,0.033861955536029116,0.10811149963727476,8010052,0.053661651213147525,-1.1996456243159217
0,10001.0,250,44,0.6524936088513112,0.4223726459950302,0.13270914922615012,-0.4800367561914218,1.6157148964467811,-0.3418828044254761,0.03237604797068458,0.35305039570947144,8010053,0.04615235134084726,-0.4735738087851082
0,10001.0,250,61,0.5613660356887888,-0.0665614145921476,0.07604104859464858,0.2932074070466777,0.31955260231275595,-0.4819110216027648,0.03193159735717062,0.4328593334772052,8010054,0.047956341495012315,-0.5406217653617281
0,10001.0,250,42,0.3193782464144786,-0.08059594846833243,0.04189688498718275,1.2870068657186586,4.967141530112327e-06,-0.2917958225740213,0.030825812209411118,0.4119965248071693,8010055,0.0421848685062832,-0.6110917570433729
0,10001.0,250,73,0.5548115595278521,0.09595510783045996,0.08640209804213601,-0.7339578000348765,1.0393889337095512,-0.4052883032443118,0.031920307959950406,0.4285001942345136,8010056,0.05048959277972104,-1.0161958002075633
0,10001.0,250,38,0.4732667241922765,0.0046644465593211025,0.0733103630650702,-1.0079856785780836,0.7925812649727341,-0.37844243853227655,0.03128814067816257,0.6016295705307126,8010057,0.05226435696703866,-1.2333705157898538
0,10001.0,250,71,-0.3503641074425842,-0.010467189006928656,-0.050783374417536636,-0.9241748137085984,0.12112223084671925,0.2781003960570922,0.040883580404567584,-0.06556352129563832,8010058,0.04768671460033684,-0.4607568412568012
0,10001.0,250,58,-1.6885908694128489,-1.0326777645091163,-0.32781492748266466,-0.4626557977974815,-1.8173972994105536,0.9078094963257209,0.043711404758820224,-0.4422870294586764,8010059,0.07767359761627153,-2.3580823342987403
0,10001.0,250,70,0.009207300678664038,-0.3803440308218773,-0.028445343683140764,-0.1220644859058005,-0.1756543199852717,-0.1755879840617485,0.034720640068617074,0.1921101904274339,8010060,0.054149600884929296,-1.311244294391695
0,10001.0,250,73,0.14286613918982524,-0.5714449162352996,-0.024270809939455733,0.25590785715922165,-0.4655177434138971,-0.36832439895908653,0.0386405838407393,-0.011913024060568907,8010061,0.053270152570580084,-0.802637095427242
0,10001.0,250,42,0.8020377340569473,-0.4574190136003361,0.08439192537765866,-0.3653766088141127,0.14272667604781808,-0.8431220498417747,0.04258088070758104,-0.3706651573444607,8010062,0.05981992486073325,-1.6678537279168757
0,10001.0,250,91,-3.029726981579285,1.6227681318375615,-0.2979161005454639,-1.187969369883815,0.3828548821532906,3.171327912267522,0.03837021472988729,-0.1056775312026486,8010063,0.05579981215183314,-1.3610482065935965
0,10001.0,250,65,-0.446399461209609,-0.9030207723902608,-0.1352342979878073,1.1993194963883649,-1.4431158026881896,-0.03810629630843048,0.046471429325425966,-0.3820037078866245,8010064,0.05589292654488925,-1.1524396412924351
0,10001.0,250,55,0.4620701836458928,-0.4628004946409608,0.03084424128211502,1.2850189989918546,-0.6024284696602625,-0.5750653563803699,0.030982223826180294,0.5143948098948546,8010065,0.065422982251587,-2.336994007301889
0,10001.0,250,62,-0.22596949208547,0.4582666808196889,0.0034929120923058925,0.2415042062493792,0.37208902960651397,0.3839170225531743,0.04227771300254783,-0.37569291170173297,8010066,0.058624527435254224,-1.4859179010959525
0,10001.0,250,58,-1.0426924867877592,0.8757951517573187,-0.08239098322469532,-1.0766060266679784,0.8053063367745326,1.2249449459357284,0.037995088859838176,-0.07028445839806957,8010067,0.044946812338961584,-0.4650096051312317
0,10001.0,250,67,-0.282093787181675,0.4915430343572991,-0.0018830347825358586,0.27298593926212444,0.6008882075077855,0.4445488854281111,0.03196906733634289,0.21698531293053624,8010068,0.04871421168545149,-0.5706229140968822
0,10001.0,250,57,0.5008104128790859,-0.05827600065253604,0.06845001679115127,0.5168789745939709,0.4190495670765574,-0.4292145794263912,0.028523437465099562,0.7453723674684886,8010069,0.052972257694371964,-1.2023346471490386
0,10001.0,250,96,-0.5195419238610117,0.044940978201485404,-0.06878264407052957,0.4319795617249446,6.984777476599699e-07,0.4399057466481112,0.0441863031576725,-0.42282495234202855,8010070,0.05027853348879389,-0.6377847008928418
0,10001.0,250,60,-0.4224791915403629,1.165228463254579,0.03087783427009865,-2.0329555535286743,0.7972194721998703,0.8528191612913494,0.03454512840443661,0.249858959839111,8010071,0.037980956082394095,-0.029984590771644438
0,10001.0,250,61,-0.11093310878094984,1.1617320446226451,0.07571691288244266,0.00032417597643900117,2.4377146284896565,0.6004435491043283,0.034143023707734164,0.16464899699483518,8010072,0.046027427683082565,-0.93141346715495
0,10001.0,250,79,0.4935723582458499,-0.5401388362518216,0.027761343549002667,2.997303962162515,-0.6619484144618231,-0.6382986584826159,0.04049171596781392,-0.5070389850756699,8010073,0.06776028846569072,-2.409308894382903
0,10001.0,250,68,-0.028361538294238226,0.5741375923074553,0.04094918506044222,-0.5678189987086351,0.8777777833377546,0.27645625788213385,0.03731426948488744,0.17086736134522545,8010074,0.03999298903393459,-0.06439185627625837
0,10001.0,250,77,-1.2172134775103862,0.007840917931751016,-0.1716834618961475,-0.852182835262804,-1.1690508767384025,0.9861190129723358,0.0451429373407609,-0.6329784935085581,8010075,0.04899552125552902,-0.9361367111803608
0,10001.0,250,59,0.3914243403445336,-0.4564383438152797,0.02074322244661513,0.4015112985876051,-1.6692835213947234e-05,-0.5160529211158236,0.031845422310508464,0.29216648849246746,8010076,0.04337025521440601,-0.6041979620639977
0,10001.0,250,53,0.7557063572821441,-0.2731365834546483,0.08939826018153921,1.7730184087762204,2.058648668506279e-06,-0.7282856267721494,0.042613268322557095,-0.17714690405881425,8010077,0.06535820702163493,-1.8197620425889085
0,10001.0,250,56,-0.0580219059420901,-0.3223070758032475,-0.034116944666251856,-0.3740191419681384,-0.17188989831104529,-0.09452297052569264,0.030454768382284905,0.4439933891526995,8010078,0.03692188107267781,0.015081994139945085
0,10001.0,250,65,-0.5588683726853046,1.4095544099966408,0.03045156617162849,-2.388613437044023,1.0483201161558984,1.072288451661434,0.030255430323444327,0.5365238305018555,8010079,0.04145412294338645,-0.2919455726468851
0,10001.0,250,84,0.7925763748436327,-0.06729268330192235,0.10614543267679498,0.4834271266769691,1.7544611530441467,-0.6700318699666413,0.030922354601945038,0.3852148960732672,8010080,0.04654689137782803,-0.5612027968818725
0,10001.0,250,51,0.44352798138532695,-0.2416625084496972,0.046213904584933775,0.9130520657034842,-2.9050317334863222e-06,-0.4627556920627838,0.042714637351248315,-0.6753099908685086,8010081,0.058772725309841525,-1.5750918236485365
0,10001.0,250,59,0.3413761109607609,-0.6938899945756956,-0.005338804176030253,-0.20274694930037973,-0.3912936164923905,-0.5800139899340876,0.04483994885573148,-0.4208809697261717,8010082,0.048923805822367814,-0.9357861704568051
0,10001.0,250,63,0.12178523593942553,0.3637207101734663,0.04624467835448852,-0.6612269439215184,0.5994461867193029,0.061971207457919376,0.03295092813650917,0.2457199490445265,8010083,0.07258424378517654,-2.012072926089312
0,10001.0,250,51,-0.5594939522499549,0.3689766105205505,-0.0531568553315642,0.5672343332080528,0.19686352821162684,0.6117482648071645,0.030615924902749617,0.38867902397570603,8010084,0.04055925936998614,-0.2454568486165925
0,10001.0,250,76,-0.4833784252419578,0.04618524373101126,-0.06490608649367258,-0.10902501076379076,0.05957531027093301,0.4106781571613287,0.04096628449280994,-0.13056531480361447,8010085,0.046060586431748485,-0.6053553342404233
0,10001.0,250,87,-0.15057929931792596,1.6274812666497491,0.10459932452724206,-0.05463964007833507,2.8219426276075623,0.8463528858289644,0.029302694649566,0.35179113638766984,8010086,0.040781405190655096,-0.33912461368981434
0,10001.0,250,61,0.4503633732062464,-1.1216373792674719,-0.02339129827716968,0.8789738691871558,-0.908125985695704,-0.8564926225549326,0.03371924422254775,0.1964864994233839,8010087,0.06287731571447078,-1.5129505846643883
0,10001.0,250,48,0.7702878667923435,-1.107772204070706,0.02551056563717988,0.7795914774652168,-0.7470718065796513,-1.1025619952379804,0.044688207781068655,-0.5476360124057149,8010088,0.06405298613810077,-1.5331396057954272
0,10001.0,250,56,0.5682025791788722,-0.4701577319712415,0.04568915297584983,1.211732640674458,-0.2721672581693398,-0.6640149680881088,0.034942827336510725,0.1798335235085294,8010089,0.045333407362167566,-0.7084906963782384
0,10001.0,250,73,0.5340795061737657,0.15158635283758531,0.08779431934847902,-0.4864913857363518,1.2425668363437117,-0.36392393416322666,0.03371158141853828,0.2514499660694958,8010090,0.052953750485814216,-0.865436821173897
0,10001.0,250,50,0.5272314227485048,-0.4290480801185818,0.043705467262688216,0.2832237482084375,-1.5603521086836525e-05,-0.6117748708987012,0.0371219902652083,0.117366845739412,8010091,0.057832134991579215,-0.9523411133620996
0,10001.0,250,67,-1.1511904271532916,0.30164365442859803,-0.14143052192106778,0.5412480098054366,-0.07671155065470336,1.0618396077067875,0.035751608584877144,0.13373253217109016,8010092,0.059878222567690126,-1.4431881657667844
0,10001.0,250,87,-0.23425591308314586,0.1559655065097724,-0.020772175693129943,-0.05463964007833512,0.062323930143538174,0.258671124908924,0.035591755230041405,-0.010646246953533231,8010093,0.0708727382648875,-2.2250712281319958
0,10001.0,250,56,0.2808620319526019,-0.19600735952466128,0.025478307370711595,0.5774319276174189,-1.0376431755025746e-05,-0.31226991077014626,0.03180463790646457,0.3760463936610421,8010094,0.05949604871097292,-1.6038078941984162
0,10001.0,250,51,0.5174386645219439,0.2946688516473152,0.10013309519601507,0.22141660071262093,3.9110220501602186,-0.2881184801110089,0.032423889104806335,0.19686931629368032,8010095,0.06198449712829815,-2.0330572598176606
0,10001.0,250,86,-1.2558638771844857,2.4950488872107317,0.016717765923673886,-1.2918624976570434,1.4558484975375607,2.12502729388042,0.029075981344733774,0.4525434166054038,8010096,0.046860560521656526,-0.9143306824122259
0,10001.0,250,61,0.7325362068171822,-0.644376508692325,0.05518038785038906,0.2932074070466774,-0.5025046189940331,-0.874083471218432,0.030677548905298613,0.4671857566678843,8010097,0.05766614846482705,-1.4354494764964651
0,10001.0,250,51,-0.2547027249443187,0.5729340760761699,0.00826100707102917,-1.161854329269109,0.6191515772477532,0.4553024291003665,0.028547523427041494,0.7654673327400165,8010098,0.052509320435865335,-0.8577280433172589
0,10001.0,250,71,0.4600140075004107,1.0434893979542226,0.14717455245413935,-1.6862643650923916,1.2920347579546745,0.09036795585258572,0.03011489785616325,0.6113221674587898,8010099,0.04958543852830677,-0.8807490477249384
0,10001.0,250,70,0.03196725081257569,0.3477121436033758,0.03177190599046114,-0.6369527735835624,0.8544738704641917,0.12793681702114068,0.027896532366023238,0.8126122405197123,8010100,0.04821436282765471,-0.3904009998475568
0,10001.0,250,46,0.4506599004372566,-0.3364528843421933,0.04031473949276889,0.5550457539365069,5.848758398705178e-06,-0.5089676206300136,0.03550911097113706,0.027149837005479432,8010101,0.05323804177282607,-1.0476903378847178
0,10001.0,250,51,0.38888996660245617,-0.4813405847674953,0.018923014041098297,0.9130520657034842,-0.1940598282076996,-0.5233936128793725,0.04719492408959956,-0.6935278621506747,8010102,0.07826467158958414,-2.1440817969494708
0,10001.0,250,70,-0.4026426532080797,-0.236630231650775,-0.07601389029560092,-1.1518410612613248,-0.23141562999703585,0.22027418120599568,0.041998639720171,-0.22176806740525498,8010103,0.0480200371377985,-0.6172960009412544
0,10001.0,250,67,-0.7004399533788945,0.6966202297471011,-0.045788046924766165,-0.8000623429111281,0.3860732805932192,0.8725624833100901,0.03209612644124886,0.2505926331463109,8010104,0.041736204781174034,-0.2645689052414687
0,10001.0,250,49,0.7744582247622165,-0.6208619356811197,0.06515858299404625,1.0649431555520177,-0.37473639597894,-0.8942339835134974,0.03486775887669785,0.12326305032802667,8010105,0.04447997267663028,-0.6607578757779752
0,10001.0,250,66,0.6167179882167123,-0.4257196605959521,0.05513927433246226,0.8656084469993172,-0.1361974805888626,-0.6852967085739012,0.03201650688776612,0.4456078104861288,8010106,0.058070993652027475,-1.2787793896897164
0,10001.0,250,73,-0.5172532570863692,1.4453526928825282,0.03921299262304088,-0.7339578000348768,1.4813824018375097,1.0574261948996058,0.03443743757548405,0.19587736522075008,8010107,0.050924897747672726,-0.9363288177107408
0,10001.0,250,78,-1.4135851135331907,-0.6011518725383257,-0.24657911078154066,-0.182585530337572,-0.9646042010100078,0.8744700982681204,0.03640044047156368,0.0898219889239886,8010108,0.06263470303501396,-1.5396053534049066
0,10001.0,250,81,-0.5115581535643415,1.6824800423098298,0.05837250543958448,-0.2864689533546728,1.8134145342898236,1.1606167181495135,0.0315916270541222,0.24029702644672485,8010109,0.05856760374832665,-1.5405845995384937
0,10001.0,250,78,0.3400215658369366,0.12086293161191156,0.057467025036959565,0.5147760934111183,0.6007776112263428,-0.22087741875487948,0.03283384433792518,-0.0186957596503876,8010110,0.05055976594550245,-0.8516753299219998
0,10001.0,250,37,0.8624258801865039,-0.9594678040444954,0.054029286005272265,2.7493471591919545,-1.142192010820444,-1.1056800682175512,0.03344878565495378,0.24314946525736936,8010111,0.06222740424061837,-2.0359024790200517
0,10001.0,250,64,0.37591363413373147,0.4874367107853794,0.09254066795950244,1.2627611239698229,0.8499669056655389,-0.08838311267712873,0.033403061963222916,0.014394740440724009,8010112,0.06101466799096025,-1.7152979093225234
0,10001.0,250,50,-0.25471897138173016,0.32532776220737025,-0.011636862312915993,-1.1255238311699998,0.573919300006567,0.3470585939005015,0.03177349596898762,0.3171111677799337,8010113,0.05929767456924472,-1.2737329575384408
0,10001.0,250,85,-1.0049173990415918,-1.3907637069232044,-0.2485973040514659,-0.4141410602434159,-1.3726470141110676,0.19276268361967008,0.053418310338126704,-0.6566656047871438,8010114,0.05235997754458696,-0.8566651444284838
0,10001.0,250,71,-0.6002876601050063,0.5027914521483334,-0.04630196301609964,0.3459744385977235,0.5736709366659654,0.7068163051779601,0.034836400299655845,0.2654962300119681,8010115,0.05247441378416893,-0.7460502045430348
0,10001.0,250,52,-0.5448109350914883,0.8744205271153654,-0.010395683346364424,-0.1778699926610992,1.109727181996404,0.8209796146559252,0.03527611041537716,0.060507563906338976,8010116,0.04583141951972112,-0.6001023882842387
0,10001.0,250,49,1.1498052523310254,-1.0138487271091658,0.08933109311940626,1.4237391393365344,-0.7338811015299018,-1.3677640639314643,0.03186341542993959,0.29141143584505225,8010117,0.04778561249606721,-0.950921364755172
0,10001.0,250,63,0.34843906319213536,-0.8419110036683954,-0.016068334551805487,-0.9454146926516992,-0.4950853395689354,-0.6517824789735259,0.04041280328688024,-0.18975295922531546,8010118,0.04785593988858661,-0.7859259553850849
0,10001.0,250,70,-0.2567877198827748,-0.6548849472009984,-0.08791185166870931,1.9374886648052496,-1.2422152819095935,-0.08233638854833078,0.0371697167351031,-0.15233758193210936,8010119,0.06812503470101604,-2.0546432573438134
0,10001.0,250,70,-0.15373798946762451,0.513336610630838,0.01821195784591329,-1.1518410612613248,0.13707349095134413,0.35100926119049275,0.03277882327271735,0.2921563701482866,8010120,0.04800708209180808,-0.7854456221038479
0,10001.0,250,77,0.480211556952172,-0.04225997530143096,0.06468587665803256,-0.1462569403407627,2.664907092986104,-0.4064141723354744,0.030862806062961518,0.14042130434165334,8010121,0.056006283197305363,-1.2153532614704061
0,10001.0,250,66,0.42667031675921135,0.6516298192208844,0.11247598910858153,-0.4947585593334031,1.2996426609366107,-0.056690420442522836,0.034813184735454465,0.29874577870008273,8010122,0.04044519090185628,-0.29340556776906873
0,10001.0,250,71,0.0876675972210592,0.15406253807575798,0.024545680443633703,-0.4161151127860696,1.251858474825592,-0.002595704440991838,0.029760039115880786,0.5370392734615721,8010123,0.042443969426091466,-0.198795807467409
0,10001.0,250,61,0.2429058444618201,0.16362363274729624,0.04810590290233584,1.1718571002573943,3.0253142657000622,-0.12388551351036095,0.03702591401775235,0.003141501197097161,8010124,0.04883332613608556,-0.7662912075427335
0,10001.0,250,62,-0.8411265793148639,-0.9329131756409588,-0.1952198514705606,-0.046965608228166665,-0.9226180629675756,0.26765901838957745,0.03684584058534277,-0.07966177182069835,8010125,0.054394999352247696,-0.8251589785384198
0,10001.0,250,73,-0.5296715520367338,1.2577393602495233,0.022806619973783037,-1.4763570429304511,1.8793352048486835,0.9843784792883272,0.04208317139525844,-0.453144121873045,8010126,0.060904909962430365,-1.5800413885333222
