#/home/enes/bim/BIM.py trees/ir8100040.trees,trees/ir8100041.trees,trees/ir8100042.trees,trees/ir8100043.trees,trees/ir8100044.trees,trees/ir8100045.trees 250 --stats=all --eta=etas/BC.json --out=outs/452180309.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FulD,FayH,ZngE,FerL,bsfs,btree,Colless,path
0,2501.0,250,12,-0.21270477216189612,0.039536030753832926,0.1265533960978536,-0.6695989691787473,0.7338639856991963,0.32842193767800654,-1.4892822330877211,0.07436196398497213,ir8100040.trees
0,2501.0,250,10,1.3043391775915847,-0.8809206284569866,0.029319771120124367,0.9231047837113108,-0.51218045391764,2.3457746195158653,-0.8571552791226725,0.04346417929783651,ir8100041.trees
0,2501.0,250,10,-1.1862813502910483,0.4973207385797263,0.10265703088317092,-1.3184560508323764,1.068095839777581,-0.4687092461561676,-0.1713363523299894,0.03815261044176707,ir8100042.trees
0,2501.0,250,11,1.3150753778177815,-2.3105962099881507,0.14600972281011096,0.4877169022681217,0.04495595636179972,1.3107144350023696,-0.9400698591451572,0.05192814267823984,ir8100043.trees
0,2501.0,250,4,0.983433757461454,0.9029723794226858,-0.05587841518097975,0.8722340353343461,-0.6384878356300434,0.5442776950285757,-2.4111574984598003,0.07107462106490478,ir8100044.trees
0,2501.0,250,12,0.8544500925386432,-2.3562512718864066,0.028708148756700053,0.5710994702281371,-0.2874642387474445,0.9010505785786943,-1.304669640156229,0.062054670294079545,ir8100045.trees
