#/home/enes/bim/BIM.py trees/r8010091.trees,trees/r8010092.trees,trees/r8010093.trees,trees/r8010094.trees,trees/r8010095.trees,trees/r8010096.trees,trees/r8010097.trees 250 --stats=all --eta=etas/BC.json --out=outs/173608671.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,bsfs,FayH,FulD,FerL,Colless,btree,path
0,2501.0,250,9,0.3836163526207443,-0.1803715766477255,0.9580123306405546,0.1352596221534563,-0.7089587510095278,0.41662754421468684,0.03762361273049186,-0.3594456815008779,r8010091.trees
0,2501.0,250,6,0.9337302060289469,0.037489975754257235,0.8110134628910324,0.22534043819633132,-1.9642299758823032,0.4036200961557487,0.043881169840652934,-0.5222576390924166,r8010092.trees
0,2501.0,250,10,-0.5448289987121304,-0.8106024242560722,1.331586504129518e-05,0.10252461901359616,-0.8809206284569867,0.7484463411197719,0.03240920671935052,0.2921506470387918,r8010093.trees
0,2501.0,250,2,0.6621235838082431,0.10990618354623083,0.45232851868060814,0.2451519628162648,-1.3182224822321018,0.16575788384217965,0.030582005441119317,0.3485669400275191,r8010094.trees
0,2501.0,250,12,0.5039531453074034,3.7036703746933455,-0.5454978383782991,-0.836537014043221,-1.1583576205662869,-4.397336856022045,0.03980761756704236,0.11288825675010798,r8010095.trees
0,2501.0,250,6,1.4385937162314955,0.30750773028142814,0.9086394559525894,0.2640412039091912,-1.9642299758823034,0.3065606164530591,0.02947272962819018,0.31893789716117354,r8010096.trees
0,2501.0,250,4,-0.02043778110600413,-0.3013581115331429,5.056170714293956e-07,0.11690691471043692,-1.7193945226261713,0.37173337395536443,0.03998251068791295,-0.3236764102855817,r8010097.trees
