#/home/enes/bim/BIM.py trees/ir8070064.trees,trees/ir8070065.trees,trees/ir8070066.trees,trees/ir8070067.trees,trees/ir8070068.trees,trees/ir8070069.trees 250 --stats=all --eta=etas/BC.json --out=outs/797926320.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FayH,bsfs,ZngE,FerL,FulD,btree,Colless,path
0,2501.0,250,9,0.5048271982551081,0.20295285599768373,0.4683991973676853,-0.32622567033059124,0.6601175811738864,2.274582229907494,-2.4972095624468533,0.07063738826272833,ir8070064.trees
0,2501.0,250,7,1.3567583895968052,-0.25185877991360717,0.3020003904717902,1.8582100460323148,-1.6825034577955835,-0.2641278187844843,-1.415593242203895,0.06333398108563285,ir8070065.trees
0,2501.0,250,8,2.454915737242073,-0.055108492111325215,1.408211413497659,2.100246500811237,-1.441006285407576,1.120547557355928,-1.0674031308683833,0.05413589843243943,ir8070066.trees
0,2501.0,250,4,0.8886494116042664,0.0213728500461812,0.6295134149839547,0.6123109424039627,-0.3543818116199375,0.9029723794226862,-3.434160604411196,0.09700090685321933,ir8070067.trees
0,2501.0,250,10,1.1260202061841362,0.13901354707212513,1.623664607212357,0.37584872059029334,0.08736607370820669,-0.8809206284569866,-2.4578572300969874,0.06655654877574815,ir8070068.trees
0,2501.0,250,13,1.9305120423121487,0.13831941990253957,3.232017323420242,0.9947364743349392,-0.27275891029250854,-2.3970717900180203,-0.2767344433225703,0.034816686099235654,ir8070069.trees
