#/home/enes/bim/BIM.py trees/r8010070.trees,trees/r8010071.trees,trees/r8010072.trees,trees/r8010073.trees,trees/r8010074.trees,trees/r8010075.trees,trees/r8010076.trees 250 --stats=all --eta=etas/BC.json --out=outs/339373343.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FerL,TajD,FulD,ZngE,bsfs,btree,Colless,path
0,2501.0,250,10,0.12274580309579808,-0.08265556950788028,1.3155422319164136,0.4973207385797265,0.585995048828764,1.2031896863164055,0.6691513668147978,0.027796670553180466,r8010070.trees
0,2501.0,250,4,0.15378151864553505,0.7777358352144378,-0.6369994193130254,-1.7193945226261713,-0.8527101268400169,5.056170714293956e-07,-0.25452332170408604,0.038092462013954435,r8010071.trees
0,2501.0,250,6,0.15104412023574806,0.855417718948058,-0.5851594927514973,2.0301464234706033,-0.901435397942496,-3.1178367348751664e-06,-0.02729133271320589,0.038518127810782295,r8010072.trees
0,2501.0,250,15,0.1005106021922651,1.0391353489103687,-0.993297223638326,3.5532041153723473,-1.233024786161286,-1.0538621303055682,0.2675206068682138,0.03369031682284694,r8010073.trees
0,2501.0,250,7,0.1738320506440716,0.7721312453249018,-0.13754015773286452,1.5276143141084952,-0.6653995858833331,1.690525703800356e-05,-0.3672607666235477,0.039279699442933025,r8010074.trees
0,2501.0,250,13,0.07292682928749282,-1.0917638791848214,2.8938277218422,-1.2721674407506365,2.0353052836134102,1.6790092561566181,0.009508097086540894,0.03292895082634686,r8010075.trees
0,2501.0,250,12,0.21406871076171874,0.8127299091930958,0.4925611285751702,-1.1583576205662869,-0.4499722267992677,0.7523675895684322,0.49564481915982517,0.03242000259100919,r8010076.trees
