start,end,N,SS,TajD,FayH,bsfs,ZngE,FulD,FerL,btree,Colless,path,iColless,ibtree
0,100001.0,50,354,-0.92798811964698,-0.21965915040521436,-4.295950552859258,0.662686723850597,2.2701466060223665,-1.3021822778421062,-2.517260013617399,0.2206632653061224,9070000,0.26151303217916394,-2.7092880701684767
0,100001.0,50,465,-0.5686204415605127,-0.06989322304307674,-1.2353590860877477,-0.07010020883316005,0.3712452264065664,-0.2553512410017863,-0.5964091213855661,0.1508752490895348,9070001,0.13717258556966094,-0.4157038819910428
0,100001.0,50,411,-0.19287146899314425,0.018266024388532063,0.024190934178476127,-0.33424234993458746,0.2396344365558561,0.26769324639098835,0.2964346906460185,0.11585563873790715,9070002,0.14412067643958995,-0.4294356125811809
0,100001.0,50,312,-0.9779403981864538,-0.2779580516768601,-4.278742465452274,1.0368937219714394,1.5943011870512285,-1.7582575417319968,-2.428528319751281,0.2310817489388919,9070003,0.2426108374384236,-2.264794856194797
0,100001.0,50,492,0.14922831229922012,0.00951861928096802,0.34562406452654754,0.08379885174512651,0.23042194432378216,-0.0075309575758614935,-0.1886018759645664,0.13634055517941784,9070004,0.15078549405373665,-0.6081791192148898
0,100001.0,50,472,-0.11795366568196558,-0.07311214214660045,-0.5528454658042811,0.4198716491518018,0.41111724133319977,-0.5484236596243037,-1.3620868730158309,0.18215047212915025,9070005,0.16869034435479616,-1.0859770833436797
0,100001.0,50,413,-0.26956071746131577,-0.1530570429086496,-0.9890474568457059,0.8533841556578277,0.36597676348201424,-1.1323494410526918,-2.2359472547611894,0.2082638086681212,9070006,0.21490244449428125,-1.9425515396202997
0,100001.0,50,473,-0.3976276995432533,-0.09899935540928742,-1.8501393120707101,0.3225105121569736,1.6880125830545538,-0.6023222207578193,-1.5460646087739212,0.1929861857023512,9070007,0.2022446383133406,-1.7400845684952135
0,100001.0,50,480,0.7648018839998725,-0.05696521763801276,0.16795192553496285,1.213376309172427,-0.32997059532159984,-0.9327095048427444,0.4666342070777065,0.11587893864013273,9070008,0.12023173755483504,0.253751129223329
0,100001.0,50,425,-0.6790373569013913,-0.11442827314428287,-2.626754707774083,0.14505784490259024,1.168914147273416,-0.5655975027390224,-1.2560119025914285,0.17098731384445673,9070009,0.2065160741716041,-1.829463238944144
0,100001.0,50,386,-0.4991015854973534,-0.0942602789958507,-0.970311974289482,0.1810483190519286,0.19969474296885828,-0.5004224335466199,-0.8377349973957532,0.16045595453371214,9070010,0.18146258503401355,-1.3450976668830186
0,100001.0,50,355,-1.0224636907101097,-0.2495153649852608,-3.8873689688146853,0.7854681589184603,0.5041576596220364,-1.4978911728401512,-2.370360466189541,0.2294120900392677,9070011,0.2764849842375975,-2.69189549212551
0,100001.0,50,439,-0.3803318544294493,-0.01482282973542871,-0.7643210951099707,-0.28332964423540746,0.7231147643053866,0.0990116101342044,-0.28069194109403595,0.1358644980834974,9070012,0.16523303536290546,-0.944798496567478
0,100001.0,50,363,-0.6485611899791494,-0.18775227603486289,-1.8270662752509348,0.7160483947990688,0.7875154896243587,-1.1987443872205985,-2.7755832926032467,0.272525889336626,9070013,0.26122448979591845,-2.6832395119367103
0,100001.0,50,367,-0.29424483556381764,-0.06150534100271068,-1.0970631035990297,0.150288909389683,1.0657222837969724,-0.3446544638257865,0.2542426393575853,0.11596929274503096,9070014,0.13843236409608095,-0.5224075217095929
0,100001.0,50,289,-1.3821813539732841,-0.3410475034123929,-4.994115640500978,1.0815066612281523,2.492443750232138,-2.046229952652248,-2.8167214807359837,0.2631645250692869,9070015,0.24816992014196976,-2.712740450786172
0,100001.0,50,384,-0.29431989637525824,0.014617798948446106,-0.3614377524229005,-0.4116680233258111,1.220140473949079,0.29643833806579417,0.012610412208123345,0.13296147474533854,9070016,0.13147737355811892,0.0846314567854844
0,100001.0,50,281,-0.5089997959357282,-0.11623114170151955,-1.1756707388548102,0.3291809112527086,0.7117892482483391,-0.6745761049426952,-2.359257101951485,0.2215592848709733,9070017,0.2174777603349032,-2.2142554058617847
0,100001.0,50,467,0.0439827810969029,-0.06779319065707139,-0.16021681299142118,0.5478340461279572,-0.15220508942587455,-0.598878038147541,-1.525223110844931,0.19057752634732653,9070018,0.19314212171355027,-1.6466438979127298
0,100001.0,50,369,-0.618988854177218,-0.08885114042553371,-1.002304904810811,0.017129736993120755,1.4432114686806672,-0.3838265794932401,-2.225862036185067,0.21113180722024247,9070019,0.2106503151719404,-2.064656383853856
0,100001.0,50,403,-0.13599249883481046,-0.13778631834178384,-1.0108919551081716,0.8779922626057313,0.16272157159359713,-1.0817739197653042,-0.6699727251641365,0.15032705389848258,9070020,0.17912742019884872,-1.3830572994455268
0,100001.0,50,420,-0.6295730158790984,-0.21675736483759905,-1.9373618679904037,0.9529673172788258,0.41084263494434703,-1.458054712683998,-1.1913052639924897,0.1821024141363864,9070021,0.21241305510968436,-1.8669643524884572
0,100001.0,50,408,-0.5322951518724011,-0.1504569243406965,-1.7697416806163158,0.5626331444420806,0.4833607074951771,-0.9554215982530252,-1.5748102381797695,0.1965067636249904,9070022,0.23861086987986674,-2.4762371640136114
0,100001.0,50,456,-0.12099953825192457,-0.009278598646182887,-0.1729947721608135,-0.05636653789143935,-0.2388884927602259,-0.007049780160236505,-0.009480709595865031,0.1230994897959184,9070023,0.1352192662779398,-0.2573401830064987
0,100001.0,50,513,-0.4516910055786214,-0.03190074694247702,-0.641097934948945,-0.23076165336051965,0.028321659003107614,-0.003401948816851235,-0.9562084034113134,0.17791701934229925,9070024,0.16790896045918371,-0.904999536991509
0,100001.0,50,406,0.4358712836724021,0.02851461035586238,1.076109276411085,0.239294488856002,-0.3734196060930695,-0.0162618909379401,0.02525998290637121,0.13376370956545888,9070025,0.15583476381206682,-0.5200202197039078
0,100001.0,50,359,-0.7381627828604449,-0.09065200465490483,-3.7965262429405136,-0.09262804618187977,2.6875255449165367,-0.3285929858342989,-2.1186292693257394,0.20903670110019326,9070026,0.20884168884945287,-2.055927151716871
0,100001.0,50,572,-0.059061512873578415,-0.02545579013353431,-0.06682204362956293,0.12800563421431854,-0.15907773893906138,-0.1808172603031648,0.0952673902493964,0.12017507896015547,9070027,0.14327712792434047,-0.3667048677991857
