#/home/enes/bim/BIM.py trees/ir8020019.trees,trees/ir8020020.trees,trees/ir8020021.trees,trees/ir8020022.trees,trees/ir8020023.trees,trees/ir8020024.trees,trees/ir8020025.trees 250 --stats=all --eta=etas/BC.json --out=outs/443178972.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,ZngE,FulD,bsfs,FayH,TajD,btree,Colless,path
0,2501.0,250,12,-3.8566166016671852,3.6612862665148493,-2.356251271886407,-0.11830704185111712,-0.6289694409422465,1.4733906772946321,-0.0457813579343858,0.03785302500323876,ir8020019.trees
0,2501.0,250,4,0.782441029717342,-0.8842159562861239,-1.7193945226261713,5.056170714293956e-07,0.14394485753994324,-0.7113103464650604,-0.7184144658832252,0.0514639201969167,ir8020020.trees
0,2501.0,250,7,0.41675850735513836,-0.24294511005604397,-0.26412781878448416,1.690525703800356e-05,0.1299523839712321,0.22662243608821117,-2.4365936437634774,0.0734389169581552,ir8020021.trees
0,2501.0,250,11,-0.8334910319430616,0.7950154979705564,-1.029123745469293,-0.1258816218679815,-0.13876999560946893,0.33094569687338793,-1.7893366117065217,0.05894545925638036,ir8020022.trees
0,2501.0,250,4,-0.3541824389715095,0.14759995807388304,-1.7193945226261713,5.056170714293956e-07,-0.16840775819521087,-0.353657414763939,-2.890469062777869,0.07802176447726389,ir8020023.trees
0,2501.0,250,8,1.0027582273814186,-1.2908714885323063,1.1205475573559278,-0.6228768667019361,0.08853299058754208,-1.2703370149101958,-0.1633549992250119,0.04223344992874725,ir8020024.trees
0,2501.0,250,10,0.3709190084759683,-0.5741878049877925,3.2538034726531526,-0.9108859941825488,0.004237179826392145,-0.706099843973101,-0.060248246901085434,0.0378935095219588,ir8020025.trees
