#/home/enes/bim/BIM.py trees/r8100063.trees,trees/r8100064.trees,trees/r8100065.trees,trees/r8100066.trees,trees/r8100067.trees,trees/r8100068.trees,trees/r8100069.trees 250 --stats=all --eta=etas/BC.json --out=outs/776117298.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,TajD,FayH,ZngE,FulD,Colless,btree,path
0,2501.0,250,9,1.5434375036593158,-0.1718797500954943,1.900836807109246,0.1712626131705454,0.8829518160080043,-2.200729241468039,0.03083763625932301,0.3888494039323083,r8100063.trees
0,2501.0,250,7,1.690525703800356e-05,0.386728193139767,-0.13725232767135573,0.0788562125714796,-0.3596759520609528,3.319356447001475,0.038597940147687526,-0.3528161438204038,r8100064.trees
0,2501.0,250,7,1.5131169259412482,-0.8360467579509235,1.223665769155084,-0.05916980887200779,1.1355905479066888,-2.0558699516774643,0.03284823883347008,0.3588999364214198,r8100065.trees
0,2501.0,250,12,0.3655307244523702,0.8871832116915083,-0.10024709347410855,0.16892018503602116,-0.74666098404874,0.039536030753832864,0.049002461458738183,-0.6683799534978784,r8100066.trees
0,2501.0,250,15,-0.46006014768984654,-1.1548579708916817,-0.526893509833099,-0.2684828098520076,0.7071604505220743,0.5430819992150969,0.035572397115343095,0.2241849320867646,r8100067.trees
0,2501.0,250,10,1.331586504129518e-05,0.38908841983001907,-0.06070649699928279,0.07706370809250752,-0.333395137214545,1.8755621056164395,0.03748056743101438,0.0709445313197858,r8100068.trees
0,2501.0,250,11,1.7494547413051793e-05,-1.9438605470409045,0.8491340483090293,-0.3156041834038736,1.8849011840618586,-2.3105962099881507,0.03147266485296023,0.38176240059646405,r8100069.trees
