#/home/enes/bim/BIM.py trees/ir8110026.trees,trees/ir8110027.trees,trees/ir8110028.trees,trees/ir8110029.trees,trees/ir8110030.trees,trees/ir8110031.trees,trees/ir8110032.trees 250 --stats=all --eta=etas/BC.json --out=outs/302130838.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FerL,FayH,bsfs,TajD,FulD,btree,Colless,path
0,2501.0,250,8,-0.18086590042886394,0.324744436054913,0.09842855895361918,0.6693849233463696,0.19738956759649934,-0.5065713299685084,-2.5635687884931193,0.06927710843373494,ir8110026.trees
0,2501.0,250,10,0.09565361627233246,-0.11159448650087762,-0.022093866237616326,1.331586504129518e-05,0.017493479038848566,0.4973207385797264,-1.9426450086673483,0.07465345251975644,ir8110027.trees
0,2501.0,250,6,-0.5270926018934636,0.6625073545964477,0.1739246405051754,0.3846207225909489,-0.006055123206758627,0.032958223794150206,-1.2921983634130763,0.0633825625080969,ir8110028.trees
0,2501.0,250,8,-1.295963257285074,1.0124316757363268,0.09155197754668422,-0.673643964149496,-1.2636978470807918,1.1205475573559283,-0.013896369383570143,0.039836766420520794,ir8110029.trees
0,2501.0,250,9,1.960390120955625,-1.1660932281784369,0.030189237329655463,3.6095319422958854,2.6331343596784214,-2.2007292414680384,0.6028318086325823,0.028371550719005052,ir8110030.trees
0,2501.0,250,6,0.22159299020460135,-0.10553930726544884,0.018108297470375366,-3.1178367348751664e-06,0.3607216719531005,0.03295822379415032,-2.2107289727895605,0.06043528954527789,ir8110031.trees
0,2501.0,250,10,-0.29837074917479994,0.3375533621712569,0.06439000057606666,0.5264665849856345,-0.07576198502474402,-0.8809206284569866,-0.12260751229351717,0.036824718227749714,ir8110032.trees
