start,end,N,SS,ZngE,bsfs,FerL,TajD,FulD,FayH,btree,Colless,path,iColless,ibtree
0,2501.0,250,14,1.0984217375627388,2.1600565206969007,-0.2824899674019015,2.1573571824578237,-2.4338026261574917,0.15637297005548256,0.8559047286362115,0.024440871992368298,8050029,0.049790560089821655,-0.4982584084002213
0,2501.0,250,18,-0.3363327544162242,1.0695045986799605,0.5167227118089679,0.18602724941696352,-0.8215446257946852,0.10996101571875708,0.7449816074178051,0.027209645031739862,8050030,0.04475968389687783,-0.657794782527397
0,2501.0,250,15,1.1627107003514443,2.5688186435025813,-0.4017017252995677,2.0710473867558874,-2.467040116942153,0.123332508782788,0.9858971669866032,0.033019173468065814,8050031,0.06886686531070517,1.0388317873459525
0,2501.0,250,20,0.05982689774568401,-0.223193442264696,-0.09136838356556297,-0.031965826917433146,-1.0119084632668651,-0.018873434811307908,-0.0324364398332326,0.034795094355918293,8050032,0.04527788573649436,-0.5764765888459711
0,2501.0,250,9,0.07840181537026175,0.9286685282970863,0.15669796200306169,0.5167134338096048,-0.7089587510095277,0.0919418719514507,0.1056510102510098,0.02876020209871745,8050033,0.0769529731830548,-2.6490847813739915
0,2501.0,250,12,-0.3536447082117767,0.9079398986006829,0.5730742697759285,0.2565231602684621,-2.356251271886407,0.14172792655117733,0.0771409950984846,0.031195750744915138,8050034,0.07909055577147299,-2.0240499130810488
0,2501.0,250,9,-0.9661016942296148,1.1085547122109732e-08,0.931014756255646,-0.5766285237274089,0.7828117394489833,0.14413880960335498,0.4436604308561016,0.0340177915964935,8050035,0.054686487887032,-0.06239328153602566
0,2501.0,250,20,1.0140241006968462,2.9078202191668154,-0.4006790465856849,1.6729324256667342,-0.22031949447871887,0.08156052972194909,0.21208265171165733,0.0386643347583884,8050036,0.05094571835730017,-0.8239130107336469
0,2501.0,250,21,2.0527151888531874,2.9751883380193185,-1.1890722664641145,2.6480170736736697,-1.8553601631833367,0.032363615733276466,0.33498761056086146,0.03757773027594249,8050037,0.04957734162456277,0.19513221111582496
0,2501.0,250,13,0.2234057485760724,1.1398028941225309,0.17734135424212008,0.9057558039466096,-1.2721674407506367,0.12499071904498715,0.8145244035276388,0.031986818240704755,8050038,0.040354968260137326,0.19271351815891768
0,2501.0,250,20,-0.3381945874632261,3.459960779074548,0.4705820193446305,0.09211971778031368,-0.22031949447871887,0.09063305529807364,-0.249394167919278,0.033653970721596066,8050039,0.04069503821738568,-0.08927860285901656
0,2501.0,250,23,0.3100771932642757,1.4158319831155348,0.2518298510272395,1.2233586583128908,0.1616710994619048,0.15082507144816,1.7586400096655448,0.025699572483482317,8050040,0.06367405104288121,-1.2727896912245484
0,2501.0,250,15,-1.010165671136846,-3.1232848154354443e-06,0.8381578582128678,-0.8395916038274799,-0.4602920395039866,0.07737878377949169,0.7404329021468912,0.03285399663168805,8050041,0.09989959839357428,0.06012719231654778
0,2501.0,250,13,-0.9881656272621472,-7.123906620505881e-06,0.9691167729266456,-0.5361095459014952,0.9776412577841304,0.137427964181754,0.6677901324476831,0.02998553353197737,8050042,0.04735069309496049,0.016504538781990055
0,2501.0,250,12,-0.01842494352730777,4.72985831489979e-06,0.06719049696438549,0.08760572297869475,1.2374296820739523,0.022457054852138256,1.0957818056900217,0.03022034374055361,8050043,0.08589195491643994,-1.6495278635755146
0,2501.0,250,25,0.19368955852352712,1.3360539872138346,0.3075932353908101,1.0468384727012163,1.8995024086870944,0.1424921876243878,0.6676216086028856,0.035075787019043916,8050044,0.059128989074577885,0.1433913956958425
0,2501.0,250,13,-1.3556392277416072,-0.5593189606713139,1.0838242208509334,-1.2216777579899452,0.97764125778413,0.0918199392409166,0.156776490933213,0.034747284067144155,8050045,0.05502655784428034,-0.6782958194704637
0,2501.0,250,21,-0.6829466450382357,0.5251038558930234,0.7084659241104543,-0.27907439676257656,-1.0956646725615415,0.09738027790963916,0.3614183267260175,0.030969037440082912,8050046,0.06564969555641922,-4.2679845385825335
0,2501.0,250,11,-0.7455747951509832,1.749454741305179e-05,0.7541104155628241,-0.3654342313152695,1.533821183568422,0.11869387266300778,0.7758476646802062,0.02903954527788574,8050047,0.08919549164399533,-3.9827508952475177
0,2501.0,250,24,0.6222159318933004,2.6776413208977883,-0.031505629389815486,1.4233575060525172,-1.9891132620281249,0.11971938966695495,0.9787525258476706,0.025757407510225237,8050048,0.05079187718616402,-1.908367842772245
0,2501.0,250,19,-0.15765217962306305,-0.9318038658440302,-0.07672608538546828,-0.5300209130547962,0.7317926280143296,-0.06208846855577922,0.7064608799104067,0.030962559917087705,8050049,0.059696851923824325,-0.8496921124405814
0,2501.0,250,19,0.18514192725756026,1.1281265758499108,0.21929726510094244,0.8724218639814053,-1.7472058444088658,0.1186668163303522,0.4987047069108933,0.03883490953059551,8050050,0.03995012307293691,0.4042292773027666
0,2501.0,250,23,0.9999174610074756,1.0204481388814317,-0.4772877971237029,1.4767395345592236,-1.9477653591241624,0.04979552907293406,0.5077829863600523,0.03249557369261994,8050051,0.04416591095565056,0.17106148239497862
0,2501.0,250,19,0.8679877881637618,1.8747589603511867,-0.30424215480681993,1.5120632047695401,-2.573538668549931,0.08449823667123188,-0.06581598503898768,0.0330731528263592,8050052,0.04090555771472989,0.4945584481801844
0,2501.0,250,14,0.1123558116643312,1.3438442077050476,0.303780971423015,0.8760985278374203,0.7478772545717279,0.14404420289742575,1.4252839466042269,0.026567097884626068,8050053,0.08631299391112839,0.2891790708733244
0,2501.0,250,16,-0.006380367872868786,0.8055841789273044,0.3420871562779266,0.6529856089658244,0.3592984541263137,0.12525091287635404,0.229583377494716,0.04173683983244808,8050054,0.062038476486591526,-0.5305572573530393
0,2501.0,250,13,-0.5079030999028532,-7.123906620505881e-06,0.5633215981331924,-0.14650411987410902,0.9776412577841308,0.09630597448099897,-0.3935559207466545,0.039397734306401234,8050055,0.06163363129939111,-1.9465801543546448
0,2501.0,250,12,-0.4769439320037652,4.72985831489979e-06,0.43419283002323583,-0.3275486165165704,0.039536030753832864,0.05440014470444905,0.2863231682932251,0.03873558751133566,8050056,0.060046638165565484,0.3396561801512767
0,2501.0,250,10,0.11754385879717305,0.4739520008741233,-0.056777923033929235,0.1830595664717892,-0.8809206284569866,0.0073583167520828285,0.4912932272606436,0.03277626635574556,8050057,0.05538282160901671,0.13689679386459638
0,2501.0,250,18,0.3810763753305145,1.0144090726923594,-0.17465692330686095,0.5866067026024228,1.7714610200418692,0.022898272051299472,1.6259667642577722,0.02789869154035497,8050058,0.0385736494364555,0.4775031340495375
0,2501.0,250,19,-0.21798394243405275,1.1514348534142864,0.6515393791391072,0.7331200703021069,-0.9208730202678004,0.18245593944823216,0.18612988462410476,0.03727004793367017,8050059,0.04416591095565056,-0.23006415112798154
0,2501.0,250,12,-0.5771245513347558,0.5357295458504602,0.7378508274758204,0.02614271378485593,0.0395360307538328,0.15160465492038502,0.991874409411428,0.032716889061622824,8050060,0.06736623915014897,0.03346213072295553
0,2501.0,250,19,0.10012898875116552,2.046890535613308,0.16928544065028345,0.5698977665970699,-0.9208730202678004,0.08212703831036004,-0.049729202421332164,0.03506695403314137,8050061,0.0462819018007514,0.7007750109713977
0,2501.0,250,20,0.3418686124301437,8.838931126173458e-06,-0.12594568790846186,0.5816459658520966,3.7376253494620144,0.030693534189958013,0.6859515774866899,0.03315019609228704,8050062,0.040484518720041454,0.5658514059637544
0,2501.0,250,17,0.07504550204419531,2.879654226510905,0.1909631060381766,0.5548837485487448,-0.712707643166984,0.08671314528161574,0.4945207060959033,0.03232823768191044,8050063,0.044613939629485684,1.6899115580271735
0,2501.0,250,18,0.4210912271888984,0.34486979551959795,-0.17528642571648534,0.6825791525302529,-1.6858798410735365,0.031661047313640625,1.1582942228788151,0.024436455499417017,8050064,0.0741158181111543,-1.62536633224464
0,2501.0,250,16,-0.8904320165277726,1.2794872113393594e-06,0.802031763716737,-0.6124695118608816,-0.5928903682049145,0.0905169791666614,0.8771521098057405,0.030036274128773157,8050065,0.03673835125448028,0.5893034896964283
0,2501.0,250,28,0.5993721111428232,2.484996869045859,-0.07774438755390316,1.2685110004884803,2.0228147925952555,0.09618945062163332,0.20762602693488166,0.031468984442167496,8050066,0.031993565660491434,0.4454226426262416
0,2501.0,250,15,-0.3940257648928057,1.2616607922464758,0.44333370014706136,-0.09910962248202296,-0.4602920395039866,0.07409371846363695,0.15710417341083396,0.04763040431520805,8050067,0.06928790430539362,-3.1126230015467407
0,2501.0,250,23,-0.4293748745563462,0.8937407824726358,0.7807658556202312,0.4681634628743512,1.567962071852617,0.17358508858822036,0.7037020973392244,0.03223156555842137,8050068,0.060802349181672925,-0.7003639882150292
0,2501.0,250,16,-0.4530919783239334,1.2794872113393594e-06,0.4843827637724381,-0.16257750154110534,1.3114872764575405,0.07431554163997006,-0.2726936899852337,0.0402375631558492,8050069,0.0447272962819018,1.0821885050015072
0,2501.0,250,18,0.6240236901849876,2.5864312391485145,-0.16771808992804718,1.1901834384766663,-0.8215446257946851,0.0799641766026537,0.6383919337705686,0.030930172302111668,8050070,0.05369866563026299,-0.3969543332105852
0,2501.0,250,6,-0.7541529863822211,-0.8132102167847001,0.5851882607719872,-0.7596928872292469,4.027334623147056,0.05756085170637359,0.17095892382566835,0.03543205078378028,8050071,0.05483223215442415,-1.932464530391488
0,2501.0,250,10,0.7961413770672349,3.1852670356240145,-0.34385462242793113,1.321741550515133,-0.8809206284569867,0.06732197768807913,2.226913776342116,0.025335211815001944,8050072,0.056419225288249775,0.08343059491977889
0,2501.0,250,20,0.5817358651057121,3.869556165190156,-0.0598889314989054,1.2876797445678474,-1.0119084632668658,0.10623337366677564,2.1661887164104408,0.0226965208504268,8050073,0.05698600855033036,-0.07415511062380505
0,2501.0,250,12,-0.06466215244930361,1.1668062762428482,0.255346204500015,0.3463122651208264,-2.356251271886407,0.08670267245627214,0.13478451880165426,0.0388111586129464,8050074,0.08083948698017879,-1.5671553937901554
0,2501.0,250,19,-0.14668276820288298,0.6217763088259606,0.27515409290303666,0.17739963094722233,2.3844582762964617,0.06495528624617758,0.6383244567535505,0.03823505164352425,8050075,0.03887593384289848,0.5284866983624517
0,2501.0,250,13,0.8455640226551582,4.334851406836773,-0.324277730638698,1.458106427877644,-0.14726309148325334,0.08119436218187538,0.10672347858732067,0.03786921881072678,8050076,0.039480502655784434,1.6206713881934898
0,2501.0,250,22,-0.386438388299229,1.1013734618039364,0.8102350062512601,0.6284149474568954,-1.9033047906683256,0.19453999468752486,0.8404954652032998,0.029688647061363725,8050077,0.050799974089908016,0.2620591910170477
0,2501.0,250,17,1.3197157569500084,0.9555480896775482,-0.9310151938905904,1.4046704034777533,-2.5248832887197503,-0.03821958960270235,-0.06978287954406691,0.03587159698702645,8050078,0.035950252623396815,-0.03692046505884798
0,2501.0,250,16,-0.6155325639425024,-1.1069820331307505,0.564209801306484,-0.4042575560444533,4.168053743451224,0.06619742691650267,-0.5421348022813959,0.03911614198730405,8050079,0.06772250291488534,0.4678157763784582
0,2501.0,250,21,-0.09165795552367023,3.852954217880458,0.4033014513723729,0.5555533077133203,-1.095664672561541,0.11961381879957303,0.5309129181840108,0.03483982010993282,8050080,0.04961782614328281,-0.4226972371709223
0,2501.0,250,19,0.028827814519996057,1.2827940308303696,0.4599714523955952,0.9597941153628752,-0.0945401961267354,0.16927829609846906,1.3049670387898995,0.030865397072159607,8050081,0.037812540484518715,0.12104733419559008
0,2501.0,250,17,-0.3308901206588994,0.7190851567395714,0.4448989079965014,0.0596430725303727,1.0994680023857826,0.08664777540202162,0.023754259762358697,0.034965669128125404,8050082,0.039901541650472855,-0.3013231976796337
0,2501.0,250,19,-0.001338066885498862,1.7098890375259852,0.18548954618559987,0.3556751301956481,1.558125452155395,0.0653925974192892,0.6906740451244789,0.030920918697832808,8050083,0.041302305998186295,-0.6299924205688446
0,2501.0,250,8,-1.346880944812755,-0.7318443590599665,1.0221307831054387,-1.3746294544350872,1.120547557355928,0.08110532425949388,0.4216343541799887,0.030347195232543082,8050084,0.033262080580386065,2.4924516418999025
0,2501.0,250,5,0.7079172918834452,0.7030155032648661,-0.3667141850973643,1.103872712559932,0.40820632868312906,0.046376599526157115,0.012738460549737254,0.03927538109426956,8050085,0.04127801528695427,0.28371634354582154
0,2501.0,250,14,-0.6978731833920525,0.40565313030239575,0.9158389764402716,0.08009077743618545,1.8084372148148005,0.18407941115258414,0.2589279848431604,0.03156404419521404,8050086,0.03572353931856458,0.36509919237132427
0,2501.0,250,16,0.1623079325771835,3.6908222609978654,0.07299177798668832,0.5400384240004624,-0.5928903682049141,0.06470137434603511,-0.5227181345538301,0.035979041614486625,8050087,0.04163967698751997,1.3476946922638284
0,2501.0,250,23,0.8676193274676837,1.9681129013952168,0.011725169082414373,2.096591931353704,-1.9477653591241628,0.18740252876910676,0.7191105962035012,0.02840548060136088,8050088,0.054799844539448125,-0.8930369320936278
0,2501.0,250,17,0.07803032279936524,1.5946565667135562,0.28775109271584043,0.750656940779144,-2.5248832887197503,0.12266657905838822,0.2665649984700427,0.041877186164010885,8050089,0.057066977587770434,-1.8364099187757743
0,2501.0,250,18,-0.4906757544414186,1.0012623127136893,0.5483122872737534,-0.1275494012152866,0.042790589484166135,0.0866312822829109,0.1935229265470543,0.035297102388046814,8050090,0.07680183097983331,-2.161481725935355
0,2501.0,250,18,0.2353079864178307,2.944926634640312,0.07300935426148074,0.7132647882855344,-1.6858798410735365,0.07907043516323553,0.5690405136887776,0.02664112671885699,8050091,0.03470332944681954,0.9162383955002059
0,2501.0,250,12,0.7444890036856209,3.3650641970757618,-0.25489212850444243,1.3521965533425984,0.0395360307538326,0.08581189157487208,-0.3564806269466037,0.043172690763052204,8050092,0.04424957896100532,0.7069088976774751
0,2501.0,250,12,0.6674269888156281,1.7402076768627894,-0.2505182147106705,1.1684617969923252,-1.158357620566287,0.06804315715115512,-0.8209209053337375,0.04918059334110637,8050093,0.0656335017489312,-1.1737325754955474
0,2501.0,250,15,1.0906092219611847,2.587417335150181,-0.29178189103155905,2.109409317874786,-0.4602920395039864,0.14775356037612328,0.2231323666760414,0.032779864979631784,8050094,0.040516906335017484,0.5078323868497939
0,2501.0,250,16,-0.07510523101918648,1.098041312073513,0.6556352378234176,1.0975545396041344,-2.497268012867369,0.22546324048418506,-0.7365174837995218,0.027540268601286867,8050095,0.05967418059334111,0.12147944917538622
0,2501.0,250,12,-0.14172416731929632,0.7099172829519148,0.4424181103876303,0.5258904748255551,1.2374296820739523,0.14269684610638442,0.5935067490858349,0.03570329705920455,8050096,0.04614425443710325,0.4215336608481316
0,2501.0,250,19,-0.2070145310138728,0.8889159158812842,0.3792665000173303,0.2328336208847818,0.7317926280143299,0.08846319130744383,0.14045336872785935,0.035748986730331465,8050097,0.04864619769400181,-0.6266021154192473
0,2501.0,250,12,-0.3035543985462813,4.72985831489979e-06,0.3497917766841204,-0.062414821691050525,2.4353233333940723,0.06427687307365666,0.5320879785137945,0.030361075638961375,8050098,0.06234615882886384,0.3213059485928445
0,2501.0,250,12,-0.6580396669482482,4.72985831489979e-06,0.5519207840387917,-0.5456518557786145,-1.1583576205662869,0.056025429119635116,0.11075246671114332,0.04155331001425056,8050099,0.0539091851276072,-4.312596664866484
0,2501.0,250,17,1.2480800588259326,0.9237445453680784,-0.8231208791663625,1.4401279124943518,1.0994680023857824,-0.015242076925365087,0.607796789384804,0.027753694679462263,8050100,0.0470753983676642,0.13163305537297545
0,2501.0,250,13,-0.35509229574307755,-7.123906620505881e-06,0.452467560734621,0.013602748150132214,2.102545607051514,0.09041086406935228,0.5011336582493652,0.030066502569417456,8050101,0.04142375955434642,0.6384853029220656
0,2501.0,250,21,-0.5611360995588399,-5.196424950553218e-07,0.6153498472076268,-0.16533364218273494,1.183421799303844,0.09150395743774344,-0.6047530660287667,0.031947143412359116,8050102,0.036792330612773684,2.4240933524902752
0,2501.0,250,15,-0.026963693087845887,0.7325444743899878,0.17104797615760875,0.2692938639270271,-0.4602920395039862,0.05815185432707395,0.5395693515950277,0.027259575938161244,8050103,0.09493889536641187,-0.244609613056496
0,2501.0,250,20,-0.029793834023209623,2.9978806461408034,0.11071704364627068,0.14173867611302596,0.5712694743094278,0.032205621785978744,0.20703554959845386,0.031750658548171176,8050104,0.04987692706309107,0.045593871041471404
0,2501.0,250,16,-0.7311152883249454,0.6220574503771179,0.8702917069884966,-0.08900275077141538,-0.5928903682049143,0.15277132178890848,0.7848403372182804,0.03039172820313512,8050105,0.049585438528306776,0.19432656156943254
0,2501.0,250,15,-0.13839325060006585,-3.1232848154354443e-06,0.1586922638452706,-0.02896209129318036,-0.4602920395039864,0.027148275629139174,0.9083683777719106,0.030936649825106875,8050106,0.048127995854385285,-0.03473375267369866
0,2501.0,250,19,0.5087395641528686,1.049575423063878,-0.2120804470331364,0.8209171032156649,-0.9208730202678008,0.03756988878332173,0.6871806766115282,0.03294283123276516,8050107,0.03986915403549683,-0.006743013818108296
0,2501.0,250,17,-0.8054766207308999,2.7626589002131874e-06,0.7468026866727603,-0.5095693033329727,0.1933801796093992,0.08840186717113083,0.6211645669351414,0.0320174708048785,8050108,0.07745498121518332,-1.2297279469616276
0,2501.0,250,13,-0.09313091718346242,0.7198769615150534,0.3064397381581831,0.3751623661443783,0.9776412577841304,0.09762877974410017,-0.1609960062715753,0.03555755279181241,8050109,0.06859696851923823,-0.17086236066795912
0,2501.0,250,21,-0.4824667889367306,-5.196424950553218e-07,0.4664275547331999,-0.2626967044185693,1.94311728992564,0.05701784983252853,0.8082056987380996,0.03112089936808165,8050110,0.04561795569374272,0.2413961913172613
0,2501.0,250,22,-1.01772417916509,-9.194991986519129e-07,0.9283484990575892,-0.6583394287540716,-1.9033047906683256,0.10007996373594746,1.0826188843605586,0.0286702365015618,8050111,0.06592499028371551,0.23205928217821614
0,2501.0,250,18,1.0813362828522313,3.0382954509156583,-0.4620676939192126,1.7296396920351234,0.04279058948416594,0.07701585714158463,0.7293459067339177,0.03604471650041025,8050112,0.04820896489182537,-0.0859660406632233
0,2501.0,250,24,1.4010241532786245,3.30260557687316,-0.5520684242701867,2.286021020192916,-1.9891132620281249,0.10816523663122043,0.06926558007305803,0.03126124569964446,8050113,0.06101286867901715,-0.08166486400785337
0,2501.0,250,13,1.173015745854677,1.3523177320593502,-0.5187745178371802,1.886383264466189,0.9776412577841304,0.08550785760503145,1.0561106678922314,0.027011270890011662,8050114,0.04203912423889105,0.5927262495306791
0,2501.0,250,12,0.7830200111206175,2.1055747515770515,-0.29588305512041274,1.3668984127740609,-2.356251271886407,0.07902945468842253,1.5416793504462158,0.026096320766938724,8050115,0.04639525845316751,1.2438522355340875
0,2501.0,250,20,1.3540557006435312,2.7715779713170643,-0.4819482350241033,2.3363412048101493,-0.22031949447871896,0.1274763603816039,0.720561814874844,0.034175411322710195,8050116,0.051091462624692316,-1.630550999698617
0,2501.0,250,10,0.23137311992634485,1.331586504129518e-05,-0.0004417360719150328,0.5841554798089309,1.8755621056164389,0.062290326644238385,-0.1920210294800348,0.034392048480660985,8050117,0.0627995854385283,-3.554505608389277
0,2501.0,250,12,-0.5732714505912564,4.72985831489979e-06,0.5231226259629825,-0.3912438452052387,0.0395360307538329,0.06588652975408134,0.2863139765872154,0.03533488793885218,8050118,0.036274128773157145,0.27944479442343223
0,2501.0,250,27,1.5289869200156605,1.2906077357395451,-0.912608563985542,1.8872783846807504,-1.4852033420933957,0.013375400254669502,0.957280790210418,0.02744580472427344,8050119,0.04791423759554347,0.5366819361676145
0,2501.0,250,20,1.9128673222613388,1.8243166166246163,-1.417657810650352,1.879012599613412,-1.0119084632668651,-0.07758668975923598,-0.09567774858535644,0.03510412618214795,8050120,0.06997344215571966,-1.5442647329068095
0,2501.0,250,19,1.602938353315818,4.422519269196808,-0.8996641394051179,2.1387221599832174,-0.09454019612673524,0.03641344368109327,0.9941448770907634,0.0374909777358281,8050121,0.052330288897525584,0.2997202663915851
0,2501.0,250,9,-1.6247976011844918,-1.57870219031111,1.0856507092928729,-1.9412450507743082,5.258123210824516,0.02815970876967861,0.7227848332647129,0.02903954527788573,8050122,0.033974608109858785,1.2866999976006652
0,2501.0,250,14,2.256876811345484,2.4027234379090245,-1.1398450614908966,3.3304642767951256,-2.4338026261574917,0.10596615314360024,1.5084675753972967,0.030363389040031094,8050123,0.0331001425055059,0.8844246888832706
0,2501.0,250,18,-0.7993617544918084,0.5897441959972243,0.9584903346357982,-0.08117382500594764,-0.821544625794685,0.16455115375402193,0.6359701449654065,0.02799173232519521,8050124,0.04318078766679622,-0.7603531355787423
0,2501.0,250,13,-0.11496103206343042,-7.123906620505881e-06,0.16300520607772478,0.037094726528407285,0.9776412577841308,0.03577325537604142,0.5230456044019223,0.029349656691281256,8050125,0.0581465647536382,-0.9679127840611956
0,2501.0,250,10,-0.2195658760853736,0.7981744261748098,0.4196130309048243,0.2884922634971518,0.4973207385797263,0.1209109529031193,0.3068175820757239,0.031472664852960235,8050126,0.046962041715248086,0.5868013521564446
0,2501.0,250,12,-0.2611702903677852,-0.7051957201472842,0.18727959028454408,-0.2797483300928084,2.435323333394072,0.00940789632636552,0.3357600839648279,0.035731636222308585,8050127,0.04709159217515222,0.13370029583131746
0,2501.0,250,22,-0.2689898690683713,1.2475438621707635,0.6422595234175804,0.5876348762341627,0.2876268263757852,0.16218356620132274,-0.20184563639275255,0.030250032387614974,8050128,0.0577147298872911,-2.425939722587963
