#/home/enes/bim/BIM.py trees/r8080035.trees,trees/r8080036.trees,trees/r8080037.trees,trees/r8080038.trees,trees/r8080039.trees,trees/r8080040.trees,trees/r8080041.trees 250 --stats=all --eta=etas/BC.json --out=outs/774701800.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,TajD,FulD,FayH,bsfs,FerL,Colless,btree,path
0,2501.0,250,19,0.48405838845746374,0.5629950667006306,-0.0945401961267355,-0.004169033183664015,0.6397285696807298,-0.3145052123346917,0.04036493368012995,-0.12871178993278834,r8080035.trees
0,2501.0,250,5,-0.40632569501101967,-0.14149369168012982,-1.854344998188919,0.10870515009622518,0.4737074483555741,0.44589344192254204,0.02973587899987045,0.44322746545684794,r8080036.trees
0,2501.0,250,5,-1.1353982666827067,-1.1873921170949098,0.408206328683129,0.08595662843210156,-0.38485999379071417,0.8670806885189603,0.03374141728203135,0.010770455162228137,r8080037.trees
0,2501.0,250,9,1.0052810558710532,1.7065351984885622,-0.7089587510095279,0.09405596420142659,2.733582645301642,-0.4218840160812314,0.03476663251245451,-0.08239270992560462,r8080038.trees
0,2501.0,250,6,0.35660186746818656,0.8838085218731789,0.032958223794150206,0.10639441925283699,0.6924685015214538,-0.02335484360914852,0.03267262598782226,0.15768127246311336,r8080039.trees
0,2501.0,250,6,-0.7234691506404971,-0.39169692497560965,2.0301464234706037,0.14107475068978328,-3.1178367348751664e-06,0.7241766919554363,0.033525229952066325,0.24100122604983096,r8080040.trees
0,2501.0,250,7,1.313466116676074,2.0143925141323678,-0.26412781878448416,0.0754276815901109,1.5847436479783599,-0.6752121339178982,0.02619834175411323,0.9136928838017813,r8080041.trees
