#/home/enes/bim/BIM.py trees/r8080021.trees,trees/r8080022.trees,trees/r8080023.trees,trees/r8080024.trees,trees/r8080025.trees,trees/r8080026.trees,trees/r8080027.trees 250 --stats=all --eta=etas/BC.json --out=outs/944749744.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,ZngE,bsfs,TajD,FulD,FerL,btree,Colless,path
0,2501.0,250,12,0.009486035000172538,0.8215510185556137,2.0892739275219925,1.0724763587146582,0.039536030753832795,-0.49232210382300895,0.5802741452180946,0.029073282376819103,r8080021.trees
0,2501.0,250,10,0.1673118551983871,1.5447876714167865,2.1629819995427675,2.736381773895755,-2.2591619954937,-0.5817748052858828,0.3575154018149352,0.03003951289027076,r8080022.trees
0,2501.0,250,6,0.061417853694648465,2.0871702033014183,2.065457359873598,2.9690975857474085,0.032958223794150206,-1.201022259848488,0.591920076430997,0.027714544815205522,r8080023.trees
0,2501.0,250,11,0.11041011860837244,1.4300992624222553,1.8584472177859783,2.32749008954529,-2.3105962099881507,-0.6328320159991829,0.23971463861941036,0.03176415338774453,r8080024.trees
0,2501.0,250,12,0.11033180741551572,-1.2013268717816978,4.72985831489979e-06,-0.9564957024562778,0.03953603075383266,1.0275355251093632,1.3039229606021085,0.022532526419040213,r8080025.trees
0,2501.0,250,6,0.2091933281776212,0.05590027719929167,0.8332995320355641,0.8943960255823072,-1.9642299758823034,0.36138124850735603,-0.05760793569799029,0.037155071900505245,r8080026.trees
0,2501.0,250,8,0.054461566334366183,1.1888198940657506,1.0887336553663869,1.7633444678311498,-2.133690217292945,-0.6322084986832808,-0.016358451105778125,0.0330731528263592,r8080027.trees
