#/home/enes/bim/BIM.py trees/r8080049.trees,trees/r8080050.trees,trees/r8080051.trees,trees/r8080052.trees,trees/r8080053.trees,trees/r8080054.trees,trees/r8080055.trees 250 --stats=all --eta=etas/BC.json --out=outs/904008110.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,bsfs,TajD,FulD,ZngE,FerL,btree,Colless,path
0,2501.0,250,7,0.04105942344622974,1.690525703800356e-05,0.12271578388349406,3.3193564470014745,-0.03727648366644269,0.10678173457182322,0.6758064589781062,0.028769455702996317,r8080049.trees
0,2501.0,250,7,0.03345582651174278,2.3490639346279547,1.0265021770214793,-0.26412781878448416,0.6853430144591836,-0.36428201782615877,0.030226549826593667,0.03388392278792589,r8080050.trees
0,2501.0,250,3,-0.05337251482854989,1.7886284734303187e-05,0.28796774090819205,-1.5479634052244726,0.3222855313028908,-0.27384735817186084,0.9263603040872649,0.02497085114652157,r8080051.trees
0,2501.0,250,5,0.07979973504673242,-0.6381088203100354,-0.6009824286169398,2.670757655555177,-0.6745693770411687,0.5651347784961152,0.46338309549417184,0.031668609923565225,r8080052.trees
0,2501.0,250,5,0.013633121067603114,4.412274868850414e-06,0.521388414335813,2.6707576555551764,0.3571370923055583,-0.2019879642315094,-0.10807809362807304,0.03412729258046009,r8080053.trees
0,2501.0,250,13,0.07383266332635557,1.1407975538293622,-0.09684569173295593,-0.14726309148325337,-0.37692241062304555,0.4240509409336032,-0.8222800046312617,0.048937686228786116,r8080054.trees
0,2501.0,250,7,0.18735262846575934,0.3749951116421324,-0.009283082324493265,-0.26412781878448416,-0.6098134706429004,0.7645044988575058,-0.34585862330052575,0.04111607721207411,r8080055.trees
