#/home/enes/bim/BIM.py trees/r8080007.trees,trees/r8080008.trees,trees/r8080009.trees,trees/r8080010.trees,trees/r8080011.trees,trees/r8080012.trees,trees/r8080013.trees 250 --stats=all --eta=etas/BC.json --out=outs/954863041.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FayH,FulD,ZngE,bsfs,TajD,Colless,btree,path
0,2501.0,250,6,0.4742454327593341,0.16248438037046167,0.032958223794149984,-0.2632116145146377,0.49206260761259,0.2939241485518733,0.04286500842077989,-0.3752375840773903,r8080007.trees
0,2501.0,250,12,-1.1208689988687446,-0.024519915840643645,-1.1583576205662869,1.6884986858430333,3.387216168133899,1.9874169457936373,0.031444325689856195,0.2804841267714491,r8080008.trees
0,2501.0,250,8,-0.8385326318976479,0.07643308253701195,-0.5065713299685085,1.5910696255344292,2.4551280511889795,2.375454830937393,0.03216899857494494,0.1495296540943854,r8080009.trees
0,2501.0,250,10,-0.75818327188703,-0.012484547702762631,-2.2591619954936997,1.15951940297959,2.2441739114687125,1.4075135514131285,0.030030516330555194,0.4629711814852808,r8080010.trees
0,2501.0,250,6,-0.5616444867878584,0.00637385921791191,0.032958223794150206,0.9089109108192182,2.5018987729885147,1.2129836371933467,0.031845122425184606,0.11301279775708288,r8080011.trees
0,2501.0,250,5,-0.3513786851180858,-0.03226372053242139,-1.854344998188919,0.46718578236920905,0.7077438443399852,0.4998714603517442,0.027999093146780674,0.7186366656222141,r8080012.trees
0,2501.0,250,6,0.029327504888480068,0.23223728073468727,-1.9642299758823034,0.6511666905887364,1.1057818566147943,1.7628921631765497,0.029353975039944722,0.43838238527861934,r8080013.trees
