#/home/enes/bim/BIM.py trees/r8000098.trees,trees/r8000099.trees,trees/ir8000000.trees,trees/ir8000001.trees,trees/ir8000002.trees,trees/ir8000003.trees,trees/ir8000004.trees 250 --stats=all --eta=etas/BC.json --out=outs/295914969.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,TajD,bsfs,FayH,FulD,FerL,Colless,btree,path
0,2501.0,250,8,-0.3590778067757467,-0.17079672391919587,0.5547989992988511,0.06646563352905052,-2.1336902172929455,0.3685443733011415,0.06506671848685062,-1.9882482441676577,ir8000000.trees
0,2501.0,250,9,0.8735418744800776,1.5228736878239186,1.122127800101767,0.09054657106646662,-2.200729241468039,-0.3468400976955185,0.03715939024916872,-0.06414572166422983,ir8000001.trees
0,2501.0,250,12,1.838769614839519,1.4504142111150944,0.6670326684337995,-0.17163941088450554,-2.356251271886407,-1.5796073999916642,0.03963164485900592,-0.09793007198082156,ir8000002.trees
0,2501.0,250,9,0.2336658505810541,0.5214583423575695,1.1085547122109732e-08,0.04938519495943637,3.7663527203660054,-0.03638378634351252,0.04799844539448115,-0.7978380710808262,ir8000003.trees
0,2501.0,250,5,0.3296249197896453,-0.8196412042388233,-0.5330979207431656,-0.3451458480252711,0.40820632868312906,-0.80873128313956,0.0691475579738308,-2.157220589923277,ir8000004.trees
0,2501.0,250,9,1.5934024013664791,0.3137847187380759,-0.16802326822950675,-0.37827452628818287,-0.7089587510095278,-1.8504899737592508,0.032283254883332606,0.507231118700953,r8000098.trees
0,2501.0,250,6,0.25227682594632483,-0.7133645376656677,-0.2953668601148328,-0.2656755267855789,-1.9642299758823032,-0.6630115232206479,0.04149393272012783,-0.5005227805593004,r8000099.trees
