#/home/enes/bim/BIM.py trees/ir8100094.trees,trees/ir8100095.trees,trees/ir8100096.trees,trees/ir8100097.trees,trees/ir8100098.trees,trees/ir8100099.trees 250 --stats=all --eta=etas/BC.json --out=outs/762462425.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,FerL,ZngE,FulD,TajD,btree,Colless,path
0,2501.0,250,6,0.4352073945851024,0.2119716770674802,0.8005041180434711,-0.631417643415325,-1.9642299758823034,0.006970714689926216,-1.7151446388308897,0.06684803731053245,ir8100094.trees
0,2501.0,250,11,1.6732619165301281,0.12815857512625847,-0.11127921709096272,0.6679987450802167,0.2523487190495647,1.4556359238054886,-1.1599674078729696,0.0539091851276072,ir8100095.trees
0,2501.0,250,12,2.7102185798121057,0.09784524734115355,-0.5178107961522029,1.2107141936490777,-1.1583576205662869,1.9935747926759253,-3.019218733752278,0.08035367275553827,ir8100096.trees
0,2501.0,250,17,2.0029823650323744,0.14521918751836366,-0.03901112948859676,0.6988730398746867,-0.712707643166984,1.6280701770355357,-0.5532494251429895,0.040786803126484424,ir8100097.trees
0,2501.0,250,3,1.7886284734303187e-05,0.1338663890944335,0.6973567147633075,-0.8249189388503175,1.5999106058689658,-0.744737207759281,0.28150768212320254,0.030573908537375308,ir8100098.trees
0,2501.0,250,7,1.8888721987706283,0.03599957530437108,-1.4141092769650188,2.3584850831962103,-2.055869951677464,3.2030155361395725,-0.037604099522997585,0.03291661268730837,ir8100099.trees
