#/home/enes/bim/BIM.py trees/r8040091.trees,trees/r8040092.trees,trees/r8040093.trees,trees/r8040094.trees,trees/r8040095.trees,trees/r8040096.trees,trees/r8040097.trees 250 --stats=all --eta=etas/BC.json --out=outs/405294630.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,TajD,FerL,FulD,ZngE,btree,Colless,path
0,2501.0,250,10,-0.31756041829551607,-0.4131817810173397,0.3894525949620097,-2.1179379705663592,-2.2591619954936997,1.8381169212496522,0.004048467873287442,0.03608520101913029,r8040091.trees
0,2501.0,250,5,1.673605213562218,0.017191325686420303,1.6065407422890958,-0.7087201766987329,0.4082063286831291,1.1687461815249833,0.5126421994590404,0.02673057822688604,r8040092.trees
0,2501.0,250,4,0.3410357714156332,0.2067243857478827,-0.16889112990632818,0.7201570143483896,-1.7193945226261713,-0.6321693207172672,-0.11389876461136729,0.03997557048470379,r8040093.trees
0,2501.0,250,10,0.8599256846423031,-0.004955987118369404,0.7010569162419242,-0.37175843356197025,0.49732073857972653,0.5728609033138596,0.7815527153525383,0.026674439694260914,r8040094.trees
0,2501.0,250,5,0.44010125077312684,0.20577617048373337,0.10246204335545563,0.6669193781318249,-1.854344998188919,-0.48886221255875784,0.24718969564113244,0.0343092801312778,r8040095.trees
0,2501.0,250,5,1.3904197056267174,-0.058570446815362213,1.7308447669943554,-1.0317741331783172,-1.854344998188919,1.4713800792000231,0.5185082269788023,0.028967482834564063,r8040096.trees
0,2501.0,250,7,-0.3300390971720737,-0.52423344682863,0.4384653613587707,-2.340086024535909,-0.2641278187844842,2.0249683917536134,0.8084088069700336,0.02936117228771718,r8040097.trees
