#/home/enes/bim/BIM.py trees/ir8050040.trees,trees/ir8050041.trees,trees/ir8050042.trees,trees/ir8050043.trees,trees/ir8050044.trees,trees/ir8050045.trees 250 --stats=all --eta=etas/BC.json --out=outs/848470409.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FulD,bsfs,FayH,ZngE,TajD,Colless,btree,path
0,2501.0,250,11,-1.9907146229181827,0.2523487190495646,-0.8909522888489887,-0.43455478398179764,1.5038509253908392,-0.20177630211165615,0.1151379712397979,-3.3711638086124336,ir8050040.trees
0,2501.0,250,10,-0.31383655251814774,-2.2591619954936997,1.8864045733749557,0.05538599344498332,0.7042023584629038,1.1496218977064032,0.03465474802435549,0.0,ir8050041.trees
0,2501.0,250,7,0.949509179709999,-0.2641278187844842,-0.45945539458132967,0.10230294057309763,-1.1767918460953146,-1.0973958468527858,0.04709159217515222,-0.5185095695159119,ir8050042.trees
0,2501.0,250,6,0.1281533927466784,0.032958223794150206,0.9724009619342614,0.21694001861169873,0.44865337469335825,1.4381445494074723,0.10357559269335406,-3.2383693551184676,ir8050043.trees
0,2501.0,250,14,-1.043441904578687,-1.3732426659144188,4.197284221643538,0.04821000634916153,1.863829554169195,2.5492788101756014,0.05596579867858531,-2.168554437835257,ir8050044.trees
0,2501.0,250,4,-0.2991555880053416,0.9029723794226862,-0.49898653445125773,-0.1586225979331038,0.08458829918166895,-0.4058941209252335,0.0857300168415598,-3.1410925879668423,ir8050045.trees
