#/home/enes/bim/BIM.py trees/ir8050026.trees,trees/ir8050027.trees,trees/ir8050028.trees,trees/ir8050029.trees,trees/ir8050030.trees,trees/ir8050031.trees,trees/ir8050032.trees 250 --stats=all --eta=etas/BC.json --out=outs/190756773.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,bsfs,FulD,ZngE,FerL,FayH,btree,Colless,path
0,2501.0,250,7,0.2782015831106085,0.48357058509396694,-0.2641278187844843,-0.2318278870079575,0.4278621529473765,0.13888315418882954,-1.2991830272202374,0.0631882368182407,ir8050026.trees
0,2501.0,250,12,1.9032853627643747,0.4318593826023097,-1.1583576205662869,1.7424420962520282,-1.2309135733439127,-0.05527529785108769,-1.1906235534049765,0.05530185257157663,ir8050027.trees
0,2501.0,250,10,-0.07328225758525622,0.6703368656822022,-2.2591619954936997,-0.47349268937352557,0.55902196893045,0.11220960147392112,-2.7658999583892228,0.07258064516129033,ir8050028.trees
0,2501.0,250,6,1.8780713701940348,0.20257393493098563,0.032958223794149984,3.1120103170749984,-3.0217552135432912,-0.5576309654234715,-3.3662207674673614,0.11393962948568466,ir8050029.trees
0,2501.0,250,11,2.059791006354877,1.3660919407601833,-1.029123745469293,0.9384215092983593,-0.14888604898191243,0.1831325793070199,-0.15971628447639682,0.03761821479466253,ir8050030.trees
0,2501.0,250,11,-0.06450950061106588,1.7494547413051793e-05,1.5338211835684223,-0.15965880601167434,0.16836238390318548,0.028274301029457657,-0.7319652794510982,0.037828734292006734,ir8050031.trees
0,2501.0,250,7,-0.3542761940490757,-0.2046937398485711,-0.26412781878448416,0.17395075424720186,-0.39192897377046887,-0.13915964862281088,-1.1223535735347614,0.060888716154942346,ir8050032.trees
