#/home/enes/bim/BIM.py trees/r2000000.trees,trees/r2000001.trees,trees/r2000002.trees,trees/r2000003.trees,trees/r2000004.trees,trees/r2000005.trees,trees/r2000006.trees,trees/r2000007.trees,trees/r2000008.trees,trees/r2000009.trees,trees/r2000010.trees,trees/r2000011.trees,trees/r2000012.trees,trees/r2000013.trees,trees/r2000014.trees,trees/r2000015.trees,trees/r2000016.trees,trees/r2000017.trees,trees/r2000018.trees,trees/r2000019.trees,trees/r2000020.trees,trees/r2000021.trees,trees/r2000022.trees,trees/r2000023.trees,trees/r2000024.trees,trees/r2000025.trees,trees/r2000026.trees,trees/r2000027.trees,trees/r2000028.trees,trees/r2000029.trees,trees/r2000030.trees,trees/r2000031.trees,trees/r2000032.trees,trees/r2000033.trees,trees/r2000034.trees,trees/r2000035.trees,trees/r2000036.trees,trees/r2000037.trees,trees/r2000038.trees,trees/r2000039.trees,trees/r2000040.trees,trees/r2000041.trees,trees/r2000042.trees,trees/r2000043.trees,trees/r2000044.trees,trees/r2000045.trees,trees/r2000046.trees,trees/r2000047.trees,trees/r2000048.trees,trees/r2000049.trees,trees/r2000050.trees,trees/r2000051.trees,trees/r2000052.trees,trees/r2000053.trees,trees/r2000054.trees,trees/r2000055.trees,trees/r2000056.trees,trees/r2000057.trees,trees/r2000058.trees,trees/r2000059.trees,trees/r2000060.trees,trees/r2000061.trees,trees/r2000062.trees,trees/r2000063.trees,trees/r2000064.trees,trees/r2000065.trees,trees/r2000066.trees,trees/r2000067.trees,trees/r2000068.trees,trees/r2000069.trees,trees/r2000070.trees,trees/r2000071.trees,trees/r2000072.trees,trees/r2000073.trees,trees/r2000074.trees,trees/r2000075.trees,trees/r2000076.trees,trees/r2000077.trees,trees/r2000078.trees,trees/r2000079.trees,trees/r2000080.trees,trees/r2000081.trees,trees/r2000082.trees,trees/r2000083.trees,trees/r2000084.trees,trees/r2000085.trees,trees/r2000086.trees,trees/r2000087.trees,trees/r2000088.trees,trees/r2000089.trees,trees/r2000090.trees,trees/r2000091.trees,trees/r2000092.trees,trees/r2000093.trees,trees/r2000094.trees,trees/r2000095.trees,trees/r2000096.trees,trees/r2000097.trees,trees/r2000098.trees,trees/r2000099.trees,trees/r2000100.trees,trees/r2000101.trees,trees/r2000102.trees,trees/r2000103.trees,trees/r2000104.trees,trees/r2000105.trees,trees/r2000106.trees,trees/r2000107.trees,trees/r2000108.trees,trees/r2000109.trees,trees/r2000110.trees,trees/r2000111.trees,trees/r2000112.trees,trees/r2000113.trees,trees/r2000114.trees,trees/r2000115.trees,trees/r2000116.trees,trees/r2000117.trees,trees/r2000118.trees,trees/r2000119.trees,trees/r2000120.trees,trees/r2000121.trees,trees/r2000122.trees,trees/r2000123.trees,trees/r2000124.trees,trees/r2000125.trees,trees/r2000126.trees,trees/r2000127.trees,trees/r2000128.trees,trees/r2000129.trees,trees/r2000130.trees,trees/r2000131.trees,trees/r2000132.trees,trees/r2000133.trees,trees/r2000134.trees,trees/r2000135.trees,trees/r2000136.trees,trees/r2000137.trees,trees/r2000138.trees,trees/r2000139.trees,trees/r2000140.trees,trees/r2000141.trees,trees/r2000142.trees,trees/r2000143.trees,trees/r2000144.trees,trees/r2000145.trees,trees/r2000146.trees,trees/r2000147.trees,trees/r2000148.trees,trees/r2000149.trees,trees/r2000150.trees,trees/r2000151.trees,trees/r2000152.trees,trees/r2000153.trees,trees/r2000154.trees,trees/r2000155.trees,trees/r2000156.trees,trees/r2000157.trees,trees/r2000158.trees,trees/r2000159.trees,trees/r2000160.trees,trees/r2000161.trees,trees/r2000162.trees,trees/r2000163.trees,trees/r2000164.trees,trees/r2000165.trees,trees/r2000166.trees,trees/r2000167.trees,trees/r2000168.trees,trees/r2000169.trees,trees/r2000170.trees,trees/r2000171.trees,trees/r2000172.trees,trees/r2000173.trees,trees/r2000174.trees,trees/r2000175.trees,trees/r2000176.trees,trees/r2000177.trees,trees/r2000178.trees,trees/r2000179.trees,trees/r2000180.trees,trees/r2000181.trees,trees/r2000182.trees,trees/r2000183.trees,trees/r2000184.trees,trees/r2000185.trees,trees/r2000186.trees,trees/r2000187.trees,trees/r2000188.trees,trees/r2000189.trees,trees/r2000190.trees,trees/r2000191.trees,trees/r2000192.trees,trees/r2000193.trees,trees/r2000194.trees,trees/r2000195.trees,trees/r2000196.trees,trees/r2000197.trees,trees/r2000198.trees,trees/r2000199.trees,trees/r2000200.trees,trees/r2000201.trees,trees/r2000202.trees,trees/r2000203.trees,trees/r2000204.trees,trees/r2000205.trees,trees/r2000206.trees,trees/r2000207.trees,trees/r2000208.trees,trees/r2000209.trees,trees/r2000210.trees,trees/r2000211.trees,trees/r2000212.trees,trees/r2000213.trees,trees/r2000214.trees,trees/r2000215.trees,trees/r2000216.trees,trees/r2000217.trees,trees/r2000218.trees,trees/r2000219.trees,trees/r2000220.trees,trees/r2000221.trees,trees/r2000222.trees,trees/r2000223.trees,trees/r2000224.trees,trees/r2000225.trees,trees/r2000226.trees,trees/r2000227.trees,trees/r2000228.trees,trees/r2000229.trees,trees/r2000230.trees,trees/r2000231.trees,trees/r2000232.trees,trees/r2000233.trees,trees/r2000234.trees,trees/r2000235.trees,trees/r2000236.trees,trees/r2000237.trees,trees/r2000238.trees,trees/r2000239.trees,trees/r2000240.trees,trees/r2000241.trees,trees/r2000242.trees,trees/r2000243.trees,trees/r2000244.trees,trees/r2000245.trees,trees/r2000246.trees,trees/r2000247.trees,trees/r2000248.trees,trees/r2000249.trees 100 --stats=btree --eta=etas/bcn.json --out=outs/extrabcn.csv --r2t=0.005 --r2s=0.005
start,end,N,btree,path
9737.0,10001.0,100,-1.605691057268471,r2000004.trees
7528.0,7895.0,100,-1.6914170231036607,r2000004.trees
8987.0,9453.0,100,-1.3714196257910318,r2000004.trees
6148.0,7528.0,100,-1.7161526362621897,r2000004.trees
2465.0,2752.0,100,-1.0278565883930382,r2000004.trees
3879.0,6074.0,100,-1.738677515983687,r2000004.trees
0.0,67.0,100,-0.276286653908954,r2000004.trees
67.0,1505.0,100,-1.1663860608533485,r2000004.trees
1505.0,2292.0,100,-0.8690226037634944,r2000004.trees
2292.0,2465.0,100,-1.060145340501854,r2000004.trees
6074.0,6148.0,100,-1.7682119367544806,r2000004.trees
2752.0,2828.0,100,-1.158575914377023,r2000004.trees
2828.0,3850.0,100,-1.542412881390196,r2000004.trees
3850.0,3879.0,100,-1.542412881390196,r2000004.trees
9844.0,10001.0,100,0.02979281450710659,r2000005.trees
9781.0,9844.0,100,-0.023589110975376488,r2000005.trees
9509.0,9781.0,100,-0.04050251539154305,r2000005.trees
9016.0,9509.0,100,0.049539498610516305,r2000005.trees
8125.0,9016.0,100,0.062147281729238064,r2000005.trees
7667.0,8125.0,100,-0.1455066806112539,r2000005.trees
7575.0,7667.0,100,-0.14775344246070682,r2000005.trees
5228.0,6781.0,100,0.0,r2000005.trees
5009.0,5228.0,100,0.05583106401866922,r2000005.trees
3820.0,4626.0,100,0.22858461803593694,r2000005.trees
6781.0,7575.0,100,-0.14775344246070682,r2000005.trees
3459.0,3567.0,100,0.3854443366292317,r2000005.trees
3567.0,3820.0,100,0.2818375229016019,r2000005.trees
670.0,1007.0,100,0.9299842863021103,r2000005.trees
1007.0,1814.0,100,0.6244366705949911,r2000005.trees
1814.0,1816.0,100,0.33333707584437117,r2000005.trees
1816.0,2103.0,100,0.26680104498226975,r2000005.trees
0.0,670.0,100,0.9394771488355231,r2000005.trees
2151.0,2200.0,100,0.4716943680394538,r2000005.trees
2103.0,2151.0,100,0.45802967985034654,r2000005.trees
3456.0,3459.0,100,0.3854158667749561,r2000005.trees
4626.0,5009.0,100,0.12198407792558835,r2000005.trees
2200.0,3456.0,100,0.3854158667749561,r2000005.trees
3836.0,4318.0,100,0.773857527553103,r2000006.trees
7867.0,9472.0,100,0.8725086249000836,r2000006.trees
7703.0,7867.0,100,0.8370976278255258,r2000006.trees
7377.0,7703.0,100,1.3469742768741,r2000006.trees
9472.0,10001.0,100,0.8778499849604117,r2000006.trees
7311.0,7327.0,100,1.3723376954986524,r2000006.trees
7288.0,7311.0,100,1.1603645825308244,r2000006.trees
7198.0,7288.0,100,1.0393836511679877,r2000006.trees
5048.0,7198.0,100,1.0766912521211325,r2000006.trees
4735.0,5048.0,100,1.0766912521211325,r2000006.trees
4318.0,4735.0,100,0.7930237776500232,r2000006.trees
7327.0,7377.0,100,1.3702132080143332,r2000006.trees
3816.0,3836.0,100,1.1017841111594096,r2000006.trees
3787.0,3788.0,100,0.6003680480528325,r2000006.trees
3788.0,3816.0,100,0.4937897554728162,r2000006.trees
0.0,241.0,100,0.261666998180239,r2000006.trees
241.0,602.0,100,0.2595924030354833,r2000006.trees
717.0,1332.0,100,0.2376346654526126,r2000006.trees
1332.0,1642.0,100,0.23810471068418088,r2000006.trees
602.0,717.0,100,0.26430536374322217,r2000006.trees
1707.0,1901.0,100,0.2480428096427721,r2000006.trees
1901.0,2209.0,100,0.28454643322931644,r2000006.trees
2209.0,3472.0,100,0.3006611188259586,r2000006.trees
3472.0,3787.0,100,0.22878794957126442,r2000006.trees
1642.0,1707.0,100,0.238104710684179,r2000006.trees
6549.0,7286.0,100,1.6592696224499268,r2000007.trees
4518.0,5306.0,100,1.0119058970541641,r2000007.trees
5306.0,6141.0,100,1.5937822239623627,r2000007.trees
6141.0,6549.0,100,1.449939359819026,r2000007.trees
7286.0,7559.0,100,1.347872654582619,r2000007.trees
8863.0,9033.0,100,0.26245944760074635,r2000007.trees
8304.0,8366.0,100,0.2628772610227032,r2000007.trees
8366.0,8793.0,100,0.22504237605139937,r2000007.trees
8793.0,8863.0,100,0.22504237605139937,r2000007.trees
4137.0,4518.0,100,0.6898870461058026,r2000007.trees
9033.0,10001.0,100,0.253819682130821,r2000007.trees
7559.0,8304.0,100,1.0254494494827067,r2000007.trees
3335.0,4137.0,100,0.6644626587639328,r2000007.trees
2454.0,3118.0,100,0.8709940293151687,r2000007.trees
3118.0,3150.0,100,0.6779100457468541,r2000007.trees
0.0,95.0,100,0.9712623043781179,r2000007.trees
3150.0,3335.0,100,0.6592382275906135,r2000007.trees
107.0,263.0,100,0.9864008778298581,r2000007.trees
263.0,1044.0,100,1.3458860684517002,r2000007.trees
1044.0,1110.0,100,1.3458860684517002,r2000007.trees
95.0,107.0,100,0.9883155859872939,r2000007.trees
1181.0,1428.0,100,0.9398901810976827,r2000007.trees
1428.0,1635.0,100,0.9398901810976853,r2000007.trees
1635.0,2296.0,100,0.9691783410634545,r2000007.trees
2296.0,2454.0,100,0.7834628151855476,r2000007.trees
1110.0,1181.0,100,0.850411451409859,r2000007.trees
5361.0,5722.0,100,0.6032027320135346,r2000008.trees
9009.0,10001.0,100,0.08764055518441631,r2000008.trees
8969.0,9009.0,100,0.38291741314498384,r2000008.trees
8749.0,8969.0,100,0.4989260386038767,r2000008.trees
7694.0,8749.0,100,0.5369853511027567,r2000008.trees
5722.0,7694.0,100,0.5677296830890659,r2000008.trees
4436.0,5361.0,100,0.5724839632377569,r2000008.trees
3800.0,4436.0,100,0.967453363586459,r2000008.trees
3202.0,3232.0,100,0.8151657491602964,r2000008.trees
2253.0,3202.0,100,0.8151657491602964,r2000008.trees
1999.0,2253.0,100,0.5255710642717262,r2000008.trees
1871.0,1999.0,100,0.5255710642717129,r2000008.trees
1788.0,1871.0,100,0.5255710642717237,r2000008.trees
1095.0,1788.0,100,0.5556689786929706,r2000008.trees
0.0,1095.0,100,0.5556689786929706,r2000008.trees
3232.0,3800.0,100,0.7823028612069991,r2000008.trees
2996.0,3245.0,100,0.4123552557114447,r2000009.trees
3848.0,4208.0,100,0.7602554298230692,r2000009.trees
4208.0,4898.0,100,0.9588109908233319,r2000009.trees
4898.0,5199.0,100,0.9588109908233151,r2000009.trees
5199.0,5970.0,100,0.9390960231771984,r2000009.trees
7531.0,7912.0,100,0.4898652919259225,r2000009.trees
6212.0,6305.0,100,1.0718058493415992,r2000009.trees
6305.0,6531.0,100,0.9887342224591084,r2000009.trees
6531.0,7531.0,100,0.6591375818318278,r2000009.trees
7912.0,10001.0,100,0.44449738172776954,r2000009.trees
5970.0,6212.0,100,1.1239800396272552,r2000009.trees
3245.0,3848.0,100,0.4123552557114595,r2000009.trees
2625.0,2863.0,100,-0.010952539269075575,r2000009.trees
2863.0,2986.0,100,-0.03321468393710195,r2000009.trees
2482.0,2625.0,100,0.312846315422882,r2000009.trees
1990.0,2482.0,100,0.30696172157897106,r2000009.trees
1762.0,1990.0,100,0.30696172157897106,r2000009.trees
1417.0,1762.0,100,0.3019827124456034,r2000009.trees
1173.0,1417.0,100,0.2963510184811303,r2000009.trees
860.0,1173.0,100,-0.04569225632336197,r2000009.trees
492.0,860.0,100,-0.0355578041848448,r2000009.trees
164.0,492.0,100,-0.0355578041848416,r2000009.trees
65.0,164.0,100,0.09942549451683,r2000009.trees
0.0,65.0,100,0.07716593094725882,r2000009.trees
2986.0,2996.0,100,-0.03321468393709372,r2000009.trees
5640.0,6027.0,100,1.1510066334076163,r2000010.trees
6027.0,6656.0,100,1.122338665172752,r2000010.trees
6656.0,7818.0,100,1.122338665172752,r2000010.trees
7818.0,9037.0,100,0.8391243375261697,r2000010.trees
2573.0,3604.0,100,0.8815596267883468,r2000010.trees
9353.0,9816.0,100,0.8577710679573116,r2000010.trees
9816.0,9942.0,100,0.8838889731093061,r2000010.trees
9942.0,10001.0,100,0.8631247216523853,r2000010.trees
4599.0,5640.0,100,1.1755516403126356,r2000010.trees
9037.0,9353.0,100,0.8577710679573083,r2000010.trees
4573.0,4599.0,100,1.1612168119818418,r2000010.trees
1000.0,1183.0,100,0.7612004390872017,r2000010.trees
3604.0,3760.0,100,0.8959172638143265,r2000010.trees
3760.0,4573.0,100,1.0473261111123708,r2000010.trees
576.0,784.0,100,1.011246397360359,r2000010.trees
784.0,868.0,100,0.9954567630146547,r2000010.trees
868.0,893.0,100,1.169273884111624,r2000010.trees
0.0,576.0,100,0.9838958511355496,r2000010.trees
1183.0,1925.0,100,0.5851077378432957,r2000010.trees
1925.0,2262.0,100,1.2162202710335777,r2000010.trees
2262.0,2573.0,100,1.2258469628595352,r2000010.trees
893.0,1000.0,100,1.1692738841116328,r2000010.trees
6103.0,6857.0,100,0.15905728775990524,r2000011.trees
9015.0,9114.0,100,-0.11700432566978806,r2000011.trees
8309.0,9015.0,100,-0.0543942263116045,r2000011.trees
8155.0,8309.0,100,-0.005881857966718691,r2000011.trees
7675.0,8155.0,100,-0.08386488783495552,r2000011.trees
7169.0,7675.0,100,-0.032187418388614095,r2000011.trees
6857.0,7169.0,100,0.23836252757521711,r2000011.trees
9114.0,10001.0,100,0.05606766382836296,r2000011.trees
5359.0,6103.0,100,0.18388265568206125,r2000011.trees
3139.0,3260.0,100,0.6987382408271573,r2000011.trees
3260.0,4136.0,100,0.1375926218770779,r2000011.trees
3054.0,3139.0,100,0.6643756039681133,r2000011.trees
1728.0,3054.0,100,0.5534656641729455,r2000011.trees
1521.0,1728.0,100,0.9380470220018305,r2000011.trees
584.0,1521.0,100,1.100579099896434,r2000011.trees
577.0,584.0,100,1.265131789894715,r2000011.trees
0.0,577.0,100,1.1720274043233847,r2000011.trees
4136.0,5359.0,100,0.21543044711990897,r2000011.trees
6751.0,6823.0,100,-0.26673817555507784,r2000012.trees
6823.0,7122.0,100,-0.26673817555507784,r2000012.trees
7122.0,7129.0,100,-0.26145937384249257,r2000012.trees
7129.0,8161.0,100,0.742942113361704,r2000012.trees
8161.0,8591.0,100,1.4629658005688762,r2000012.trees
9039.0,9170.0,100,0.8565016755276408,r2000012.trees
8660.0,9039.0,100,0.756593229103324,r2000012.trees
9170.0,9433.0,100,0.900233498103923,r2000012.trees
9433.0,9589.0,100,0.9110003869989366,r2000012.trees
9589.0,10001.0,100,0.7636043361319448,r2000012.trees
6612.0,6751.0,100,0.40058476146260225,r2000012.trees
8606.0,8660.0,100,0.756593229103324,r2000012.trees
6423.0,6612.0,100,0.26866141655420583,r2000012.trees
8591.0,8606.0,100,0.756593229103324,r2000012.trees
5459.0,5584.0,100,-0.35325496791957944,r2000012.trees
0.0,467.0,100,0.4728288381405127,r2000012.trees
467.0,1563.0,100,0.3784224902898357,r2000012.trees
1563.0,1994.0,100,0.3784224902898357,r2000012.trees
1994.0,2068.0,100,-0.3128237816876452,r2000012.trees
2068.0,2120.0,100,-0.2813184839060028,r2000012.trees
2120.0,3166.0,100,-0.3114593987473072,r2000012.trees
5584.0,6423.0,100,-0.37954009600973804,r2000012.trees
3166.0,3192.0,100,-0.3638971045267819,r2000012.trees
