#/home/enes/bim/BIM.py trees/r8010021.trees,trees/r8010022.trees,trees/r8010023.trees,trees/r8010024.trees,trees/r8010025.trees,trees/r8010026.trees,trees/r8010027.trees 250 --stats=all --eta=etas/BC.json --out=outs/867170392.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,TajD,bsfs,ZngE,FerL,FulD,Colless,btree,path
0,2501.0,250,4,0.08039281667973218,-1.1509412057386648,-0.537312092032775,-1.057498018239713,0.7936856470886893,0.9029723794226858,0.04165047285917865,-0.41514460346820864,r8010021.trees
0,2501.0,250,6,0.20857228548459386,0.14601993006980984,0.4627383855955163,-0.5148190675967741,0.720457937943839,-1.9642299758823032,0.03688139655395777,0.1118794427082497,r8010022.trees
0,2501.0,250,9,0.16716127420559224,-0.10079567459416901,0.44805578838805826,-0.6743935068638834,0.7990246321252189,-0.7089587510095278,0.03239976033164917,0.2170304293101645,r8010023.trees
0,2501.0,250,3,0.16439604771239477,-0.39409691229065613,1.7886284734303187e-05,-0.629054761019282,0.6130460442319572,1.5999106058689654,0.03420132141469102,-0.16095278599621365,r8010024.trees
0,2501.0,250,8,-0.38111116327075617,0.875525670612486,9.120471661981977e-07,1.9780440507448038,-2.0622623373148334,-0.5065713299685085,0.03318650947877532,0.3771984172422973,r8010025.trees
0,2501.0,250,6,-0.10832292024697449,-0.8174429074608552,-0.8204153945750563,-0.30003221740470637,-0.01601030443624384,4.027334623147056,0.04168286047415468,-0.3791989489198156,r8010026.trees
0,2501.0,250,3,0.13509917815976683,-0.7286565019676712,1.7886284734303187e-05,-0.8155920732393159,0.6930537024142593,-1.5479634052244726,0.03077543147500396,0.5636364320135459,r8010027.trees
