start,end,N,SS,bsfs,ZngE,FerL,FulD,FayH,TajD,Colless,btree,path,iColless,ibtree
0,2501.0,250,19,-1.1662639452806172,-0.9776156832815138,0.741999724434908,3.2107911004375262,0.04624808606306988,-0.930350958202527,0.043094035126681834,-0.6334984631192685,8120014,0.039804378805544764,1.4215632791801045
0,2501.0,250,12,3.937987534949986,0.7907262126076167,-0.4166882316722952,3.633216984714192,0.0322087613432547,1.1459086827859453,0.026266355745562898,1.92764050115876,8120015,0.06905039512890271,0.344241361027924
0,2501.0,250,22,4.490546237129924,0.785599959858707,-0.2470274792011677,-2.633615329683029,0.08333724731584494,1.409313422925116,0.03141598652675217,0.8802841761509542,8120016,0.046702940795439817,0.9682633151665414
0,2501.0,250,14,2.4036981291740105,1.3225276298123767,-0.5176866898362645,0.7478772545717275,0.11993254272113975,2.2476879279872817,0.034935440687481105,0.794222390153252,8120017,0.0519497344215572,-0.5140612150247174
0,2501.0,250,10,2.564890909537157,0.8968364926815018,-0.40153424465369947,-2.2591619954937,0.06974322330316034,1.4603848828907775,0.03425799974089908,0.8980264848934922,8120018,0.04093794532970592,0.7441244806259208
0,2501.0,250,20,4.04884015594105,1.646641030830214,-0.8535455023218455,-1.803497432055012,0.06148848888940521,2.325176303370857,0.02686012868679017,2.217094651066464,8120019,0.04114846482705013,0.01557262724889006
0,2501.0,250,18,4.167076337713222,1.044179634698018,-0.5190233551172697,-0.8215446257946851,0.04822094616814701,1.528836224029296,0.04317269076305221,1.4181526101395845,8120020,0.044306257287213366,-0.058184385039069475
0,2501.0,250,25,1.890082569380821,1.8206428265743504,-1.059879840604659,-1.373139834581267,0.025329171705561048,2.3101362084255763,0.03728894070907285,0.8333189374604615,8120021,0.03815261044176707,0.7801062123280927
0,2501.0,250,13,4.40437895654226,1.6314481583340037,-0.9202231916584984,-1.2721674407506365,0.040705018476516516,2.230378110934525,0.030266226195102993,2.4655447010116815,8120022,0.049520663298354715,0.6251150466074412
0,2501.0,250,16,4.5387799422429165,2.6926324393279693,-1.6159292031895085,-1.5450791905361416,0.026128732102817208,3.43401941082422,0.02817722502914885,2.2730275693916124,8120023,0.024096385542168672,3.8383802270915335
0,2501.0,250,15,4.521258872188486,1.372460455668565,-0.8080929331896909,-1.4636660782230697,0.019611220112008342,1.7894901544933186,0.029586086280606293,1.510203830447431,8120024,0.03653322969296542,0.4397134396628739
0,2501.0,250,30,4.414779869335335,2.5265075505861545,-1.4967922993533318,-2.187100786286205,0.024836828441702784,3.1182027878872325,0.03150775143585093,2.4518142096129707,8120025,0.04171524808913072,-0.3579786953356567
0,2501.0,250,11,3.701408455123433,1.1268979813291855,-0.6401639065540449,0.2523487190495646,0.028205840252146643,1.5511545139318743,0.02382648875070173,1.7997163186243519,8120026,0.046136157533359236,3.0367088728112863
0,2501.0,250,12,4.72985831489979e-06,-0.1186055628582984,0.1497142510203332,3.6332169847141933,0.030380316376170332,0.0015498127987179748,0.02322515869931338,3.0881578085561836,8120027,0.06853219328928617,0.8999748621527864
0,2501.0,250,25,4.6065979540210025,1.199482679397338,-0.5581920317499072,0.5904455113797498,0.06327522146439929,1.7889317875458577,0.0331082394092499,1.3257073296255115,8120028,0.04106749578961005,0.21856283375373015
0,2501.0,250,15,4.18972084552233,1.369183115741735,-0.8519129926803901,2.549830076653264,0.002305743957543357,1.6954550678766578,0.02663341538195794,3.3576906790435963,8120029,0.03381267003497862,1.6310500489900974
0,2501.0,250,7,1.757697171589629,1.1578249940028622,-0.5959724812823806,-2.0558699516774643,0.06610981916493959,1.7741119787847277,0.03358595673014639,0.8621800492516449,8120030,0.056224899598393566,0.3032835761535853
0,2501.0,250,11,2.341917013028992,1.5243374984376683,-1.0232963784419622,-1.029123745469293,-0.027230274175464343,1.7836517029162269,0.04396078939413569,0.3072924062814759,8120031,0.03870319989635963,-0.8012159142702742
0,2501.0,250,12,3.0726274950963357,0.4632126494101472,-0.08796732110937927,-2.356251271886407,0.08190495788452094,0.9817635768299507,0.0296832491255344,2.9140016499433736,8120032,0.03902707604611996,2.4162681295715838
0,2501.0,250,15,3.2793196478433013,1.6313703098881345,-0.7836279655925211,-1.4636660782230702,0.09004797907308999,2.4741700326733858,0.02859826402383728,0.5081416109101704,8120033,0.0320313512112968,0.9306755375192964
0,2501.0,250,14,1.6543445145733702,0.4709252392637522,0.044976371488622005,1.808437214814801,0.13096985154838495,1.2521415710901933,0.030523013713841536,0.3512833959225175,8120034,0.06903420132141469,-3.164676413226323
0,2501.0,250,14,3.4518486617752413,1.2983931491085696,-0.6059438318748377,-1.3732426659144188,0.08013698652736903,2.01417732854806,0.03297868894934577,0.8438017307726848,8120035,0.05867016452908407,0.21198047947826126
0,2501.0,250,16,0.8580112121112523,-0.3062706797840729,0.5331085613888076,-0.5928903682049141,0.12643383816463072,0.2921175174567752,0.030039512890270764,1.3981858896452757,8120036,0.06098587899987045,0.10604107720472213
0,2501.0,250,10,4.1286618658241165,1.934433988358951,-0.9404279736503875,-2.2591619954937,0.11850862326940595,3.0005170270483337,0.025756250809690368,3.9984281186944943,8120037,0.054378805544759684,-0.005485045250984178
0,2501.0,250,12,4.320759835766357,1.4996967494115503,-0.9177916650720608,2.4353233333940723,0.009611056878263791,1.91979608971751,0.035035302500323884,1.8276929009272544,8120038,0.030573908537375308,-0.6278710192723748
0,2501.0,250,11,3.7813218422913866,1.6718408243748368,-0.9826826476155917,1.5338211835684223,0.02815449466916337,2.2353887593242883,0.021284060975083133,5.204887126597231,8120039,0.03705143153258194,-0.5888346820602042
0,2501.0,250,17,4.734291786102783,2.57931011563167,-1.5172439601492194,-2.5248832887197503,0.035495844619613484,3.3342226306027087,0.03677073886945632,1.9267907772413688,8120040,0.03854126182147947,0.9890885945263064
0,2501.0,250,16,3.24433533949992,2.8050913062946705,-1.5462761998509782,-1.5450791905361416,0.0780266797992694,3.84548735171916,0.032225676901152994,1.0188177068965134,8120041,0.030541520922399274,0.2986070251545133
0,2501.0,250,10,4.131967977763448,1.8074705817148744,-1.0094276897379526,0.4973207385797266,0.05459152222753479,2.5407489912590258,0.03372013399218996,1.2491804594140443,8120042,0.04822515869931338,0.6953170821814565
0,2501.0,250,10,3.994947787482663,1.597324253476404,-0.9777578551596192,-0.8809206284569866,0.01144416872753235,2.073054683832785,0.03004275165176836,2.4913955506070535,8120043,0.03701904391760591,1.2290068220146502
0,2501.0,250,18,4.257612808902732,1.4814848014360693,-0.7877207359162431,-1.6858798410735365,0.04998788326676678,2.0694865792506283,0.036419873040549285,1.4036278546623606,8120044,0.04497020339422205,0.6137803277644013
0,2501.0,250,22,2.4369249400725463,0.5262344798905623,-0.19203011992136754,-1.172994251653622,0.04674078025572077,0.8930630621411311,0.025994299779764217,1.2586207712800983,8120045,0.03763440860215054,1.162328401254722
0,2501.0,250,11,3.624752834206447,0.6475121720333878,-0.1293412059016763,-2.3105962099881507,0.1153050641861115,1.3680634922542727,0.024695556419225287,1.9051118314510396,8120046,0.06702616919290064,0.9270358733023096
0,2501.0,250,15,2.7438573482614137,1.8476747450589148,-1.007246641883642,-1.4636660782230697,0.056825431727842025,2.5673347225335683,0.032391213599919394,1.127728660345737,8120047,0.034120352377250945,1.2829070115158172
0,2501.0,250,16,3.9584100290251536,2.217806112135229,-1.141443553031261,-1.5450791905361414,0.09173469637518154,3.1988861324808373,0.02565099106101827,2.039162422215957,8120048,0.04349656691281253,0.5072454395639873
0,2501.0,250,11,1.5487579196845156,0.5614685652367059,-0.05427170850709162,-1.029123745469293,0.12403381329326855,1.3019827434814923,0.04214554068809801,0.7890397355467825,8120049,0.028501101178909187,1.1325708130709782
0,2501.0,250,12,2.6792236933562092,1.5960242679990415,-1.015740239011355,-1.1583576205662869,-0.005516590370775838,1.9655565893615141,0.0369758604309712,0.13979224712646754,8120050,0.05091333074232414,-0.19650244953402696
0,2501.0,250,13,3.247903529431557,0.8928626048950886,-0.472880581101989,-1.272167440750637,0.03437855852255427,1.2814828919782153,0.035172949863972014,0.7855757082079927,8120051,0.02885736494364555,2.4830115905172008
0,2501.0,250,16,3.4768020657474183,1.914791942808283,-1.0998552317120531,-1.5450791905361416,0.03683304623104632,2.5383041809756737,0.03019335406140692,3.291974686482317,8120052,0.038606037051431535,-1.5864206335332678
0,2501.0,250,12,2.8922253233346678,1.7385889955085283,-0.9391193332169138,-1.1583576205662869,0.06155764722517229,2.473925336037416,0.034476616141987305,1.5957278666408454,8120053,0.046541002720559665,-0.4631594949883619
0,2501.0,250,12,3.1728258078258,2.050690155732,-1.285181070148059,-2.3562512718864066,0.000953291820445659,2.565099956438296,0.03623364425443711,1.1078774036455679,8120054,0.054897007384376216,1.8560919174280188
0,2501.0,250,13,3.211233341815515,1.227591033054597,-0.6193467062974657,-2.3970717900180207,0.0593968319768598,1.822882639834453,0.035799110420175334,0.6635141271889992,8120055,0.0379906723668869,0.9256697117389124
0,2501.0,250,29,1.3702073826350445,2.125183202740326,-1.0076232258369398,-1.5838100150831518,0.10231343079231464,3.1041086523739283,0.028656561730794144,1.7690723789612643,8120056,0.03543205078378028,0.557537288709624
0,2501.0,250,24,3.9182805824711986,1.245719288017035,-0.6885130135559518,1.4006609934471823,0.029872459239408962,1.655136383819667,0.031247570928876794,1.1689444103812072,8120057,0.05554475968389688,0.7804029354562383
0,2501.0,250,21,3.566806762165508,0.2991508778893901,-0.0013602136203237913,-1.8553601631833363,0.06414837004693336,0.7166941793305122,0.025934382692058555,1.6557344338077282,8120058,0.06558492032646716,0.27981389042236965
0,2501.0,250,15,3.6799934643496264,0.5301840944732544,-0.18835209182122825,0.5430819992150968,0.05428415478538837,0.9342125120433264,0.028166429157490173,2.528969081121944,8120059,0.033942220494882755,-0.07555182669507407
0,2501.0,250,9,3.2708167846077503,0.718277839269285,-0.3958034118695301,-0.7089587510095277,0.02509427500721359,1.0283967030830206,0.024517424536857103,3.8604888880663695,8120060,0.02879258971369348,6.151350053426612
0,2501.0,250,15,0.9956775746208262,2.880036822010365,-2.095551583947929,-1.4636660782230697,-0.10967159565798826,2.970715263786319,0.02854274239816408,1.5675128380314955,8120061,0.033262080580386065,0.8521327819109986
0,2501.0,250,18,1.737187461010138,0.2438825975303415,0.2268797727957951,-1.6858798410735367,0.13623906861567228,1.0327564076199334,0.02341084769184264,1.6461839964367082,8120062,0.036306516388133175,0.902064918079906
0,2501.0,250,10,3.7900771228602057,1.4878730408522003,-0.8750180927758048,-0.8809206284569866,0.026009474380755515,2.0028695411258552,0.03611866822127218,0.5308720192891532,8120063,0.03692188107267781,2.8613707362796705
0,2501.0,250,14,3.690415727359389,1.2018552262933409,-0.6372826406880642,-1.3732426659144192,0.04477499346927099,1.7139153407677554,0.03114069179945589,2.0545728490043818,8120064,0.033683119575074486,1.1120811684097025
0,2501.0,250,15,3.6042121293188782,1.8673387846198948,-1.1343527462031209,1.5464560379341803,0.013524551923009557,2.3663053087037778,0.02653193418836637,2.506107578623142,8120065,0.039804378805544764,0.08460808192750884
0,2501.0,250,10,4.377539873331323,2.564872973074362,-1.5458547834962724,-0.8809206284569866,0.028752291679089676,3.3773470361562024,0.028322969296541007,4.371831570148332,8120066,0.0329058168156497,3.278328404610716
0,2501.0,250,16,3.7142834985338484,2.4927055647205,-1.5866279847064233,-2.497268012867369,-0.00940541577247438,3.00180981461874,0.03335924342531416,1.9998919503172377,8120067,0.042492550848555515,-0.09826190068292698
0,2501.0,250,15,1.3329224098622077,1.7460772073271846,-0.668171063439861,-1.4636660782230697,0.16072027101908196,2.9827718707094015,0.036144578313253004,1.1453294722748253,8120068,0.04271926415338775,-0.8449604363292303
0,2501.0,250,17,4.908740374319762,2.125617360845858,-1.3311419625991168,-0.712707643166984,-0.00018521465885010648,2.5904300564039433,0.02887355875113357,5.06571973811353,8120069,0.03381267003497862,0.7125528417115161
0,2501.0,250,13,4.400888876041977,0.9692680069749764,-0.3562372966102797,-0.1472630914832532,0.0991672597783592,1.7020615879597267,0.026742916365924525,2.3635770567830936,8120070,0.07653193418836637,-2.046115767290972
0,2501.0,250,11,4.009614638696327,1.0818275206261625,-0.49119883806158104,-1.029123745469293,0.07833624443815232,1.7357277206286787,0.03604741546832491,4.644016522880895,8120071,0.05062184220753983,0.18930628700399332
0,2501.0,250,12,4.0958371940509535,1.5729056635380445,-1.0082697490803991,2.4353233333940723,-0.008360838097351348,1.9226825804435832,0.03929913201191865,1.9002149674237905,8120072,0.03556160124368441,0.08927018449780684
0,2501.0,250,11,4.092952236674615,1.7169112850778607,-0.9991382109676554,0.2523487190495645,0.03308367063555792,2.315714953003849,0.04289739603575593,0.7082370616389018,8120073,0.041035108174634016,-2.4844833684627066
0,2501.0,250,8,3.4088365192978065,1.6114367005455013,-0.8627034232778161,-2.133690217292945,0.07113787525153248,2.3784868918358613,0.032428099494753206,2.6047159453578104,8120074,0.03465474802435549,-1.3064978844940165
0,2501.0,250,5,1.6337493284824731,1.0793316208482668,-0.5713961644126316,-1.8543449981889188,0.06364788486693293,1.6573527383528246,0.027270371809819918,3.2086552326038147,8120075,0.0433508226454204,-0.10895709810828114
0,2501.0,250,10,3.4039773731301874,0.7348486979976808,-0.29751711759287336,0.4973207385797266,0.07067010639018363,1.2599254879164743,0.0313512112968001,4.133384958759964,8120076,0.03552921362870838,0.8759744021191738
0,2501.0,250,22,2.5100419305736783,2.0016815027282138,-1.0009852749482335,-1.9033047906683256,0.08526909921047217,2.877841798999437,0.032101524377078215,1.4122403934235768,8120077,0.04301075268817204,0.0
0,2501.0,250,5,3.1144799142154924,2.1729404783557973,-1.3978787676042659,-1.8543449981889188,-0.014152858820913413,2.8191955610804054,0.0296832491255344,2.2624245562338268,8120078,0.023027594247959582,1.95420700978298
0,2501.0,250,20,1.1287894887193732,0.2074375147768031,0.2308609825639913,0.5712694743094276,0.12608413338770674,0.9457641752059888,0.04431435419095738,0.21494114347864787,8120079,0.03967482834564063,0.40576562314395137
0,2501.0,250,21,4.5586069239507845,2.796267060216997,-1.6290140145449257,-1.0956646725615409,0.040897436358880296,3.5894536927507223,0.03359675260180507,1.3467486872637686,8120080,0.03990154165047286,0.7186210442179309
0,2501.0,250,17,1.3602427634223693,1.5137291060360465,-0.6875878019144119,-2.5248832887197503,0.09475364047169398,2.351805096297983,0.026672673097080404,1.1116161137056433,8120081,0.03821738567171914,-0.13187947823227875
0,2501.0,250,15,3.617314898895082,0.3695944380585843,-0.09593070650619874,1.5464560379341803,0.05118503656288388,0.7206429375368547,0.03672755538282161,0.5267314293120328,8120082,0.036792330612773684,2.7160161749022804
0,2501.0,250,14,3.8223823032610897,0.8363902327785462,-0.4104048846108544,0.7478772545717275,0.04389626924418268,1.257934187740517,0.02831757136071166,0.9507066150765892,8120083,0.036371291618085236,2.203167217667932
0,2501.0,250,14,2.0658755063694416,1.5431857391043282,-0.5219758866274786,-1.373242665914419,0.17153761993996053,2.7844249719631486,0.03273173338515352,0.6448597100123885,8120084,0.055609534913848936,-1.2387063109255751
0,2501.0,250,23,5.160296371993237,2.4433845965934187,-1.491743649577404,-0.5414743867334512,0.011483899097706037,2.985525963042091,0.04907938204430625,2.323543160846524,8120085,0.045018784816686114,0.0916235025512901
0,2501.0,250,26,3.829486130855672,1.7387827179696946,-0.7602020466062593,-2.063707358744533,0.1070216312843186,2.6796937175980275,0.0322958500669344,1.0362406605193069,8120086,0.043188884570540216,1.8895774012315651
0,2501.0,250,11,3.75398435984074,0.8687671609391406,-0.490004316566688,-1.029123745469293,0.023208203508441,1.2028822062253677,0.037083819147557984,0.8066448208714282,8120087,0.03539966316880425,-1.152839139372828
0,2501.0,250,7,1.5578538542055191,0.6241982876947075,-0.2729573367809072,1.5276143141084957,0.0594739527493873,1.0556881452584823,0.03742157570373661,1.2135122914607586,8120088,0.03442803471952325,1.8658758318605189
0,2501.0,250,15,4.829552135059964,2.4834786908639352,-1.488626508009817,-1.4636660782230697,0.02553673415343684,3.1863480009748155,0.033569762922658376,2.8782157956138437,8120089,0.037731571447078636,0.8576396404960864
0,2501.0,250,22,5.2931286040082615,2.46658189135036,-1.5243772183299844,1.0179373653904888,0.0055864808035106656,2.9879808406102004,0.042222654057088575,1.6864211597682983,8120090,0.02888975255862158,6.316894056674231
0,2501.0,250,10,3.0663045568777108,0.9537511232460876,-0.4515937258752235,-2.2591619954937,0.06361444533998599,1.5036472705404118,0.031437578270069516,1.842182830825084,8120091,0.027270371809819925,0.6488927817807602
0,2501.0,250,6,0.8402480392737202,0.3566018674681863,-0.07008718568822121,0.032958223794150206,0.08174883027691104,0.7870451546406619,0.0336291402167811,0.5030429546343976,8120092,0.06471045472211427,0.6643883471676371
0,2501.0,250,12,2.269040387732337,0.8061386155816154,-0.18560623743495544,-1.1583576205662869,0.12941327155919066,1.6439245493910004,0.042319816902016666,1.2506081540081044,8120093,0.028225806451612906,1.7766568633839777
0,2501.0,250,14,2.57220947927942,0.6191799064442818,-0.17973949104462875,0.7478772545717279,0.0802568125580629,1.1757131055215118,0.0489247311827957,0.13542473875473887,8120094,0.04352895452778857,0.7395188851057625
0,2501.0,250,15,4.6942556731651415,2.198350117229725,-1.379906097942342,-0.4602920395039866,-0.0008553566294112657,2.698506737426675,0.0362957205164745,2.4775541549525264,8120095,0.04012825495530509,1.450687596679589
0,2501.0,250,18,2.8078685801538907,1.1813734124981907,-0.49773472817361,0.042790589484166086,0.08668264673345219,1.9033953688865213,0.02837155071900505,2.2560640773793845,8120096,0.043205078378028235,2.4375795083014733
0,2501.0,250,22,3.5533456486541666,0.9250700764453504,-0.16421353647060172,-1.172994251653622,0.14145170106374325,1.9025927309317376,0.0324200025910092,0.695663898820864,8120097,0.046541002720559665,-0.017080065458638653
0,2501.0,250,20,5.032271965073275,3.2729937220480787,-2.06630853024497,-1.803497432055012,-0.007080995571609359,3.9083796735244607,0.03499481798160383,3.48816116058194,8120098,0.04210389946884312,-0.19451965360577547
0,2501.0,250,21,4.81850599293866,1.4791905372210332,-0.8528395004923786,1.1834217993038447,0.02470685786467201,1.9158780877558748,0.028922140173597618,1.351081727852965,8120099,0.03756963337219847,1.1833651876363172
0,2501.0,250,8,1.528985890834745,0.2824850560730316,-0.06555482900213669,1.1205475573559285,0.05247286857556622,0.5915052074853003,0.02914885347842985,1.7781844398908049,8120100,0.059398885866044825,0.0
0,2501.0,250,13,3.9046484304198192,0.8637557850551315,-0.4702872906060094,3.2274499563188983,0.028210260067441005,1.2143319753215471,0.02696268946754761,5.980694310692068,8120101,0.027918124109340588,5.812905448231567
0,2501.0,250,16,3.605856399528024,0.6777444061745657,-0.14227513323012167,-1.5450791905361416,0.1045497203315122,1.381237975731925,0.030169063350174895,-0.28527848781864146,8120102,0.04339940406788445,1.7105446880935085
0,2501.0,250,24,3.7516040550403655,1.7618795755040824,-0.9399159328317302,-0.6332035598380021,0.05361586113999444,2.405646017533128,0.04240348490737142,2.216896539969396,8120103,0.04926156237854645,1.3987670561072283
0,2501.0,250,20,4.779319064147852,1.2776144882524159,-0.724411200627969,2.154447411885722,0.025972870475551718,1.6841736248379584,0.0254890529861381,1.3986524781443324,8120104,0.03672755538282161,4.488199124177923
0,2501.0,250,14,3.3223239475248296,2.374101431906832,-1.5016595650078373,-0.3126827056713456,-0.005006065282321094,2.9072625191656,0.03291661268730838,1.8157223230773565,8120105,0.027270371809819925,3.0012700111866213
0,2501.0,250,15,4.074693191860328,1.0676678424733748,-0.5243880335924256,-0.4602920395039864,0.054581670134748815,1.5966166806409081,0.03218033424018656,0.4464067659545806,8120106,0.04791747635704106,0.6941786251623022
0,2501.0,250,17,1.945985386812196,-0.2980570923520314,0.5389364715778423,-2.52488328871975,0.12840823348273947,0.3228379321519399,0.028440952751096555,0.27314288888329663,8120107,0.05813576888197953,-1.7996973081056562
0,2501.0,250,20,3.1696415929748585,2.0393907082880123,-0.9017797213804298,-1.8034974320550123,0.13048209548101106,3.1794820078066035,0.02638780930172302,0.7599076970874303,8120108,0.04437103251716543,0.7109000856071244
0,2501.0,250,11,2.698405317888433,1.192455015079039,-0.5756185554334337,-1.029123745469293,0.07214054409150365,1.8448741785705092,0.035877380489700746,1.2975839568395122,8120109,0.04087317009975385,0.21349022285046204
0,2501.0,250,15,4.217110462462184,2.8636501223762147,-1.7655456241163967,-0.4602920395039864,0.010946085561885829,3.577897593722831,0.040330677548905305,0.4401277616436749,8120110,0.04469490866692577,1.7859673457396739
0,2501.0,250,8,2.093070705037165,1.407765950434778,-0.5790686802667959,-0.5065713299685085,0.14366544291282876,2.4335867571287118,0.0420917541132271,-0.6411525316070664,8120111,0.036112190698276966,-1.106409313856677
0,2501.0,250,14,3.925960086016064,1.8052172438885203,-0.9287231855620588,-1.373242665914419,0.07821977003626734,2.6304776659269025,0.026072030055706696,2.6367905600851587,8120112,0.05188495919160513,0.26867538614562475
0,2501.0,250,18,4.541169142615648,2.904870246112865,-1.7728633932324507,-2.550215056352388,0.016046254349093698,3.614654131011137,0.03577212074102863,1.6224161892492996,8120113,0.037083819147557984,0.8630246889043394
0,2501.0,250,14,4.0678591594697835,1.5535290879773886,-0.9940815511830206,1.8084372148148005,-0.007682179967817232,1.8798567706917328,0.03200706050006477,1.7039206631837114,8120114,0.03763440860215054,-0.5814203863735379
0,2501.0,250,12,4.568821178101851,2.1200459691149933,-1.2628857219603355,-1.1583576205662869,0.02753606864959469,2.782625897555125,0.03628492464481582,2.968458073853925,8120115,0.03436325948957118,1.2591135501758353
0,2501.0,250,8,1.9509868337829697,0.2875768248257997,-0.12100395869698155,-0.5065713299685085,0.02808137076281444,0.491604028571983,0.028619855767154638,1.704434795408811,8120116,0.03284104158569763,1.0252844700604176
0,2501.0,250,20,3.8963508840891268,0.4525765752034828,-0.044557858319038315,-0.2203194944787185,0.08335843875380303,1.0057087599267491,0.04450058297706957,-0.038448641727375776,8120117,0.04142375955434642,1.621590131785104
0,2501.0,250,18,1.542226511341031,1.0756198754438908,-0.04296215783885883,-2.5502150563523878,0.2261987672936577,2.5292434892636932,0.03077228267910351,1.644970529125564,8120118,0.03631731225979185,0.543738326532193
0,2501.0,250,9,2.917690076224364,0.8594269621881876,-0.4247976530640101,-2.2007292414680393,0.05179526012440888,1.3291951480024615,0.03703199896359632,1.73402382189184,8120119,0.034525197564451354,1.3700924419074199
0,2501.0,250,11,3.828062434033585,2.2577568135141464,-1.3429956399114102,-2.3105962099881507,0.03140638159143756,2.98698007947824,0.03705143153258195,1.4710427528779366,8120120,0.028695426868765382,0.3001275271788529
0,2501.0,250,21,4.606702075575991,1.877612529726556,-1.0543837939195204,-0.3359691819397459,0.041099160792990086,2.4861195575517625,0.03445394481150408,2.4638360196751905,8120121,0.046962041715248086,1.1101251596914834
0,2501.0,250,6,2.5773321332178165,1.0070991851927344,-0.6070132857293455,-1.9642299758823036,0.015133829835349753,1.375710360868189,0.028557779505117238,1.188818418355927,8120122,0.07147946625210519,-0.9671354316555002
0,2501.0,250,15,2.002458947048332,1.2348121787417043,-0.2860640879934024,-1.4636660782230697,0.1840008471065356,2.4752338509313048,0.03150667184868506,1.1077015747267551,8120123,0.0317398626765125,0.9658872042079604
0,2501.0,250,17,4.515119546428061,1.6958031721014053,-0.8503261510973813,-1.6187954659433672,0.07698392820202253,2.4788175033911033,0.0290921751522218,4.55495195813079,8120124,0.03254955305091333,0.6358529643235014
0,2501.0,250,15,3.054701961192397,-0.0925104916244458,0.30502201631027576,1.54645603793418,0.09319668318715454,0.37096909985056103,0.033720133992189955,0.0352002096516693,8120125,0.0500064775229952,-1.5993552846798835
0,2501.0,250,16,4.7316745067308315,1.6805026366276548,-0.9501717101555672,-1.5450791905361414,0.03792319306534047,2.2572516922766543,0.035181046767716016,1.3452166278211468,8120126,0.03284104158569763,0.4489052026978925
0,2501.0,250,12,2.1206222693450507,1.6846455850995334,-0.8588405968604244,0.03953603075383253,0.08029530120409632,2.4988646159106835,0.04578961005311569,-0.015952942689515567,8120127,0.07078313253012047,-0.3211174764014709
0,2501.0,250,19,1.9129090720520625,0.3990454499510693,0.1539594576841968,-0.9208730202678008,0.14290357334680445,1.2636987527264982,0.03844704330518555,0.8794703886174821,8120128,0.03705143153258195,0.3193920066592157
0,2501.0,250,7,1.2068306636316837,0.6130810646466207,-0.2813131104841571,3.3193564470014745,0.051898005258298484,1.0097504674416602,0.041010817463402,0.13065721256053314,8120129,0.029375566783262082,1.1899228039873708
0,2501.0,250,14,3.88782227191661,1.6673059255810507,-0.9626908569247388,-2.4338026261574917,0.03186041016115538,2.22281375060648,0.022826791035108176,3.61980002019421,8120130,0.043690892602668736,-0.11852274733791718
0,2501.0,250,22,5.0911564314944835,2.787118475084576,-1.638223463828921,-1.172994251653622,0.035124579902312984,3.5379486710990573,0.02877099797037613,4.55234678976662,8120131,0.033197305350434,3.4561828401476906
