#/home/enes/bim/BIM.py trees/r8050063.trees,trees/r8050064.trees,trees/r8050065.trees,trees/r8050066.trees,trees/r8050067.trees,trees/r8050068.trees,trees/r8050069.trees 250 --stats=all --eta=etas/BC.json --out=outs/961679858.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FulD,bsfs,ZngE,FayH,TajD,btree,Colless,path
0,2501.0,250,9,1.0780231393054358,-0.7089587510095279,-0.8178439885499962,-1.5024683613214431,0.0591100193093254,-1.6451435860336594,0.3205299007360505,0.03141598652675217,r8050063.trees
0,2501.0,250,7,0.21122890586244739,-2.0558699516774643,0.6425866780435896,0.07945435833846605,0.12884640623530677,0.6393707442919918,0.6319763092642041,0.02780708085799419,r8050064.trees
0,2501.0,250,7,0.09043470078325055,-2.0558699516774643,0.8475707908323782,-0.020600649094312726,0.038183881332823744,0.13232930793789136,-0.19969668155192088,0.036970462495141854,r8050065.trees
0,2501.0,250,15,-0.6431145989766753,-1.4636660782230697,0.7006960787914077,0.9955663640831146,-0.0072519366406605034,1.1863696760870424,0.41167160306177747,0.03252526233968131,r8050066.trees
0,2501.0,250,8,0.31219717810915676,7.629023106653676,-1.5108593895159945,-0.7256851569750489,-0.0676636442271228,-1.2265812395305797,-0.4495735398522543,0.03979142375955434,r8050067.trees
0,2501.0,250,10,0.24987769356461936,-0.8809206284569866,0.9026776160338583,0.1438121498269821,0.14614487204779408,0.8660473526621267,0.8353306491094331,0.02605853521613335,r8050068.trees
0,2501.0,250,10,-0.7345520253623072,0.4973207385797265,3.34395925696874,1.3565315857031564,0.050865073898073855,1.9531864306418323,0.16680619030670601,0.03511627153776396,r8050069.trees
