#/home/enes/bim/BIM.py trees/ir8070088.trees,trees/ir8070089.trees,trees/ir8070090.trees,trees/ir8070091.trees,trees/ir8070092.trees,trees/ir8070093.trees 250 --stats=all --eta=etas/BC.json --out=outs/498269295.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,FayH,FulD,bsfs,ZngE,Colless,btree,path
0,2501.0,250,8,-0.8585723219909722,2.635218806876835,0.10151942655464567,-2.133690217292945,3.1885842807272877,1.7081803068480952,0.05463790646456795,-1.9547777989878832,ir8070088.trees
0,2501.0,250,7,-0.05066010886357369,-0.15734286596467784,-0.031382118256882634,-0.2641278187844843,1.690525703800356e-05,-0.020600649094312955,0.03998790862374228,-0.6193379598541422,ir8070089.trees
0,2501.0,250,6,-0.3397278411457891,1.1431061127131001,0.055991901745041435,2.0301464234706033,1.3382979535424488,0.7063975949238397,0.03821738567171914,-0.5485010620810296,ir8070090.trees
0,2501.0,250,7,0.06124557184001846,0.00044557375450801574,0.015151894982177718,-0.2641278187844844,1.690525703800356e-05,-0.04839370671452923,0.05120481927710843,-1.5858161937689739,ir8070091.trees
0,2501.0,250,5,-4.912351115463167,-0.5112072996631414,-1.4822121127868528,-1.854344998188919,-1.0984155157791493,3.692988009859974,0.071285140562249,-2.6662316500991703,ir8070092.trees
0,2501.0,250,6,0.6253817937140014,0.045406561488518904,0.17068868120992778,-1.9642299758823034,0.5143568021575335,-0.4779984647067054,0.08054799844539448,-2.7278145626019734,ir8070093.trees
