#/home/enes/bim/BIM.py trees/ir8060019.trees,trees/ir8060020.trees,trees/ir8060021.trees,trees/ir8060022.trees,trees/ir8060023.trees,trees/ir8060024.trees,trees/ir8060025.trees 250 --stats=all --eta=etas/BC.json --out=outs/514417291.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FayH,FerL,FulD,bsfs,ZngE,Colless,btree,path
0,2501.0,250,7,-0.7903963032473798,0.039511054615934176,0.545263577428945,-2.0558699516774643,1.690525703800356e-05,-0.7376615356958958,0.07724446171783911,-1.880963956438338,ir8060019.trees
0,2501.0,250,11,0.4523201812236399,0.0597491433982062,0.0613291389211123,-1.029123745469293,1.8513353836951643,0.13125053125329714,0.04147234097681047,-0.7101568521036143,ir8060020.trees
0,2501.0,250,6,1.099472764093663,0.09390819247723528,-0.17486307996497527,0.032958223794150206,0.9351164214265402,0.5591151833635647,0.026816945200155463,0.6293660764548872,ir8060021.trees
0,2501.0,250,8,-0.45288294130080725,0.09766183210685288,0.6406325599203613,-2.133690217292945,9.120471661981977e-07,-0.6849510069529041,0.077147298872911,-2.227417265798181,ir8060022.trees
0,2501.0,250,3,-0.02676909194394566,0.18731142092682648,0.5010731514567257,-1.5479634052244726,1.7886284734303187e-05,-0.4052099863552414,0.04680010364036793,-0.5072862651413463,ir8060023.trees
0,2501.0,250,12,0.791409135081218,-0.08371777511684385,-0.8126822588155285,1.237429682073953,-0.22213184768085042,0.9641157460651005,0.08675022671330483,-2.758755772738854,ir8060024.trees
0,2501.0,250,5,1.173948197832371,0.10062922500632542,-0.2114813689805866,-1.854344998188919,1.2289809012520962,0.6116246880777505,0.06458090426221014,-2.3544864028094152,ir8060025.trees
