#/home/enes/bim/BIM.py trees/r8100070.trees,trees/r8100071.trees,trees/r8100072.trees,trees/r8100073.trees,trees/r8100074.trees,trees/r8100075.trees,trees/r8100076.trees 250 --stats=all --eta=etas/BC.json --out=outs/802845351.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FulD,ZngE,FayH,TajD,bsfs,btree,Colless,path
0,2501.0,250,11,-0.5119999882312738,1.5338211835684221,0.7294584642207037,-0.022301098209069795,0.8089503655662049,0.8787114942406563,0.7254100437935481,0.02783946847297022,r8100070.trees
0,2501.0,250,5,0.29413806344278887,0.408206328683129,0.15767384156519096,0.22636578148026,1.0314710701000265,0.714767934127864,-0.2161401273190574,0.035300008968878,r8100071.trees
0,2501.0,250,4,0.6539652950702457,0.9029723794226859,-0.537651832378946,0.20260431826910075,-0.05599244239643365,5.056170714293956e-07,0.10709577227550751,0.03152809750166922,r8100072.trees
0,2501.0,250,6,-1.4569655046966727,0.032958223794150206,1.9460245588894878,-0.12054765536235422,2.0701864374978522,1.7109356334733241,0.45856491691924517,0.03112089936808165,r8100073.trees
0,2501.0,250,8,0.31781650221983276,-0.5065713299685085,0.05335546219846797,0.16407954520798054,0.7844592898343601,1.001545329563244,0.6616561757116052,0.026072030055706696,r8100074.trees
0,2501.0,250,7,0.7268474381747386,-2.0558699516774643,-0.38191039815712585,0.23963772593163168,0.5034573892474834,0.6722315581914848,0.09091932463454483,0.03466284492809949,r8100075.trees
0,2501.0,250,9,0.109298062795419,0.7828117394489834,0.3183553243323955,0.138177069458423,1.0318954740325297,1.0976339907639143,-0.0849737888693569,0.03419248842878846,r8100076.trees
