#/home/enes/bim/BIM.py trees/ir8060046.trees,trees/ir8060047.trees,trees/ir8060048.trees,trees/ir8060049.trees,trees/ir8060050.trees,trees/ir8060051.trees 250 --stats=all --eta=etas/BC.json --out=outs/885733464.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FayH,TajD,FulD,FerL,bsfs,btree,Colless,path
0,2501.0,250,6,0.12340471583108446,0.12626778542971104,0.6570434424303971,2.030146423470603,0.16152921000076415,0.5599955254330049,-3.127192723083244,0.1033164917735458,ir8060046.trees
0,2501.0,250,10,0.42400725414494267,0.01299527919969385,0.5969083637834394,0.49732073857972625,-0.23635777779869258,0.8819495463299641,-0.18095334050950493,0.035075787019043916,ir8060047.trees
0,2501.0,250,5,0.2470884022419074,0.20073871225934042,1.0564045674531872,0.40820632868312895,0.19304895133448405,0.6663708446723128,-2.0201322411374236,0.07170617955693744,ir8060048.trees
0,2501.0,250,6,0.7248078963688741,0.14640264326680708,1.5221387454998891,0.032958223794150206,-0.17991438749739497,1.3050976339773532,-3.1453620272203566,0.08398108563285399,ir8060049.trees
0,2501.0,250,8,2.1613477258444544,0.00939240387288668,2.8147899997430015,-0.5065713299685084,-1.341346674239239,3.9686943964577504,-0.6356685073583601,0.03938333981085633,ir8060050.trees
0,2501.0,250,7,0.3295918769204135,0.1268003474238448,0.9546597936688543,3.3193564470014745,0.0493568199937836,0.7856899639208292,-0.13673888955603405,0.0378935095219588,ir8060051.trees
