#/home/enes/bim/BIM.py trees/r8030021.trees,trees/r8030022.trees,trees/r8030023.trees,trees/r8030024.trees,trees/r8030025.trees,trees/r8030026.trees,trees/r8030027.trees 250 --stats=all --eta=etas/BC.json --out=outs/437988563.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,ZngE,TajD,FerL,FayH,FulD,btree,Colless,path
0,2501.0,250,7,0.500757767938281,-0.3707931751090393,0.08679459220718182,0.5098777169809537,0.1361182098490161,-0.26412781878448416,0.11128635321445092,0.0361029370939981,r8030021.trees
0,2501.0,250,12,1.6821616801314088,1.1490645817530833,2.1662254246380797,-0.3535761392763181,0.14852599117238832,0.03953603075383277,0.4383164060053058,0.030666444580163977,r8030022.trees
0,2501.0,250,6,-3.1178367348751664e-06,-0.3123057517013958,-0.009969291244678626,0.38945784129491556,0.10142607770861849,0.03295822379415015,0.05816545882332034,0.03345935059887644,r8030023.trees
0,2501.0,250,7,-0.6577778852832675,-1.3101985226723534,-1.3771666666394484,0.9814742200512908,0.07658895821283254,-0.2641278187844843,-0.015415078335929033,0.035928660880079455,r8030024.trees
0,2501.0,250,5,4.412274868850414e-06,-0.7502278514599287,-0.3184270227518266,0.7959323144654372,0.1849866603513181,-1.854344998188919,-0.19394877038661823,0.04136823792867322,r8030025.trees
0,2501.0,250,5,0.8292987732362282,0.35025904917658,0.8596262078759137,-0.031489196888193675,0.10914492819518017,-1.854344998188919,0.33336367054008403,0.031092110376991836,r8030026.trees
0,2501.0,250,3,1.7886284734303187e-05,0.3222855313028908,0.5104680726160014,-0.16981848819487214,0.02639618939890237,1.5999106058689658,-1.1811419543646315,0.04763408472600078,r8030027.trees
