#/home/enes/bim/BIM.py trees/ir8090033.trees,trees/ir8090034.trees,trees/ir8090035.trees,trees/ir8090036.trees,trees/ir8090037.trees,trees/ir8090038.trees,trees/ir8090039.trees 250 --stats=all --eta=etas/BC.json --out=outs/221171047.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,FayH,bsfs,FulD,ZngE,Colless,btree,path
0,2501.0,250,9,-0.11490985624522927,1.3331252742745134,0.12137003607111482,2.4518691656586666,-0.7089587510095278,0.6147684824620901,0.04565034330871874,-0.491794871741962,ir8090033.trees
0,2501.0,250,4,-0.4340112474021385,0.994218109701205,0.011793693158013218,0.8600728391865408,0.9029723794226859,0.7147048881038106,0.02876020209871745,0.5157170276758385,ir8090034.trees
0,2501.0,250,9,-0.1642758682136087,1.5208127679495507,0.13105257857600433,3.477941794747331,-2.200729241468039,0.7276877807972121,0.04971498898821091,-0.9247025844201988,ir8090035.trees
0,2501.0,250,6,-0.8047270406792688,2.057160599601167,0.04978147481476831,1.9798984685833416,0.03295822379415026,1.4243993512801805,0.027399922269724056,0.6649711411177012,ir8090036.trees
0,2501.0,250,5,0.8733748506419748,-1.2287540995845547,0.08207858519586256,-0.4321277914004785,0.4082063286831289,-1.1560323960696413,0.043496566912812534,-0.4365190387831803,ir8090037.trees
0,2501.0,250,5,-0.08698910157510621,1.434187033180224,0.17219311565444714,1.0966229891496084,-1.854344998188919,0.6116246880777508,0.06415986526752171,-2.217713520031645,ir8090038.trees
0,2501.0,250,6,0.6357633153297104,0.3075274866508745,0.2068072167780952,0.6125235173997416,-1.9642299758823034,-0.3859469574815335,0.06872651897914236,-1.7540543121370484,ir8090039.trees
