#/home/enes/bim/BIM.py trees/r8040056.trees,trees/r8040057.trees,trees/r8040058.trees,trees/r8040059.trees,trees/r8040060.trees,trees/r8040061.trees,trees/r8040062.trees 250 --stats=all --eta=etas/BC.json --out=outs/606535834.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FayH,FerL,FulD,TajD,ZngE,Colless,btree,path
0,2501.0,250,15,-3.1232848154354443e-06,0.039991021543197725,0.5850136300264392,-1.4636660782230697,-0.7318235906085916,-0.7643651766245958,0.029480203693184645,0.41875169808099816,r8040056.trees
0,2501.0,250,5,0.31075760285622245,0.17219311565444714,0.6345792081074962,0.40820632868312895,-0.07418051806780795,-0.5301304713326269,0.036057131752817724,0.17638256235166416,r8040057.trees
0,2501.0,250,4,5.056170714293956e-07,0.1100058016834772,0.3161881541032833,0.9029723794226858,0.051766827249204735,-0.23046999527940198,0.03669516776784557,0.18541948801061267,r8040058.trees
0,2501.0,250,11,1.7494547413051793e-05,0.04681005648642052,0.46011396143176886,-1.029123745469293,-0.4693930416898916,-0.5530010085107907,0.02840393833398109,0.4710187819456687,r8040059.trees
0,2501.0,250,9,1.1085547122109732e-08,0.1274797626735451,0.710099483886593,0.7828117394489831,-0.28071877246344584,-0.6743935068638836,0.04010512094460793,-0.4377182037388578,r8040060.trees
0,2501.0,250,12,1.5502986450210658,-0.040038256458718315,-1.1205980484567408,-1.1583576205662869,1.834009585338633,1.626849073947039,0.031491557628362914,0.29700095390051107,r8040061.trees
0,2501.0,250,4,5.056170714293956e-07,0.11994546447603859,0.7452779680503359,-1.7193945226261713,-0.7898339112107482,-0.8842159562861239,0.03301512501619381,0.2543836256275479,r8040062.trees
