#/home/enes/bim/BIM.py trees/ir8070033.trees,trees/ir8070034.trees,trees/ir8070035.trees,trees/ir8070036.trees,trees/ir8070037.trees,trees/ir8070038.trees,trees/ir8070039.trees 250 --stats=all --eta=etas/BC.json --out=outs/801907482.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,ZngE,TajD,FulD,FayH,Colless,btree,path
0,2501.0,250,9,1.1423014673171084,0.03176689332684618,0.23837082134501766,0.671330352756405,-0.7089587510095278,0.08111771963157423,0.040808394869801784,-0.6500837274215798,ir8070033.trees
0,2501.0,250,6,0.4893476081641886,-0.4957295719322958,0.8045858692973563,1.0767577561358967,-1.9642299758823032,0.00640654567543968,0.03682471822774971,-0.011888082796720439,ir8070034.trees
0,2501.0,250,10,0.7022811585801636,-0.23472803665905653,0.3802267690952616,0.48948302863705956,-0.8809206284569866,0.0018726821554144258,0.027626635574556288,0.6615119667789586,ir8070035.trees
0,2501.0,250,12,1.136606710555039,-0.1463764884970084,0.6943986940201257,1.442909335227306,-2.356251271886407,0.11692671148482842,0.07259683896877835,-2.3800012193867373,ir8070036.trees
0,2501.0,250,8,0.7897201643580322,0.3689035994999975,-0.14522351915948734,0.37884272929619767,-2.133690217292945,0.12952891667557576,0.07235393185645808,-2.0747062873856676,ir8070037.trees
0,2501.0,250,11,1.7494547413051793e-05,-0.9343251222706027,0.9507134531264565,0.5205006921069565,0.2523487190495646,-0.14001940479539532,0.10077406399792718,-2.7932824580901188,ir8070038.trees
0,2501.0,250,5,4.412274868850414e-06,-0.20835167510726443,0.40528339420840526,0.6352974241095797,2.6707576555551764,0.027466141271094802,0.026428293820443063,0.3776325447763377,ir8070039.trees
