#/home/enes/bim/BIM.py trees/ir8030082.trees,trees/ir8030083.trees,trees/ir8030084.trees,trees/ir8030085.trees,trees/ir8030086.trees,trees/ir8030087.trees 250 --stats=all --eta=etas/BC.json --out=outs/259877275.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,FerL,FulD,ZngE,bsfs,TajD,Colless,btree,path
0,2501.0,250,4,0.24807956306615625,-0.06812256300680773,0.9029723794226858,0.7147048881038106,0.8773524110339139,1.7673213608883638,0.08200544111931597,-2.4602358362804915,ir8030082.trees
0,2501.0,250,8,0.061218346671493916,-0.02757948798021618,2.7476664446803647,0.25193444355642314,0.8908572313496438,0.5904596692444493,0.06733385153517295,-2.181017085428086,ir8030083.trees
0,2501.0,250,6,0.06043725996881589,0.3853362222653953,4.027334623147056,-0.4289043275199468,-3.1178367348751664e-06,-0.32329523434572666,0.06160124368441508,-1.5656833342633918,ir8030084.trees
0,2501.0,250,4,0.04042816213554757,0.23835307215693585,0.9029723794226859,-0.2777287394485625,5.056170714293956e-07,-0.23907367221658335,0.04537504858142246,-0.8293065184414958,ir8030085.trees
0,2501.0,250,4,0.06509706616475429,0.06721159074621653,3.5253392814715427,0.05308246973556192,5.056170714293956e-07,0.2839674114113461,0.036889493457701775,-0.7403602485728016,ir8030086.trees
0,2501.0,250,9,0.0794264458315935,-0.4872394992965668,-2.2007292414680384,1.0570357342746504,3.527215240040078,1.7061038431660196,0.042816426998315844,-0.7705953322854596,ir8030087.trees
