#/home/enes/bim/BIM.py trees/r8010077.trees,trees/r8010078.trees,trees/r8010079.trees,trees/r8010080.trees,trees/r8010081.trees,trees/r8010082.trees,trees/r8010083.trees 250 --stats=all --eta=etas/BC.json --out=outs/890742782.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,FayH,ZngE,FulD,bsfs,TajD,btree,Colless,path
0,2501.0,250,7,0.7304645348449375,0.10490198825252227,-0.8210407085565449,-2.0558699516774643,1.690525703800356e-05,-0.6260453381257909,-0.017331016199797492,0.034822084035064996,r8010077.trees
0,2501.0,250,6,-0.32305542732712794,-0.07413288567294453,0.2890974288363937,2.0301464234706037,-3.1178367348751664e-06,0.08679407598783817,0.06111378892081358,0.03563563007791535,r8010078.trees
0,2501.0,250,7,-0.8209334625614884,-0.3264846276451721,0.2517713155838078,1.5276143141084952,-1.3296104467031138,-1.0335551392101088,-0.030410924314788104,0.03066812705366922,r8010079.trees
0,2501.0,250,2,0.5915908597456135,0.13813823296778907,-0.7229215213316476,-1.3182224822321018,-4.167578474054706e-06,-0.7074144582097421,-0.2672863618740798,0.04500663946107009,r8010080.trees
0,2501.0,250,8,0.4705646137762469,0.14105377959103116,-0.26742596922592143,2.747666444680365,9.120471661981977e-07,0.27230238255347633,0.5901435881374775,0.027829058168156496,r8010081.trees
0,2501.0,250,8,0.4129857859024701,0.03030967066122887,-0.552565019380934,1.1205475573559283,-0.5002368177168417,-0.5768837766657414,0.4268968183843355,0.027729196355313724,r8010082.trees
0,2501.0,250,8,0.48139271777033504,0.1311342510109926,-0.3183436567536022,1.1205475573559285,9.120471661981977e-07,0.16367095932905293,0.46616317913867755,0.03192204301075269,r8010083.trees
