#/home/enes/bim/BIM.py trees/r8110014.trees,trees/r8110015.trees,trees/r8110016.trees,trees/r8110017.trees,trees/r8110018.trees,trees/r8110019.trees,trees/r8110020.trees 250 --stats=all --eta=etas/BC.json --out=outs/221420660.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FerL,TajD,bsfs,ZngE,FulD,FayH,btree,Colless,path
0,2501.0,250,11,-0.04858743380725464,1.9309232532964342,1.402632586173391,0.8073074417986537,-1.029123745469293,0.190577688839595,0.20188391900104305,0.03428768838796044,r8110014.trees
0,2501.0,250,3,-0.6962045702784347,1.4073466824272978,0.6314433915431465,1.0684347801830263,-1.5479634052244726,-0.014648434776313935,0.26938350126821836,0.035075787019043916,r8110015.trees
0,2501.0,250,5,0.884989492349637,-1.567936894482064,-0.860416914912793,-1.2935932586492047,0.40820632868312895,0.038780432362390004,-0.33912283012044775,0.03337775063387189,r8110016.trees
0,2501.0,250,10,0.45850658296695,0.03458588603246057,0.7517946265909433,-0.35090733123441753,-0.8809206284569866,0.10214629938623972,1.187827553697726,0.02172746284677882,r8110017.trees
0,2501.0,250,9,-0.6579596760029537,1.7081647630403882,3.070640902021779,1.1934798864295895,-0.7089587510095279,0.041563053634525664,0.49482308180717166,0.02856587640886125,r8110018.trees
0,2501.0,250,7,0.36006262001295264,0.2541389899684633,0.8221717742004421,-0.18735899481561127,-2.0558699516774643,0.1192796988195522,-0.013703455647551101,0.035110873601934614,r8110019.trees
0,2501.0,250,9,-0.4440560828770103,1.4939249528444185,2.590447558930466,0.9394114651755654,0.7828117394489834,0.06566370528425063,0.12287724418529683,0.03167508744656044,r8110020.trees
