#/home/enes/bim/BIM.py trees/r8000042.trees,trees/r8000043.trees,trees/r8000044.trees,trees/r8000045.trees,trees/r8000046.trees,trees/r8000047.trees,trees/r8000048.trees 250 --stats=all --eta=etas/BC.json --out=outs/562504095.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FulD,TajD,FerL,FayH,ZngE,Colless,btree,path
0,2501.0,250,5,0.6455741868112708,0.4082063286831292,1.1175388860362998,0.4570212423610207,0.28501618794997763,0.06138123775949645,0.03543609923565229,0.06255941495083647,r8000042.trees
0,2501.0,250,5,0.1668053875085987,-1.854344998188919,0.7667253052014562,-0.9105158827752695,-0.15628114443771393,1.010551189558485,0.031153646845446303,0.3860704402379566,r8000043.trees
0,2501.0,250,4,-0.633296761245392,-1.7193945226261713,-0.8834387185417132,-1.342592280818878,-0.5685178112284198,0.7304578028268642,0.041672064602496,-0.38310724349296976,r8000044.trees
0,2501.0,250,4,0.6913036713794429,-1.7193945226261713,0.9300175127739364,0.4128440140612478,0.2754265109565711,0.021576640289454743,0.02939715852657944,0.419816003190764,r8000045.trees
0,2501.0,250,4,5.056170714293956e-07,-1.7193945226261713,-0.0545601456145915,0.4253646163825352,0.12900961292935878,-0.3564933130638303,0.02502090473330271,0.978474667142303,r8000046.trees
0,2501.0,250,9,-0.7650724608447868,0.7828117394489831,-1.3847487563256724,1.0468259042947088,0.08086402856157711,-1.3754341506944312,0.03478834693613162,0.26551287145284064,r8000047.trees
0,2501.0,250,6,0.6221509590092771,0.03295822379415015,0.6846351187632765,0.5312353379870629,0.22726893919046873,-0.15888657299277603,0.035256232302481816,-0.0014644698352710012,r8000048.trees
