#/home/enes/bim/BIM.py trees/ir8040005.trees,trees/ir8040006.trees,trees/ir8040007.trees,trees/ir8040008.trees,trees/ir8040009.trees,trees/ir8040010.trees,trees/ir8040011.trees,trees/ir8040012.trees,trees/ir8040013.trees,trees/ir8040014.trees,trees/ir8040015.trees,trees/ir8040016.trees,trees/ir8040017.trees,trees/ir8040018.trees,trees/ir8040019.trees,trees/ir8040020.trees,trees/ir8040021.trees 250 --stats=all --eta=etas/BC.json --out=outs/924852396.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,bsfs,FerL,FulD,ZngE,TajD,FayH,btree,Colless,path
0,10001.0,250,86,2.115117962718649,-0.09840616974634041,-1.0799706104489972,0.9931529126560771,2.0525165101481817,0.14482206666282263,-0.18605061005028428,0.03971184276275609,ir8040005.trees
0,10001.0,250,104,0.9445874725007909,-1.7260426820029613,-0.36181870794152926,2.2854523465930403,1.988969394097406,-0.08637444989735711,-0.718175852108075,0.04949151444487628,ir8040006.trees
0,10001.0,250,88,2.399606639619973,-0.8751188335571031,-1.3318790001717644,1.7685138711948083,2.3831770489434154,0.06145853258426365,-1.2306050243134712,0.055295779893768625,ir8040007.trees
0,10001.0,250,83,2.1111748214833144,-1.0203813231549654,-2.1050534782746473,2.152800585820541,2.988313519410527,0.08789685468866436,0.18879147279422873,0.034046580587583315,ir8040008.trees
0,10001.0,250,112,2.454751068981606,-0.7198990196617823,-2.1987520896273054,1.567890075125854,2.1983326698721064,0.06868481448886317,-0.8272800447432109,0.04998368623838244,ir8040009.trees
0,10001.0,250,116,1.1696661368312546,-0.06217915867440936,-0.3205356079861113,0.6634057247813377,1.3660834581866064,0.09553545021182555,-0.32154094021750695,0.0410744359928192,ir8040010.trees
0,10001.0,250,88,1.168434225924214,-1.079361571709523,-0.7099544239345614,1.8849675831238428,2.2742311823462327,0.02446249886647704,-0.3821438100078575,0.04054929394999352,ir8040011.trees
0,10001.0,250,92,0.9515761710972584,0.13411302698529837,-0.41337960054648315,0.23280336158842338,0.7648517070697439,0.07760365294696359,-0.7068509496516387,0.049387064386578576,ir8040012.trees
0,10001.0,250,80,1.5823896049450439,-0.22376322162041626,-1.387399039493618,0.8822878778722715,1.5797406037492188,0.09101808167182937,-0.2288557249511486,0.04096830871874595,ir8040013.trees
0,10001.0,250,112,1.9760921382302883,0.45884296780437717,0.10556685871498059,0.19842574663402024,1.26984681258687,0.1600052776624255,-0.15746853738685723,0.03927772802289101,ir8040014.trees
0,10001.0,250,92,2.6389207823104592,-0.48890715209153246,-1.0095148062547434,1.292146563411159,2.0113121653516117,0.08668687705466008,-1.5112076169071922,0.05932871270026342,ir8040015.trees
0,10001.0,250,83,1.5347879590975324,-0.4264490960856662,-0.5709258801405974,1.4326805484454312,2.4474978943857004,0.1295465552987935,-0.7453081775668354,0.04766504347561021,ir8040016.trees
0,10001.0,250,89,0.4083758579679423,0.02288634212546305,0.2894744901912418,0.2565168205864251,0.6171440775910106,0.050805985022406755,-0.5045912790414299,0.04113227101956212,ir8040017.trees
0,10001.0,250,103,0.597794502753857,-0.2712709286969645,-0.5143206798988206,0.748810291309885,1.183436972579242,0.05310047054714188,-0.662027759409015,0.04626423582894628,ir8040018.trees
0,10001.0,250,94,1.7764110137434863,-0.26007577956963607,-0.6634802630363545,0.8733334585772076,1.4858898498527828,0.07807831458890097,-0.2906188072417315,0.04131912264442385,ir8040019.trees
0,10001.0,250,104,1.3130366129186408,-0.5751631147590041,-1.4222003839254311,1.4124982183486352,2.117123688217656,0.08254269417951614,-0.5042351995883982,0.04428682471822775,ir8040020.trees
0,10001.0,250,88,0.6656454163349405,-1.072540869913903,-2.161111768488036,1.8189524215844532,2.1384035209464436,0.014933310925383053,-0.4145232319537705,0.04122295634149501,ir8040021.trees
