#/home/enes/bim/BIM.py trees/r8060000.trees,trees/r8060001.trees,trees/r8060002.trees,trees/r8060003.trees,trees/r8060004.trees,trees/r8060005.trees,trees/r8060006.trees 250 --stats=all --eta=etas/BC.json --out=outs/306039250.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FulD,bsfs,TajD,FayH,FerL,btree,Colless,path
0,2501.0,250,11,1.3030825095319152,-1.029123745469293,3.522057331177319,2.0303531650012707,0.08181062888668744,-0.6218547753650775,0.05462862093747011,0.03173238861151804,r8060000.trees
0,2501.0,250,2,-0.6173518122626207,-1.3182224822321018,-4.167578474054706e-06,-0.435987288482378,0.19865121114398393,0.5827156165773925,-0.006078370491699823,0.03439564710454722,r8060001.trees
0,2501.0,250,3,1.3948750765680857,-1.5479634052244726,1.2064994905652044,2.064632889595049,0.06236462330509905,-0.80264501860489,-0.18236403539896776,0.03725655309409682,r8060002.trees
0,2501.0,250,3,0.07046015980584501,1.5999106058689658,1.7886284734303187e-05,0.15699595474382247,0.02204516916831407,-0.015903046478918485,-0.5792059389973538,0.03889752558621583,r8060003.trees
0,2501.0,250,4,0.6044344850424357,0.9029723794226858,0.7273969006374564,1.3957667251281884,0.17958344123140688,-0.10440838502073004,0.042743382203215496,0.03403475653767142,r8060004.trees
0,2501.0,250,6,-0.4779984647067054,0.03295822379415026,-3.1178367348751664e-06,-0.2998102261182061,0.08276211046027138,0.45865765552738885,0.16197815309090266,0.030982802176447725,r8060005.trees
0,2501.0,250,4,1.2187981592415238,-1.7193945226261713,1.1473009163785077,1.6736323008055258,0.013441720149525965,-0.7504555149872895,0.1537379863147808,0.034000518201839615,r8060006.trees
