#/home/enes/bim/BIM.py trees/ir8120076.trees,trees/ir8120077.trees,trees/ir8120078.trees,trees/ir8120079.trees,trees/ir8120080.trees,trees/ir8120081.trees 250 --stats=all --eta=etas/BC.json --out=outs/986713567.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,ZngE,FerL,TajD,bsfs,FayH,Colless,btree,path
0,2501.0,250,21,0.42372630868204914,1.8116318175918835,-1.0443617638441478,2.3467505213605833,4.404678037069049,0.03031128888189799,0.04323746599300428,-0.4345726247764991,ir8120076.trees
0,2501.0,250,11,-1.029123745469293,0.819599385626751,-0.4119897058312457,1.2353255894234674,2.710945057518832,0.04278798581939716,0.03384505764995466,0.20299704330032714,ir8120077.trees
0,2501.0,250,8,-2.133690217292945,1.596161394287197,-0.9527409041196535,2.1558395234466317,2.2438893319918476,0.024607139738404782,0.0505894545925638,-1.5493204188757868,ir8120078.trees
0,2501.0,250,13,-1.2721674407506367,0.4999205370556662,-0.18524448735775467,0.8748909585080767,3.2894706968707514,0.05055416635938974,0.03671136157533359,-0.18397458997368876,ir8120079.trees
0,2501.0,250,9,-0.7089587510095275,1.5181228691430644,-0.8569634507372894,2.132282901837733,3.7752110302871196,0.0439308369544986,0.037861121906982764,-0.5191826752231001,ir8120080.trees
0,2501.0,250,9,-0.7089587510095278,1.2875793017088575,-0.7899024239222787,1.680845592612714,3.6283075985083713,0.009111737597395983,0.027885736494364554,0.5513146266405998,ir8120081.trees
