#/home/enes/bim/BIM.py trees/r8070021.trees,trees/r8070022.trees,trees/r8070023.trees,trees/r8070024.trees,trees/r8070025.trees,trees/r8070026.trees,trees/r8070027.trees 250 --stats=all --eta=etas/BC.json --out=outs/872591948.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,FayH,FulD,FerL,bsfs,Colless,btree,path
0,2501.0,250,11,0.16300589983652294,-0.5202224916358644,0.1696971517597292,-1.029123745469293,0.7352658092209736,0.6555981979055169,0.034028587468152176,0.14547825064434763,r8070021.trees
0,2501.0,250,10,0.5399189135223551,-0.11449271196613825,0.1462394519546332,0.49732073857972664,0.4125214545945161,0.8654001908669104,0.031840624145326825,0.15068111591970915,r8070022.trees
0,2501.0,250,4,0.22558025436331836,-0.33286394097925004,0.20497335706940037,-1.7193945226261713,0.5280415303230297,5.056170714293956e-07,0.04704705920456018,-0.5879410533234479,r8070023.trees
0,2501.0,250,6,0.12901575744605848,-0.4595881632616711,0.18585519750280535,-1.9642299758823032,0.6425190517841123,0.5841835970002952,0.02927840393833398,0.49946589112255135,r8070024.trees
0,2501.0,250,10,0.4729662726561862,0.03436093720277848,0.09174250963393754,-0.8809206284569866,0.19202188310753907,1.4529968897247019,0.028527011270890013,0.6013541274858956,r8070025.trees
0,2501.0,250,5,0.7237640896454283,0.1783079709521256,0.1342522596627893,2.670757655555177,0.12085734598985347,0.4613319465200847,0.033914815589903044,-0.04254850192200821,r8070026.trees
0,2501.0,250,2,-0.3372864994906092,-0.5469720062166028,0.19951922517519985,2.7028011530673797,0.5388754892498044,-4.167578474054706e-06,0.03203782873429201,0.2992786787051701,r8070027.trees
