#/home/enes/bim/BIM.py trees/r8020035.trees,trees/r8020036.trees,trees/r8020037.trees,trees/r8020038.trees,trees/r8020039.trees,trees/r8020040.trees,trees/r8020041.trees 250 --stats=all --eta=etas/BC.json --out=outs/428104607.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,TajD,FayH,FerL,ZngE,bsfs,btree,Colless,path
0,2501.0,250,8,-0.5065713299685084,-0.5603119955482523,0.12246065355694923,0.7995901529141436,-0.8529793757942509,9.120471661981977e-07,0.4494722778067447,0.03286695167767846,r8020035.trees
0,2501.0,250,9,3.766352720366005,-0.2583362240604218,0.13109486042100385,0.71523980279117,-0.6696885360999201,1.1085547122109732e-08,0.3208553178570254,0.03427149458047243,r8020036.trees
0,2501.0,250,6,0.032958223794150206,-1.619269855032163,0.04291731873394009,0.9447917736934465,-1.3678297012167004,-0.9385079454514851,0.03218188530313009,0.035383469361316235,r8020037.trees
0,2501.0,250,8,-0.5065713299685084,0.7696649237263176,0.05736075222370112,-0.13206299381890563,0.40468750613946564,0.9314359732708214,-0.47235156003758594,0.0408181111542946,r8020038.trees
0,2501.0,250,3,4.747784616962403,-1.3255642100310758,0.038941631063765324,0.7213306407080043,-1.0580905791253599,-0.8423831711857844,-0.36243359871911524,0.041736839832448074,r8020039.trees
0,2501.0,250,6,-1.9642299758823032,0.2513174669587755,0.020886646360234358,-0.04216554098447813,0.12954148297942933,0.7834082324340432,0.612448092668087,0.029246016323357948,r8020040.trees
0,2501.0,250,4,0.9029723794226862,-0.15001851348676362,-0.032136526334498976,-0.028527155028978384,-0.03355856124123255,5.056170714293956e-07,0.23357377904162874,0.03416083689597098,r8020041.trees
