start,end,N,SS,TajD,FayH,ZngE,bsfs,FerL,FulD,btree,Colless,path,iColless,ibtree
0,10001.0,250,89,2.923225544559497,0.03464460301659973,2.405098762381006,5.737941535303258,-1.3647519571413207,-1.3512455721990102,0.13179115840596067,0.034303882195448464,8120010,0.03967482834564063,-0.5229280236389803
0,10001.0,250,100,3.9414819757004462,0.017521783946957373,3.4223100506645894,5.5554171268861445,-2.05398471274135,-1.5398287485519548,-0.255973409008822,0.035578647356829696,8120011,0.04438182838882412,-1.2007017073415114
0,10001.0,250,58,3.8881850988228845,0.017627721850451302,3.3160906409750925,5.5862808445365095,-1.996412433644079,-2.3045064844089738,-1.1619206663791473,0.054798225158699324,8120012,0.04689078896230082,-1.2320343720462632
0,10001.0,250,73,4.0832134822899935,0.021873509080405217,3.4917633199694467,6.419393973537017,-2.0863290325430137,-1.4763570429304511,-0.2802801016805364,0.0323390335535691,8120013,0.05050848555512372,-0.9681843328674536
0,10001.0,250,70,2.8886961824153765,0.028963096571439695,2.3906593552143667,4.94816457326812,-1.3799699583609653,-1.4092852051002065,0.4635384175030339,0.03005570669775877,8120014,0.04530217644772639,-0.8792771342626959
0,10001.0,250,75,3.1158769097555035,0.045029107181495415,2.505635647284584,5.688260268424765,-1.393401371860873,-1.277026424078354,1.0506202688428152,0.02427631673647997,8120015,0.04916439953361835,-1.1511834006215689
0,10001.0,250,86,3.715471272042837,0.033967958179005525,3.1121975206108865,6.0075138805101975,-1.8054514324307356,-2.1394300464892293,0.2422423257522749,0.03043140303148076,8120016,0.048565228656561724,-0.8677986844073095
0,10001.0,250,63,2.675160052495998,0.02074029925577896,2.2404278813972733,6.175825674355843,-1.3172142641484788,0.1913363022690223,0.15597005379269746,0.03374789480502656,8120017,0.03561018266614847,0.1415303901604426
0,10001.0,250,84,4.8093905130021195,-0.0230094181798822,4.410911700138651,4.644345767727212,-2.812704274936872,-2.7668201495930838,-0.33097277119810803,0.039403950111295626,8120018,0.05394157274258324,-1.5925404502851617
0,10001.0,250,98,4.325146768512173,0.017840514043165088,3.7615272792419394,7.031785159148378,-2.2629731371675708,-1.5085494519492737,0.6060881244053702,0.02737023362266269,8120019,0.046929654100272056,-0.905767662864246
0,10001.0,250,96,3.3938358921008724,0.043371163202200184,2.7792430324396933,6.021967670556864,-1.5636726181141147,-1.0944250393384771,0.5898097206768441,0.028451440169279262,8120020,0.058227533791078284,-1.6919624415743983
0,10001.0,250,80,3.5146753839771403,0.011232413450797936,3.0576726585800422,4.753719986097381,-1.8536385156898056,-0.9335039346803652,-0.6418533836962184,0.036137104248258535,8120021,0.05148011400440472,-1.0399442902876412
0,10001.0,250,77,3.6423367709994,0.014998430551149796,3.1457610872365853,6.404983863043753,-1.8953726280627297,-1.0874914669034843,-0.3130248309025465,0.035510907585461035,8120022,0.05962559917087705,-2.1833210887679417
0,10001.0,250,75,3.0170193398917955,0.03249485852115957,2.4893199155334624,6.511713590362522,-1.4274658665474242,-1.5182605959331483,0.020141126355947867,0.03409984022109945,8120023,0.0523383858012696,-1.1600406303651165
0,10001.0,250,60,3.195291807850716,0.0330488375021718,2.6254766258087434,5.776882972524607,-1.51434413731665,-1.140653096310198,0.4900456530424636,0.02903009889018439,8120024,0.06479142375955434,-1.8484596477307556
0,10001.0,250,88,4.301282358865153,0.01851343958430508,3.72523292895782,6.386232675003472,-2.2396926029190682,-1.3318790001717644,-0.03341590164990741,0.032099535663877916,8120025,0.07189330799902117,-2.455902435710851
0,10001.0,250,81,3.8081050095433193,0.04185940733161805,3.144108254036225,6.5535315214981935,-1.798342485125657,-2.0807986801819163,0.6119920996718853,0.02771570151574038,8120026,0.05451645290840782,-1.705344720572855
0,10001.0,250,76,3.657736053566563,0.024274247210476944,3.105272569154633,5.940250556700844,-1.8377523946275445,-2.0149010029329237,0.7292151657854844,0.02430837720382998,8120027,0.04165047285917865,-0.5552517173032805
0,10001.0,250,103,2.4250203260638967,0.05728910195171345,1.8354463516708464,3.9059389717742214,-0.9282905898300772,-1.2278183397272018,0.3523798268268877,0.030660275510644725,8120028,0.04391760590750097,-0.5015568075732865
0,10001.0,250,89,3.3162142403065547,0.03618571857332413,2.746434807114344,6.027273893616639,-1.5705098721410546,-0.7359755488026657,-0.5928458010117522,0.03858781901800752,8120029,0.04749967612385024,-1.1595570094636092
0,10001.0,250,76,3.7759309815628512,0.02331147518288679,3.2155676804767768,4.102141094347584,-1.9094658228107209,-0.5854940088060735,-0.34226577774743194,0.035508971369348365,8120030,0.0386708122813836,-0.05736538201212148
0,10001.0,250,75,3.070807778531869,0.04298836727436948,2.4772977974010573,6.370165448640241,-1.3830394674808917,-0.5533239085139712,0.15087477101064845,0.031972464638613106,8120031,0.06890141210001295,-2.5609357510299247
0,10001.0,250,79,3.3611270551861376,0.035877502524152866,2.779240446889081,5.5683989826144575,-1.5941138606975993,-1.825716951672815,-0.028900276585587505,0.03793087984693115,8120032,0.058508226454203914,-1.5975063253213595
0,10001.0,250,88,3.4855237904710017,0.05336674265154778,2.79731195046596,6.027224287837113,-1.5408259401522326,-1.1245708080926966,0.3948301078266337,0.02864684544630133,8120033,0.0343092801312778,0.21045527263419966
0,10001.0,250,73,3.1276393156941125,0.016523011510930063,2.6759171468169725,6.601623157538388,-1.5997037288733402,-1.2288906286319263,0.3428379198773812,0.02903923385851097,8120034,0.04301075268817205,-1.0351546070231687
0,10001.0,250,56,2.9002971814655782,0.02243128333401073,2.419058375578225,5.344936540761238,-1.4241157391577763,-1.0083198550251775,0.6160588164630816,0.028638125703807787,8120035,0.05178779634667703,-1.0190354681670513
0,10001.0,250,72,4.246010984648862,0.013497836840395658,3.681756695664269,6.4032637505223695,-2.2336962533370284,-1.7052891449451395,-0.08500382947444791,0.03497502555022959,8120036,0.04139137193937038,-0.5321043905035531
0,10001.0,250,93,3.6696802173770156,0.020771247908435982,3.1543001001078395,6.877012342985118,-1.8774471962034076,-1.424741345997855,0.30151576140544745,0.030407343660355707,8120037,0.0568402642829382,-1.4707605991512267
0,10001.0,250,91,2.9650603909412547,0.04872319298434431,2.362282847870216,3.8919001002636486,-1.2874702988358864,-1.187969369883815,-0.3501584466093388,0.03654132659670942,8120038,0.06099397590361446,-1.9618130075836984
0,10001.0,250,64,3.996594807531815,0.00104264790304015,3.5165276500520872,5.462789362698549,-2.176442230068983,-2.0976137869611757,0.5491436210992022,0.02840144697898293,8120039,0.05114004404715637,-1.2400797146298503
0,10001.0,250,66,4.029833030371848,0.05371368484463983,3.254097913059246,5.862683969544772,-1.8300549459725488,-1.5830521643995803,-0.3345699736004392,0.03618285458549742,8120040,0.06550395128902707,-2.1481104184330477
0,10001.0,250,83,4.657303519780085,0.0020522788015987143,4.129999731917853,6.9278781992616745,-2.549746921523574,-1.6667313073792045,-0.0968295019331407,0.03169569774699973,8120041,0.03423370902966705,-0.4638006049542893
0,10001.0,250,73,3.6081336219340168,0.02078405247882837,3.07723953619942,6.5663072204093735,-1.8333526179886368,-1.228890628631926,0.4831366719262513,0.02961847389558233,8120042,0.05211167249643737,-1.24051923815305
0,10001.0,250,94,4.307271182693483,0.028847331551011133,3.6774907858470183,6.404094307179032,-2.172051282884244,-2.2208860612152703,0.7359915649532086,0.025843003349804747,8120043,0.05847583883922789,-1.3556032103768438
0,10001.0,250,81,3.132983045216959,0.016365579906135543,2.69025849582486,6.485393767654017,-1.6077669524169331,-0.5107601692080787,0.3209000798181233,0.030824012897468007,8120044,0.037796346677030704,-0.2642928036144533
0,10001.0,250,61,3.7752290956818295,0.06324809598997226,2.9689995838543637,6.030856844846041,-1.622748921322389,-1.7569752104449945,0.329412618900091,0.028090027604213374,8120045,0.049901217774323096,-1.2553124697521183
0,10001.0,250,77,3.082668893353523,0.05362462232495156,2.4289544205067983,5.509162846800356,-1.3149698527903075,-1.5581087301848453,0.4807967020535058,0.028752728033722974,8120046,0.04179081919074146,-0.2775326061986739
0,10001.0,250,64,3.0042540537139937,0.02346524438309348,2.5164300532432398,6.427458120694891,-1.4786273217535748,-0.41742633149567626,0.5942910194879949,0.027095097658184925,8120047,0.052073886945632,-1.6191209855833175
0,10001.0,250,79,3.2157409682627525,0.05870864049406822,2.519628681635587,6.0997797492177845,-1.3525102410206715,-1.8257169516728144,0.24518770406093005,0.030023319082782742,8120048,0.0476853651163795,-1.0065395553130896
0,10001.0,250,81,3.783697801572381,0.038493310180752166,3.1417069325642077,6.613457537288977,-1.8087985049278523,-1.8565074643285104,-0.35088207648682074,0.034134387010407226,8120049,0.06791682860474155,-2.4804308506816057
0,10001.0,250,71,3.738866494972152,0.02866469980691345,3.1455329082191934,6.418119681312894,-1.848496155760733,-1.686264365092392,1.0794377393349632,0.024627044156775985,8120050,0.04553698665630263,-0.5335723680238845
0,10001.0,250,91,3.542293349564697,0.03490708802848827,2.9570208640982814,6.382002188243656,-1.7050295351528222,-0.7863829099632847,0.27978812243435097,0.03031651222888157,8120051,0.05576067711707042,-1.6932505188291256
0,10001.0,250,102,3.9736049935005,0.019883668179237063,3.4390058143593523,7.091557043953147,-2.0555256885181024,-1.3898847189283112,0.2962472883097073,0.027987526141432083,8120052,0.05541520922399275,-1.1759283574051895
0,10001.0,250,56,3.359836584809504,0.0240099011062164,2.813236169969466,5.740566348624044,-1.663271529559181,-1.3254702115536967,0.28148310432280044,0.031730146392019695,8120053,0.04391760590750097,-0.7089565286445362
0,10001.0,250,60,3.247152856689534,-0.022810652343676432,2.9814783322491434,3.7585099611128654,-1.9276307852801005,-1.4380872487163567,-0.28374505941483685,0.03868808567603748,8120054,0.05405492939499936,-0.9249910226025768
0,10001.0,250,76,3.651467328917621,0.02731984783240797,3.0823651229569577,5.43534524024359,-1.8128179156408863,-1.3001975058694988,-0.23627010781152905,0.033445610398583576,8120055,0.05171222524506628,-1.661712115423951
0,10001.0,250,107,3.1172659903056243,0.047695275414758376,2.513041620801028,4.508967911998768,-1.3814257664871563,-1.1245516980622308,0.4866348115013486,0.029657339033553574,8120056,0.047091592175152235,-0.955028366009272
0,10001.0,250,87,3.5215001196380724,0.034696564246085235,2.936221188692577,6.419315424623912,-1.6937079085069802,-0.6833644806264689,0.09716276811493817,0.032636594766161424,8120057,0.041990542816426994,-0.6128578347611628
0,10001.0,250,83,2.6680038719561705,0.04292555937626652,2.1261874540045045,6.20842437580483,-1.163791333202966,-0.7900869655883193,0.6293915816867262,0.026187186020065933,8120058,0.03598264023837285,-0.12124048086508073
0,10001.0,250,86,3.7502181376592185,0.013032870640145036,3.263720195473584,5.984305220466263,-1.9738984179123729,-1.50375438486509,-0.3164495213845167,0.040365764131795996,8120059,0.03843600207280736,-0.31875463836181833
0,10001.0,250,85,3.6665047543824434,0.07229993543155752,2.8470489606094835,5.838074390645933,-1.5049715399892234,-1.913965965582484,-0.012700481658741006,0.03505149630781189,8120060,0.03931856458090427,-0.4625948446639133
0,10001.0,250,62,3.4064050145139917,0.03891934880740169,2.7814834066638454,5.604790953932109,-1.5900708732640685,-1.4893146806159,-0.5257134581157712,0.03629356134214277,8120061,0.03449280994947532,-0.15158093407141213
0,10001.0,250,87,3.2520456546414973,0.054439075712487864,2.5824127816080638,6.188490202092966,-1.4042362691387165,-1.1025143743252253,0.2700769731268039,0.029821519327932082,8120062,0.053126484432353065,-1.6953576778493602
0,10001.0,250,72,2.9946763767731186,0.04277837924808448,2.40825465719791,2.2822988031574125,-1.3418841071633154,-1.7052891449451395,0.6858908869392101,0.02882173856717192,8120063,0.032193289286176964,0.10451327234402764
0,10001.0,250,88,4.228736147519765,0.025564709642572486,3.619905367850031,6.859050111497406,-2.149308203464777,-1.3318790001717644,0.26910744617800386,0.03300297966057779,8120064,0.044921621971757995,-0.9426625188085168
0,10001.0,250,87,3.4631356011066536,0.0262013143431469,2.933222812361353,5.087056112582854,-1.7221717659442841,-1.5216642680239814,0.1934920153075036,0.03208248955073264,8120065,0.038014963078118934,-0.15640679057988946
0,10001.0,250,79,3.6422697896868663,0.047310261905132434,2.96350747269992,6.5493465094394505,-1.6677508884826526,-2.2850522767999895,0.7209592350079997,0.026020749665327973,8120066,0.04709159217515222,-0.8165910876094089
0,10001.0,250,99,3.7790681215009236,0.01652500945935501,3.282030749766653,4.147412487045127,-1.9709227016826882,-1.894878122216541,0.31125805658868805,0.0326976107193752,8120067,0.03970721596061666,-0.2298790210229837
0,10001.0,250,98,3.265549515310627,0.03199001452614295,2.732197924716945,4.522858087082642,-1.575174967394738,-2.069779994164669,-0.06988200359235486,0.03398413387896939,8120068,0.04765297750140346,-0.7979292050206753
0,10001.0,250,78,2.0284783827070574,0.05578385155690478,1.4817996973436565,3.8205875167109298,-0.7204323113665776,0.2823222188282212,0.09411355185139372,0.030100432451773306,8120069,0.049164399533618335,-1.2653296171151736
0,10001.0,250,81,2.427782637999928,0.021130864850123752,2.0362986149453426,3.584846606975576,-1.1859218668136933,-0.5107601692080787,0.3513186560344921,0.02907660418348331,8120070,0.040873170099753865,-0.2180089909446304
0,10001.0,250,72,3.770746604797166,0.038656556588768994,3.118528362346747,6.322605082229191,-1.7964146928254177,-2.2066993484189377,0.7982299987508384,0.02515222179038735,8120071,0.06098587899987045,-1.6256943306994622
0,10001.0,250,83,3.0783508784344633,0.03981987923442095,2.508946908652796,6.447433040347277,-1.4118142738031485,-1.00924805103604,0.4786239900081983,0.028070808579941882,8120072,0.04194196139396295,-0.6412447652803274
0,10001.0,250,69,4.362108098298093,0.017001617344698773,3.759260445486688,6.714017461171137,-2.2701649369312227,-1.1247599363515055,0.6647661598965422,0.02527706132447679,8120073,0.05237077341624562,-1.165285680356969
0,10001.0,250,76,3.7033852279332167,0.02721022527481108,3.1290284392855567,6.4768545554033885,-1.84210783557008,-1.776666503911782,-0.24987621759633974,0.0386708122813836,8120074,0.043107915533100144,-0.8226435245219579
0,10001.0,250,67,3.4682910143080536,-0.0074617958767728984,3.1039400402681405,4.762680246805875,-1.9498191346815683,-2.1413726956276933,-0.12529254404120285,0.03823537879115027,8120075,0.0609372975774064,-1.7421378855977714
0,10001.0,250,101,3.8002842272883064,0.036770069312758835,3.1845935527806044,6.875822613954459,-1.8373269023604308,-2.100292897903502,0.4692609291535416,0.030564654933096437,8120076,0.056775489052986135,-1.7737374524364309
0,10001.0,250,93,3.3304358756257426,0.03225982162516415,2.78496315505787,6.128024687105107,-1.6076746272624818,-1.818087350207673,0.7416186489969361,0.024020814440557932,8120077,0.04987692706309107,-1.1621057838426083
0,10001.0,250,63,3.505435674762032,0.02640250170353995,2.9401075514765496,6.105980351599445,-1.7314000001255458,-1.5137901901120605,0.24904299429736584,0.029171987489127013,8120078,0.05522088353413655,-1.1868889546593857
0,10001.0,250,55,2.9817053928536272,0.019809106585399423,2.503169209650716,6.266781102011992,-1.4855736326832298,-2.2624369349718485,-0.34836403520746634,0.037353715939024916,8120079,0.03170747506153647,-0.0994083106656432
0,10001.0,250,74,3.4906832676137856,0.020349595771161955,2.9769904693813585,6.185214821084068,-1.7725581418434868,-1.253265093762514,-0.7581670469674212,0.045783749437072405,8120080,0.058837500539793586,-1.877888692653027
0,10001.0,250,71,2.995907737788557,0.017300391737096372,2.5525511139193813,3.955688751848352,-1.5209241921642571,-1.178204664169863,0.13341183664729725,0.03220408515783564,8120081,0.038962300816167895,-0.34194218542951405
0,10001.0,250,80,3.106745817167787,0.024024192782635533,2.6221099447650884,6.042993627747389,-1.5385814046281987,0.20123382735276707,0.3666065771700594,0.029699442933022405,8120082,0.05319665759813448,-1.1587711799053646
0,10001.0,250,67,3.744551388512869,0.04452186836409552,3.0554318325081824,5.497901467909854,-1.7385238075995897,-2.1413726956276933,-0.37556517900525255,0.03826596709418319,8120083,0.051723021116724964,-0.9859767932671524
0,10001.0,250,74,3.4484852544717026,0.031823017565873336,2.874415916775567,4.0202443240116335,-1.6686323296024328,-1.741886060669993,0.3649149451274661,0.031015189791423755,8120084,0.05834304961782615,-1.6357591459229341
0,10001.0,250,71,3.1044978473592275,0.03698950845810225,2.5372075971718977,4.124730818494323,-1.4423854819806146,-0.9241748137085982,0.5785992142746385,0.02721148523713623,8120085,0.05084855551237207,-1.4026417460045792
0,10001.0,250,77,3.3325761103017744,0.0222330506507792,2.829695457579124,6.389357162298407,-1.674059306098323,-0.6168742036221235,-0.2647367960310685,0.03892181629744785,8120086,0.06948222999524982,-2.505579361732824
0,10001.0,250,81,3.4077677084433704,0.008969553696165259,2.976816191485653,2.637632048008978,-1.8114472046729664,-1.6322162484751048,0.7598016121844987,0.026023448633242647,8120087,0.049391112838450574,-0.8607630719867447
0,10001.0,250,89,3.177688706685549,0.0642450006291981,2.460887019154627,2.5329944337136494,-1.2934460026735723,-1.9665155955953544,0.14347286880112697,0.036921881072677805,8120088,0.045496502137582585,-0.7792088540086513
0,10001.0,250,76,2.7565399117272302,0.0421594057923176,2.2042463520460407,3.8646727841278796,-1.2165555281516311,-0.8237285078272152,0.3940662215246544,0.030055706697758783,8120089,0.04942350045342661,-0.7667393520255502
0,10001.0,250,90,3.5066822782115974,0.03271763255431995,2.9370838523119227,6.615352581192168,-1.7007201297615049,-2.1818778696597896,0.4211359158328161,0.02875048581422464,8120090,0.04778792589713693,-0.9733215039626965
0,10001.0,250,64,3.541563156942133,0.032101088971317256,2.9416449878626603,5.7987368208718735,-1.7122711670919826,-1.5375513018060092,0.6898286699752566,0.027725957593816124,8120091,0.06373072936908925,-2.4597435140846264
0,10001.0,250,61,4.321831541510199,0.014684239879565726,3.7202322973661692,3.4572774986492183,-2.2562607869483378,-2.0498584415152337,-0.5875521202281571,0.04195192681395557,8120092,0.04532646715895841,-0.7925202866336823
0,10001.0,250,71,4.027183233844268,0.013130331241681831,3.4885056355158883,6.1232581779120805,-2.1154696101326307,-1.4322345146311273,-0.5607690960544098,0.04264729167566322,8120093,0.034476616141987305,-0.42468324674215785
0,10001.0,250,78,3.3179270979596023,0.03332683490508444,2.754457629376432,2.9177206232108843,-1.5880319828325749,-1.8097626524178496,0.38891444338518816,0.02982899339292655,8120094,0.04291358984324395,-0.5215713943001861
0,10001.0,250,71,3.659225586352038,0.015894208546782116,3.147338027836544,6.516787619337523,-1.8943890688375653,-1.6862643650923914,0.22251938871236485,0.030541520922399267,8120095,0.0420877056613551,-0.8007089279113041
0,10001.0,250,75,2.5376201923927937,0.053501196642084636,1.9448897086802508,5.732423006496622,-1.0161982646140808,-0.07085556480438232,0.9021970805354416,0.02576254840149127,8120096,0.07630522088353414,-2.6184989151867333
0,10001.0,250,76,3.838411566800108,0.01888844329376009,3.2961679541352678,6.708947031921909,-1.974995029346726,-0.8237285078272154,0.22993287287285405,0.030902411489275076,8120097,0.0570345899727944,-1.6176904009819315
0,10001.0,250,79,3.8841716364923946,0.036317576662314034,3.241136458254918,3.163152424915192,-1.8785997188813448,-1.8257169516728144,0.3214365729191077,0.030471347756617875,8120098,0.06291294209094442,-2.2329842830994373
0,10001.0,250,72,3.9548064370795735,0.01943899880537951,3.390339504216753,6.398191763237025,-2.032286829575989,-1.4545840432082398,-0.1539200559281705,0.0364900462063307,8120099,0.049207583020253055,-1.48055323238778
0,10001.0,250,70,3.3339153287741063,0.046698721760118016,2.684127611683063,5.350397602570268,-1.4997202893821415,-2.439061780455732,0.8515147912982657,0.02452899154220569,8120100,0.05211167249643736,-1.4098402068776783
0,10001.0,250,54,3.7831718147695015,0.020969435205521837,3.196621244160427,6.1438704380076485,-1.9122606628413263,-0.9353579182464254,-0.23480524689719245,0.034030129735532,8120101,0.04250064775229952,-0.7172946551313191
0,10001.0,250,75,2.8236522281293777,0.019122578206654944,2.3940016931979637,4.7775548414075395,-1.4155464849587882,-0.07085556480438318,-0.006576913609135337,0.033722325635308636,8120102,0.06501813706438657,-2.0074178014117736
0,10001.0,250,108,3.8899894566528572,0.027389548533200272,3.3249626429072223,6.798537865080959,-1.9570259023252503,-1.1424944798539292,0.06050452254226753,0.03335924342531416,8120103,0.046589584143023714,-1.0591200302966357
0,10001.0,250,107,4.357950201818658,0.029148708471976013,3.733127367341018,6.643508185251671,-2.2032263399585466,-1.6404766677790346,0.18819176383833933,0.033727963965041304,8120104,0.03650084207798937,-0.06335768866637588
0,10001.0,250,103,4.039811668330429,0.02471924509965308,3.4708496495946286,6.700211532705232,-2.0576152060347037,-2.1196904145126787,0.008200051537789545,0.03482928128283744,8120105,0.045245498121518325,-0.40862778279970297
0,10001.0,250,74,3.316640011401102,0.037426316581895186,2.725769743084125,6.493666756839278,-1.556827214153416,-1.008954610308774,0.6265280507997116,0.02598664452531534,8120106,0.0598685062831973,-1.791619701033513
0,10001.0,250,79,2.346435030058215,0.032281271676366734,1.898853545792849,3.0726409463136646,-1.0616380980976197,-1.5960492891092268,0.2027069968572372,0.034557585179427384,8120107,0.04740899080191735,-0.9527324857435584
0,10001.0,250,74,4.275938370431313,0.022082726266287926,3.6628491304488913,6.4342548259016095,-2.191332983583691,-2.2305070275774725,-0.041277447993709616,0.032768169452001554,8120108,0.036889493457701775,-0.1922964879380964
0,10001.0,250,99,2.552239010702825,0.06620781758074339,1.8958660601868556,6.715817288424399,-0.9342825974882084,-0.7832640185924591,0.7446448985867924,0.0252253252641904,8120109,0.04507708252364296,-0.7750709265996821
0,10001.0,250,77,3.547729470875657,0.03526759700713372,2.946228939070866,5.071224681019002,-1.7001921984998862,-1.0874914669034843,-0.6267354191027857,0.04314678067107138,8120110,0.039933929265448885,-0.8778968734689333
0,10001.0,250,70,3.3981088709534975,0.015485988889019678,2.917256600466608,3.950690303715344,-1.7534651814664872,-0.3795086297446813,0.8559828085797743,0.025352028461239497,8120111,0.05597389558232932,-1.5965315208017572
0,10001.0,250,59,3.5921210379136395,0.026629438571570057,3.008201970770513,6.340874633238792,-1.7741692097255255,-1.109134321132358,0.06889909681584874,0.033301665443134544,8120112,0.05178779634667703,-0.8496947250504197
0,10001.0,250,65,3.293457508847127,-0.014066799322480752,2.9832230751483033,3.572186355364777,-1.8981752383079755,-0.4566495498111985,0.4168650033659804,0.03030891896029868,8120113,0.05090523383858013,-1.2760493214262445
0,10001.0,250,65,2.8691126697259484,0.03163704896204179,2.352761268422457,6.161356805257482,-1.3485065797101627,0.09534013225532302,-0.3189811101026456,0.03741947261185505,8120114,0.05475126311698407,-1.3590322328319249
0,10001.0,250,64,3.7970056320991694,0.02061496234380445,3.2310686729649234,6.0720341130702185,-1.9315559122550559,-2.3776450295387592,0.5217864264437969,0.02885196700781622,8120115,0.05104288120222826,-1.618780372919093
0,10001.0,250,60,2.2156942186730344,0.048152126003850465,1.680339352073165,3.722603149409805,-0.8761498997179338,-0.5457847914978805,0.019279642360161043,0.032461223191887795,8120116,0.055231679405795216,-1.3503258557395257
0,10001.0,250,80,3.823659463681017,0.029197937926404217,3.2293070365145597,2.9409986678445423,-1.8962482713727564,-0.2526612774604861,-0.028265210216049882,0.03640907716889062,8120117,0.055318046379064637,-0.9309312299626908
0,10001.0,250,68,3.190367443653272,0.01752528098499038,2.7193961279297505,6.3829752085940905,-1.6241471901182825,-0.8323752647235954,0.5148952380107876,0.0265578442803472,8120118,0.04935872522347455,-0.931985638400452
0,10001.0,250,92,2.9644453730175115,0.05170102728197605,2.345082447480935,5.27604504430281,-1.265935923087227,-2.0030734824351786,0.2952924857024781,0.028276547048408686,8120119,0.06711793410199939,-2.401452688202125
0,10001.0,250,69,3.2874400102519896,0.05304304994225102,2.606128517352317,6.494613101846652,-1.4295535760156362,-1.6466632487056765,0.11749452195898577,0.03348879388521828,8120120,0.03931856458090426,-0.8960935813890466
0,10001.0,250,83,3.7314825990087384,0.00888521130469005,3.2674211654098406,4.383731890820054,-1.9913977458795402,-1.0092480510360406,0.4149850283821616,0.02799173232519521,8120121,0.061738891048063224,-2.0371338653632867
0,10001.0,250,80,4.122843784013506,0.013674439264501492,3.5839101380962504,4.337700723703835,-2.1708533873460496,-1.8412941443068709,-0.3029688401031484,0.042301169487333486,8120122,0.05331001425055059,-1.691713778361432
0,10001.0,250,90,3.4461684551410707,0.03921934225572532,2.845541464416369,6.720481206647666,-1.6207961088925915,-1.5731213269738962,0.4752764905186769,0.026244764002245544,8120123,0.037245757222438135,-0.004473834646842334
0,10001.0,250,84,3.427916201343209,0.04587661669317211,2.785907806545627,6.311794295443961,-1.5615008872060407,-1.900087542587736,0.11798249964433485,0.03065612325231447,8120124,0.04552619078464396,-0.9774604512326958
0,10001.0,250,67,3.61744903496099,0.033534793289557864,3.0050213420909713,5.718862938376371,-1.745583805917598,-1.3365864839977541,0.1943542297864014,0.03064793737160624,8120125,0.0443386449021894,-0.5637576557949496
0,10001.0,250,92,3.103080725006319,0.03900732483227252,2.542285449433151,3.8224331813185466,-1.4334790840178406,-0.8108030710186573,0.4781201550991039,0.02779740663533901,8120126,0.03978008809431273,-0.3838181196771828
0,10001.0,250,85,3.5983887822042204,0.01611704692470578,3.1097206839238263,3.190139327317985,-1.8677256494118541,-0.8426624617688642,-0.3514371364577667,0.04039455312288581,8120127,0.06343114393056096,-1.4670626500465236
0,10001.0,250,69,3.1322439907341098,0.046626403692737815,2.5051715854915564,6.342406887238566,-1.3894260684472262,-1.1247599363515055,-0.2661615253596332,0.033146924616026835,8120128,0.0523383858012696,-1.4585318004375576
0,10001.0,250,101,3.641699308119864,0.016599080323250158,3.1604365321309857,6.516988068366448,-1.895186568640324,-1.191511440246584,-0.5952682975919759,0.04417670682730924,8120129,0.04451137884872825,-1.187861044247824
