#/home/enes/bim/BIM.py trees/r8070077.trees,trees/r8070078.trees,trees/r8070079.trees,trees/r8070080.trees,trees/r8070081.trees,trees/r8070082.trees,trees/r8070083.trees 250 --stats=all --eta=etas/BC.json --out=outs/878125724.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FayH,ZngE,FerL,bsfs,FulD,Colless,btree,path
0,2501.0,250,10,-0.31394866175696834,0.1542030801104863,-0.8193585212660085,0.874288785334373,0.31353092847229375,-0.8809206284569866,0.03506695403314137,0.2445036211395159,r8070077.trees
0,2501.0,250,6,0.425465861301648,0.04072732607958065,0.20318268875956674,-0.05102857137878504,0.9387086830374012,-1.9642299758823034,0.03062248995983936,0.3023612474629534,r8070078.trees
0,2501.0,250,6,1.1458011136572417,0.06484993173506254,0.6818505263304605,-0.3074366604784193,1.0553904192855637,0.03295822379415004,0.037850326035324094,0.05375483729434802,r8070079.trees
0,2501.0,250,3,-0.015340665815317301,0.18687631890376766,-0.3958831207442397,0.4945949900081587,1.7886284734303187e-05,-1.5479634052244726,0.031743911128384504,0.322778944635412,r8070080.trees
0,2501.0,250,9,1.6249131857897392,0.19629346541025972,0.577128716350383,0.07667954145162899,1.2078139193606992,-2.200729241468039,0.038197143412359115,-0.31636530970339105,r8070081.trees
0,2501.0,250,6,2.352327369673832,0.039158376118248434,1.6821435715106619,-0.9875657795828031,3.2842211917080197,-1.9642299758823034,0.03622786075176281,-0.05045749043890958,r8070082.trees
0,2501.0,250,7,0.5155462518308576,0.11811842219683058,0.018309631573990084,0.2280245717961612,1.690525703800356e-05,3.3193564470014745,0.030382527176153293,0.4819588418835899,r8070083.trees
