start,end,N,SS,FayH,ZngE,FerL,bsfs,TajD,FulD,Colless,btree,path,iColless,ibtree
0,50001.0,250,251,-0.0790524928609097,0.01081022278471865,-0.3047435804385242,-0.7941325522319583,-0.5189110923270485,1.941084565867488,0.06250920417263206,-1.3791202166569656,9090012,0.0603019287777295,-1.382779436378605
0,50001.0,250,204,-0.18505200805530014,0.2080989548203675,-0.8213381175903851,-1.451763731041037,-1.007541653367732,1.891293236184057,0.04678547697554005,-0.6032937399506483,9090013,0.08056022018689486,-2.2482292873284107
0,50001.0,250,305,-0.06865221409323481,0.5518131671782379,-0.6006268776697827,-0.030482594680973682,0.1423396139365532,-0.5574503756336353,0.04481296674732228,-0.36857537025307296,9090014,0.05268663282962574,-0.9929079473765082
0,50001.0,250,267,-0.16403202463041175,-0.030144587719936687,-0.6010346234937618,-1.4839399317399176,-1.1357859936153285,0.7936817246157728,0.052958951416686266,-0.976127229513154,9090015,0.07151509262857883,-1.762223011246731
0,50001.0,250,284,-0.17834859528059274,-0.06875558527515495,-0.6324655522436472,-1.801806221352683,-1.2757135299384221,0.7611222532631654,0.052024965495714115,-0.9032020944787648,9090016,0.07333615988882218,-2.139281124623725
0,50001.0,250,170,-0.4200225046935035,1.221805828135592,-2.3156325488053184,-3.0191724647449387,-1.4434422862653726,1.3335330975286095,0.056779169463778874,-1.3793579965692038,9090017,0.07562912942090946,-2.35086873785464
0,50001.0,250,244,-0.03372101599360392,-0.23433075127111094,0.017555264150036592,-1.0629212908126418,-0.4838435648525162,1.6211989082859786,0.05073746901988418,-1.0484199158983314,9090018,0.06823412602020988,-1.9879745015341288
0,50001.0,250,313,-0.09857860009283564,0.08719565052088234,-0.4277486612437198,-0.5234771119861763,-0.5689567153774852,-0.44138717976814734,0.05363895096515093,-1.0408351815220476,9090019,0.06397680483504845,-1.6502771773672045
0,50001.0,250,221,-0.15636593526681306,0.4791474560311209,-0.8828694746393512,-0.8175662948733133,-0.519727909811067,0.3210308660000337,0.05831494073363594,-1.4020698584435054,9090020,0.08196742087564844,-2.3781863554799862
0,50001.0,250,273,-0.02705642274390156,0.1890397140214401,-0.21889139652675094,0.0939204005764704,0.025531677128958014,0.22470190841153573,0.03850029287262089,0.05100639889507507,9090021,0.051123850239668346,-0.7811384166601255
0,50001.0,250,267,-0.30717782882067435,0.7570261232224671,-1.6274026396336685,-2.75823205265078,-1.233841662084519,2.135988922323361,0.07592686089549637,-2.7506115474831803,9090022,0.07155944383194396,-1.9470467296684912
0,50001.0,250,306,-0.2291061294835689,1.2512527010094177,-1.6404109914806675,-0.7491093616041767,-0.17219034721531246,0.051993066274634056,0.05433571844983622,-1.1016203781894234,9090023,0.06353765812910889,-1.5036459648916751
0,50001.0,250,324,0.05075915515534226,-0.0890697853118335,0.2476554770830631,0.6491594179023368,0.24477206403423196,-0.18153886334846056,0.038879688928692785,-0.06356072532423206,9090024,0.04388915732677878,-0.421999326322584
0,50001.0,250,282,-0.12717769668547438,0.4494676428385171,-0.7584190842115022,-0.8961768404950295,-0.3626403728368433,0.5205801877088699,0.043579335262195734,-0.3518791938933773,9090025,0.05264468010290007,-0.9656656735942613
0,50001.0,250,235,-0.13393153260021287,-0.879914806791447,0.0390328836660497,-2.957163764335039,-1.8656564931828608,3.0815614935203235,0.07398422977884715,-2.367210493941545,9090026,0.07512518517266821,-1.8836005035499424
0,50001.0,250,290,-0.0945535945175508,0.3750323457551569,-0.58933399204863,-0.3698800778893011,-0.22521984683568064,-0.16515777999976844,0.045962343999654535,-0.457987178306271,9090027,0.06600908101898459,-1.579946640106137
0,50001.0,250,287,-0.11018849130177072,-0.028173524282090412,-0.3996975062568473,-1.0074242834346854,-0.7726083499054193,0.984143986893988,0.04793797341407136,-0.608665013846937,9090028,0.06759221637282267,-1.8751606203992004
0,50001.0,250,298,-0.07158133800430201,-0.10657991558878348,-0.2054730171257261,-0.6237523588598572,-0.5990089436930183,1.087679379017662,0.04227534819256541,-0.3217567823723704,9090029,0.0597782258064516,-1.336195984651408
0,50001.0,250,239,-0.17967223951135325,0.29641540773201697,-0.8593379518407989,-1.1322726701394141,-0.8792992719969057,0.2224411554785997,0.0498420266159186,-0.8261303669477877,9090030,0.06668924803155273,-1.5474645990398792
0,50001.0,250,244,-0.21861160394871545,0.3590418982542219,-1.045113207404232,-1.4575846392548708,-1.0723737407790157,0.30907642340370883,0.07107629628636905,-1.6808629527633083,9090031,0.08073605556461015,-2.128834514563811
0,50001.0,250,271,-0.20332428994905205,0.7101881778643,-1.2065147614645364,-0.8919888115346306,-0.5876342479668917,0.6668915651282217,0.05875532162018484,-1.1696607367470402,9090032,0.06979849594039828,-1.7598495121419497
0,50001.0,250,320,-0.12986003240461907,0.7193574391392421,-0.9365692856577508,-0.4443145921638228,-0.08748413622304227,0.15054906566576418,0.051492083340374084,-0.9106596229537978,9090033,0.06270398344251478,-1.3517363794485604
0,50001.0,250,314,0.0631401022503818,0.12801613183594462,0.16059172654049805,0.8046922723370583,0.5659467974741135,0.4535222231785991,0.04436897148712149,-0.4435956328151632,9090034,0.05381034706121481,-1.0433898825605212
0,50001.0,250,230,-0.13795711449904852,-0.4794254869856753,-0.2228710909638423,-1.868081197845484,-1.4519731280228163,1.1695306314253864,0.06404783597637506,-1.2935614778711386,9090035,0.07655482888171149,-2.358009731952686
0,50001.0,250,258,-0.003282015108799477,0.2312896374550856,-0.15508525001742418,0.4737228310842902,0.2319877281143095,-0.3865638442555725,0.04961367388495257,-0.7008184096268774,9090036,0.06124497991967871,-1.3397010650309022
0,50001.0,250,299,-0.013938640724879344,-0.368695291577442,0.174600616458708,-0.4934147305532749,-0.49816084090553603,0.12571037762699538,0.036732916091507306,0.0391698485200274,9090037,0.04094957165303067,-0.2784652346415473
0,50001.0,250,233,-0.1088892958928809,-0.16659721905346786,-0.30680202242333626,-1.9376749622666376,-0.9132223371667628,2.0033780229258618,0.05142996036762143,-1.1608029237362958,9090038,0.06760649636669848,-1.9636067233856656
0,50001.0,250,284,-0.20880021341766355,0.7957279599411221,-1.2809688947044524,-1.386418465025142,-0.5322185374619324,1.0935546160861096,0.059401808056869725,-1.5525293508977542,9090039,0.05478977811857719,-1.049938855130457
0,50001.0,250,298,0.011708514371567972,-0.07499489428320913,0.09062053247724826,0.12778233396857633,-0.003370670437685608,-0.11712273286316127,0.04017400888757282,-0.17308647567837193,9090040,0.04721685030054145,-0.7195637105309995
0,50001.0,250,240,-0.1587232862822058,0.5474556826207615,-0.9354546390656112,-0.6662640512351206,-0.462908942547215,-0.4188935754614877,0.053487744633559535,-0.8665809447972355,9090041,0.06736691389212764,-1.6140163726493844
0,50001.0,250,294,-0.07244582137721209,0.3801217355314822,-0.5088636814042128,-0.19854030848187845,-0.07097590519358518,-0.3978586005603393,0.0612085773111106,-1.2986650797729902,9090042,0.06470090452795467,-1.6293906402523524
0,50001.0,250,203,-0.2426182829634759,0.5883169548962535,-1.2714182452876612,-1.558898694943864,-0.9731053848031591,1.0837090542960643,0.0716838235041221,-2.4651070981092205,9090043,0.07234005145003979,-2.1044599801607244
0,50001.0,250,251,-0.03816914367304584,-0.6043870420350087,0.2289911741936168,-1.1593677750698563,-0.9203357127899406,0.3646157276951084,0.038978611125868055,-0.3363486904765266,9090044,0.05466551557897373,-1.1306570398525824
0,50001.0,250,340,0.06055899994495225,0.0994198903958046,0.16887915991345073,1.513061964187425,0.5176228931768059,0.07063154511690102,0.03143313291115125,0.3171610811669099,9090045,0.04363123120666025,-0.4712841219077712
0,50001.0,250,330,-0.12294576031341305,0.15285414085900845,-0.5612734381631416,-0.7668614742361608,-0.6620329137429505,-0.0052972784294364975,0.048513602244655486,-0.5616015747960855,9090046,0.05027367534654747,-0.760025416950016
0,50001.0,250,253,-0.02849938173694237,-0.3341676688637161,0.09869547740896248,-0.7050831067733206,-0.5585068416669587,0.7842884016004752,0.051601450214133766,-0.8398414625725744,9090047,0.06138500872560451,-1.4085582316393919
0,50001.0,250,294,-0.2744525949675522,0.30034850374840466,-1.2247672704971089,-2.671492889434736,-1.5187803634431474,1.0801217412953872,0.05777280423138605,-1.155588104337001,9090048,0.06940275004355577,-1.7895984688129458
0,50001.0,250,311,-0.11792620971862948,0.453683243457564,-0.7271163411720162,-0.7136117293355116,-0.29760698759305154,0.5485295540712458,0.051699168075965606,-0.8183668955144227,9090049,0.05753132560248495,-0.9612807935340284
0,50001.0,250,314,-0.27714295853934817,0.7700371619727919,-1.5263898304195291,-2.1258713321497478,-1.02441559196684,0.5137486370948467,0.062330724106101826,-1.648988508811246,9090050,0.07293247226644091,-2.0342977534574467
0,50001.0,250,279,-0.3396511428963829,1.089918052775112,-1.9569857361783367,-1.8411172143217147,-1.0891184502298723,1.5065779147544618,0.06664855253156501,-1.52965332285069,9090051,0.06846195002044206,-1.7204595295049834
0,50001.0,250,375,0.02049655110858688,0.5518838285012208,-0.26222049573791256,0.8884271272234274,0.7423477374785182,-0.12478579313360835,0.035874068119987286,0.13052701642445075,9090052,0.04761789091851276,-0.7208572879515421
0,50001.0,250,278,0.04064530238529303,0.7577304601801566,-0.3137243190942301,2.8110407280630536,1.1049525069774369,-0.1744113338276311,0.033038606037051416,0.1673082491527025,9090053,0.038062238548366184,-0.3125356410527898
0,50001.0,250,320,-0.095537454839194,-0.14881557780813762,-0.2708467252833497,-0.8562053318189372,-0.8073060956162903,0.2096623281110212,0.05585391419048629,-0.8743659490915778,9090054,0.07118485601949186,-1.7130140084732657
0,50001.0,250,229,-0.21893316428533552,0.8943341109411241,-1.3749998639556344,-1.5573476136965732,-0.483387532615548,0.8594422312473312,0.06174740317764025,-1.4946081362350456,9090055,0.07168162765526204,-2.188325712516825
0,50001.0,250,236,-0.18289692623754925,0.7458359055441349,-1.1485316881989025,-0.7245415583437476,-0.4063676594158041,-0.13431832299597662,0.05789500057442189,-1.322417019958394,9090056,0.06777831986835467,-1.99392845702054
0,50001.0,250,324,0.014283505316835782,0.36215501053895205,-0.16912299810679218,0.8684170609647054,0.4931082351535814,0.28561110196580103,0.0393402956257914,-0.27594656444151017,9090057,0.049300768438780576,-0.9963827310417764
0,50001.0,250,271,-0.1323349668231725,0.4218430821011277,-0.7603522499809994,-0.4301104468727379,-0.42679915386149453,-0.3078225214956083,0.04575250050548897,-0.6765111813561213,9090058,0.058573001684155974,-1.1552855758312406
0,50001.0,250,227,-0.06780839665219525,-0.5973131988716811,0.11376639704839238,-1.5485155537791908,-1.11148443568572,0.976873690838724,0.05317903071033777,-0.6959783968117337,9090059,0.05785875140920582,-1.129688776005592
0,50001.0,250,310,-0.2147622989120086,1.126620115683022,-1.50940630424308,-0.7067747379258095,-0.21263311098894416,-0.6595714934131037,0.05289696420088959,-0.854493027027865,9090060,0.05398604869272638,-0.934248964140542
0,50001.0,250,297,-0.22044055252086345,0.8029095188839133,-1.3304040327277902,-0.9395268152906076,-0.6042615005593188,0.5291261493034917,0.058751133566524186,-1.6300335965055248,9090061,0.054622764203020716,-0.856746263387989
0,50001.0,250,296,-0.09134457893967406,-0.06411999296186982,-0.30648262266972337,-1.003435159236718,-0.6855019884713075,0.4775169403574394,0.0576879263438626,-1.1077675871493975,9090062,0.06041555334240189,-1.4645822426431132
0,50001.0,250,261,-0.10437400435786674,0.08698425740251159,-0.4476781588491521,-0.9281016605725082,-0.6058168387611259,1.2438799813723398,0.048764128169906884,-0.6730990997130122,9090063,0.07862517065781735,-2.4558118036413092
0,50001.0,250,257,-0.1901538510822326,0.2771676895176993,-0.8885090845343618,-1.4952992641703142,-0.9729186736474552,0.6508565973327266,0.060426435377154926,-1.6009498541709464,9090064,0.06533751493428913,-1.599943277445968
0,50001.0,250,262,0.014138511857769704,-1.0835411098242,0.7218774532497911,-1.4451688538302154,-1.0948707281438286,1.8751709141820605,0.043130586863583384,-0.2799236248486709,9090065,0.04577758036755318,-0.6729935689705757
0,50001.0,250,319,-0.051942432940142384,-0.3722880918371378,0.032468292516795776,-0.6947648628190081,-0.7581862551524688,-0.4915213058288621,0.04695028456734583,-0.5055795518362637,9090066,0.07181508736114252,-1.9241206218224751
0,50001.0,250,288,-0.048400323918880994,0.19669024032969612,-0.30454735434286995,-0.3789611883605142,-0.1100556804904802,0.4454105166328615,0.039158635040286174,-0.3695832077245764,9090067,0.04943828610374177,-0.8280495901033366
0,50001.0,250,236,-0.018314299167742302,-0.4466283595293113,0.20668441645846705,-0.6918149403045696,-0.6139251916832145,0.3441816541777991,0.054823219948517785,-1.0495120283077353,9090068,0.06318779315228211,-1.5515054015211447
0,50001.0,250,280,-0.13486265486909066,0.14281417963784418,-0.5982276926820842,-0.8803935293564916,-0.7506848277095899,0.2766575706863417,0.047883728956703474,-0.7429552275030816,9090069,0.06670916986549823,-1.6409948639250584
0,50001.0,250,286,-0.10150354098075796,0.5692263600730313,-0.7353007311324488,-0.223913284563214,-0.058745600965048474,1.0643824917143232,0.05680135080524312,-1.1259573435291506,9090070,0.056454917761896824,-1.1524089853882984
0,50001.0,250,243,-0.2429670220452513,-0.16000037374819132,-0.8164775315217153,-2.6789881998702327,-1.8061725452210693,1.4079629685635626,0.07614263505635445,-2.0568207189385688,9090071,0.08868237021457112,-2.611273907448105
0,50001.0,250,345,-0.03947852863328554,-0.2086123243369538,-0.02146443691775992,-0.979141310952468,-0.4949361672690793,0.6832745334946037,0.05674180593341109,-1.0801246077648123,9090072,0.06607282407465451,-1.7016460432114833
0,50001.0,250,222,-0.2725660027510403,-0.3358812699613077,-0.8163557907366449,-3.460402241465499,-2.1950077011638345,2.337986154697408,0.06643661839950027,-1.802189503117512,9090073,0.10118700608887164,-3.0445964410165995
0,50001.0,250,267,-0.19993141888236854,0.8353297100299355,-1.2705870168932836,-0.5487389836418315,-0.42691841421871335,-0.2660344841007443,0.04899821390267574,-0.918225954169762,9090074,0.07465488138512302,-1.7762209800895403
0,50001.0,250,235,-0.2754829450247849,0.5485101560034183,-1.3750516182058836,-1.6655179530516866,-1.2440181263051069,-0.20183486638743567,0.056706886195809623,-0.9307404482578104,9090075,0.0915076074908955,-2.3599077586377883
0,50001.0,250,272,-0.02874560804160036,-0.3146561761239507,0.08547194809999233,-0.5688355228173869,-0.5386896815776163,0.6531096716618692,0.05203637821204867,-0.9168133722184356,9090076,0.06578887476672164,-1.38698441392845
0,50001.0,250,330,-0.1203737509782559,0.48295218106416704,-0.7550821004849902,-0.6518386946996075,-0.28309679855049424,0.5681699884942071,0.04721706737224479,-0.6609045865916178,9090077,0.06943667668312903,-1.9418264769354905
0,50001.0,250,320,-0.11067965250078557,0.08886493119891843,-0.4749108768765626,-1.4015063221235202,-0.6489851102123009,0.5643419027825703,0.056586402536140785,-1.0790518257041422,9090078,0.07623032452390206,-2.13737109121404
0,50001.0,250,233,-0.30287397001088506,0.8755737496697709,-1.6796348922036817,-1.8859478296363903,-1.0675439624056988,0.3882394555356041,0.0670310578895008,-1.4197303765857765,9090079,0.07578390485016992,-1.9655242253297147
0,50001.0,250,284,-0.2700602103629127,-0.22695217997971015,-0.8819196641987804,-3.4480561743624474,-2.066489215868553,1.6254463966028183,0.0641815363922483,-1.8676809512515349,9090080,0.09504703106450127,-2.807904003582286
0,50001.0,250,238,-0.25787994901246125,-0.29468221524865684,-0.7888961195287737,-3.2913074580477235,-2.053618149554709,1.0272480577371348,0.06848346052282694,-1.8384174645988065,9090081,0.08144086610371101,-2.174780685584377
0,50001.0,250,259,-0.19204679048124895,0.5219315171915863,-1.046828612575412,-0.9168507788155305,-0.7170345019194373,0.5492633578055737,0.06475438275162196,-1.4826469910683897,9090082,0.08764286904034838,-2.4004886602066224
0,50001.0,250,288,-0.21611821305377116,0.8917506339938928,-1.3681899385691922,-0.7457186934325897,-0.4766309241519078,0.9044539004071296,0.0676741959637347,-1.7216736206262797,9090083,0.06261140222737445,-1.3697155729910058
0,50001.0,250,258,-0.18340915224806706,0.08835172794684773,-0.7466437981683521,-1.8266505004915825,-1.1351041411871623,1.2209523491241776,0.0578414393283377,-1.3287942231697305,9090084,0.0914307431338256,-2.671876593241062
0,50001.0,250,259,-0.05827131248628995,0.12134153009678254,-0.2947884808591562,-0.4162848148690404,-0.2582279129838408,-0.9065713133012552,0.046914596700327056,-0.7190886125286328,9090085,0.06057657464828928,-1.3514031789273675
0,50001.0,250,252,-0.14718081489603158,-0.12557797774936255,-0.477542240325481,-1.0190712038086756,-1.1262745997945722,-0.3220589932103675,0.0649348907727685,-1.412798471189773,9090086,0.07566937579540174,-1.7803828867039897
0,50001.0,250,322,-0.011435187457474252,0.4252147188875768,-0.30565925579459635,0.4559124650948971,0.3887666553110317,0.07161533527230157,0.04030304525835034,-0.046983404215595014,9090087,0.06200801670584025,-1.6081167140527441
0,50001.0,250,273,-0.056722197329756724,-0.2985678241013038,-0.0302144578550558,-0.7871282224247999,-0.7091769839448486,1.1923939482102026,0.07098496839156536,-1.9338699688458696,9090088,0.07717312697092986,-2.3729177804206123
0,50001.0,250,357,-0.10890525851412476,0.6588632193769257,-0.8207004072359572,-0.4222105319566306,-0.014418794551395275,-0.08055882891085532,0.04473350760532186,-0.6330182187993154,9090089,0.05459849502947664,-1.121090418392215
0,50001.0,250,336,-0.050021977363905255,0.42848203982683775,-0.4543334581082006,-0.17828661928004985,0.13169918089662092,0.27740869745212265,0.043345964503173975,-0.3747572493735674,9090090,0.05275414420655973,-0.8680832750004812
0,50001.0,250,201,-0.044932703304803534,-0.5984810618916181,0.2012929805061144,-1.0216589183892757,-0.9598084134446356,0.7515413985968336,0.05935324877221498,-1.3101009324133748,9090091,0.07457352824408978,-2.1928001504067747
0,50001.0,250,291,-0.19145036903894813,0.38023918725205536,-0.9594789266103332,-1.6708083785929069,-0.8719523982023154,1.9668611703247785,0.06706337786506776,-2.007609300866557,9090092,0.09248624378669176,-2.6504876310234287
0,50001.0,250,274,0.0014680285780529615,0.2017724155944657,-0.1189253296508272,0.09768544910704904,0.23133058900015724,0.00598772573995409,0.04538654853166757,-0.5194227508816753,9090093,0.047051694388587535,-0.7729482368259419
0,50001.0,250,326,-0.2574121912284055,0.32112773051162224,-1.175538274890143,-2.5184539353835813,-1.3845334965356435,2.064111857026236,0.049373806479303055,-0.8862039619356493,9090094,0.07964233013880859,-2.116089354615807
0,50001.0,250,325,-0.32449403319333725,1.1042027770648286,-1.9131329757094802,-1.4957536892675158,-0.9790125981659852,-0.5398303442940094,0.06629315552142492,-1.5340926340220018,9090095,0.07475514963078117,-2.010702542180383
0,50001.0,250,245,-0.3293965553123366,0.9925220934954578,-1.853507656995192,-2.2861618351313835,-1.1197739050002795,2.370847459755913,0.0543228910773954,-1.090711561194159,9090096,0.0785266302401256,-2.370048446127065
0,50001.0,250,208,-0.309569102932294,0.2795091554240957,-1.3324646816343642,-2.9043275042282573,-1.76215553454366,1.1647576409913287,0.06628191502018609,-1.7173420015471323,9090097,0.08510780093077025,-2.4612905321116947
0,50001.0,250,296,-0.08601618577011456,0.07777894991819329,-0.37382446669425495,-0.8810326746849799,-0.4940085889027598,2.073329450818453,0.056562270587727226,-1.1015111653273757,9090098,0.0573370331420559,-1.4908733477022311
0,50001.0,250,295,-0.3211135678895576,0.8698079169164198,-1.75286483085163,-1.7755866311390005,-1.208636242029339,-0.15084666021972365,0.050279215333319714,-0.9712220481741216,9090099,0.07641772523029297,-1.9726198856844277
0,50001.0,250,248,-0.20937669237002204,0.6975980971604901,-1.2196119602322806,-1.0004461351986582,-0.6389130040842256,0.5582228738680491,0.057357843283805235,-1.0528791324486362,9090100,0.07147221529352847,-2.1279054218360014
0,50001.0,250,226,-0.010883979072596823,-0.8271086236343141,0.4695380022713453,-1.5980019503217788,-0.9829387601682992,2.5757076481251358,0.052472667036394936,-1.0556870302693049,9090101,0.0643486613645771,-1.662188119114273
0,50001.0,250,287,-0.18010320367174126,-0.2517323769995373,-0.5264289615519159,-2.1358441725036,-1.4884592139653896,0.9183414867792024,0.05855062478653615,-1.288815459539959,9090102,0.08114737963163922,-2.074947550591229
0,50001.0,250,216,-0.026221033585908982,-0.6615725111059176,0.3099379677670635,-0.8288670123608401,-0.9038466193171548,1.2693977312112836,0.0585142111221886,-1.1266797811528202,9090103,0.07166803414374343,-1.9157265741181912
0,50001.0,250,267,-0.20461729568518136,-0.10741446381047436,-0.7066751490769452,-2.339136242330301,-1.4934508537781237,1.0056249663590755,0.07180800425553631,-2.0939438080007844,9090104,0.09096293006125886,-2.7227360612374154
0,50001.0,250,290,-0.1217955430842802,0.2789255652648486,-0.6331935529370682,-0.8269503686608654,-0.514039664361486,1.1374913944603693,0.06200132598706015,-1.548496794236545,9090105,0.07783505940269615,-2.136164698236241
0,50001.0,250,303,-0.18467135799901416,0.4396523784148759,-0.9711776979784806,-1.3270953800305072,-0.7622061348067185,1.5802949593688551,0.051829724499397926,-1.0529169638840012,9090106,0.07055213262918847,-2.145539078994602
0,50001.0,250,264,-0.2572415671526205,0.2674969119291855,-1.136444992396893,-3.4875068474400126,-1.4351919510912146,2.766467783947966,0.06076146088035144,-1.3988615272610254,9090107,0.06225317503102941,-1.5585799911961211
0,50001.0,250,295,0.009331445848911823,-0.6284497839269454,0.4229928773456247,-0.8192657471605226,-0.6263475297804517,1.3862463988791542,0.04915773825110553,-0.9026748921433236,9090108,0.06305776099790868,-1.5963974980812894
0,50001.0,250,284,-0.0035536409908551413,0.030543200324012164,-0.03228828395266256,0.13235975072019346,0.009593345178148593,0.29571694531104514,0.039140983508314624,-0.11328783929925998,9090109,0.059857842068510074,-1.2396825352819438
0,50001.0,250,337,-0.379767067656222,1.214149681533472,-2.1920064130627908,-2.219446460667931,-1.233263905160717,0.8852778357703369,0.06733230926779316,-1.6794562194371945,9090110,0.07993137190572094,-2.101924252417549
0,50001.0,250,278,0.044601333603685116,-0.7836290878524987,0.6520886982249909,-0.5340176510886518,-0.5598842866686372,0.7082624796870193,0.04339813396533637,-0.4612432369878072,9090111,0.054190368512171856,-1.1116075235759355
0,50001.0,250,226,-0.21109157388159694,-0.3147263030829099,-0.5990281000687878,-2.6624504769093966,-1.7605097011583295,1.7436242146293637,0.07297245630831746,-2.053025831445074,9090112,0.0901790894292457,-2.61598062031301
0,50001.0,250,338,-0.259270360174576,1.5037727494056117,-1.912754125874729,-0.6884638923387889,-0.1030025384262694,-0.3586569947051739,0.05043914284100836,-0.8157374432949906,9090113,0.05545954941116231,-0.9716666281505174
0,50001.0,250,307,0.04356414080075157,-0.34162525425786905,0.3758963487063333,0.3097004988915986,-0.08090979531560889,-0.4509018098738796,0.031208749557952838,0.3250070863283402,9090114,0.03910607022898833,-0.17996095722917246
0,50001.0,250,267,-0.3263190851941759,0.15799076276137344,-1.3301423813491309,-3.45403757360098,-2.020193647836059,2.559875405809968,0.06325359560882296,-1.8700784433260635,9090115,0.07188910960448723,-1.8885036911736737
0,50001.0,250,249,-0.0444517267928835,-0.3528483234350133,0.050145598646610536,-0.5903894754674059,-0.6861395201508299,0.39229560367340977,0.05148234251002234,-0.6908124564415946,9090116,0.059045152383728476,-1.144256274204305
0,50001.0,250,320,-0.09665557337048857,0.5616259801081237,-0.7132552916024838,-0.5820841148271011,-0.03640268058520574,-0.1450172465605271,0.03789475519945787,-0.08387835181491766,9090117,0.048156527800911814,-0.6543264336611164
0,50001.0,250,252,-0.1051390692202058,0.5372738374693407,-0.7279822889710695,-0.4978930897367052,-0.11571421522156973,-0.4716137905022205,0.03517230852506161,0.00315132593299868,9090118,0.0514704989312087,-0.8980013840045724
0,50001.0,250,324,0.0746313848204149,-0.2808617288992644,0.4565791110483964,0.7114322810620959,0.19565940623504816,-0.5902950829984384,0.027214098328799056,0.7378953148676238,9090119,0.039059463661096,-0.017034153801956126
0,50001.0,250,330,-0.11674650230661045,-0.0227075556832259,-0.4294532159070569,-1.0491950816785447,-0.8125162519790583,1.25633070880258,0.04595049895173607,-0.5826866264585416,9090120,0.0631878049833744,-1.4282794463390776
0,50001.0,250,302,-0.1549291553883167,0.20398826937645356,-0.7130322434792797,-1.2711444960718876,-0.8201214627006035,1.1576233011026305,0.0542750745821092,-1.03542788343955,9090121,0.07893509521958805,-1.995766091021528
0,50001.0,250,227,0.09676936659668414,-1.3095380693603178,1.1718578555229602,-0.5121885865188699,-0.792340514058337,1.6396662251408194,0.035677146248463784,0.1791372400057058,9090122,0.05019016156793071,-0.8248029887220544
0,50001.0,250,254,-0.29604203063534074,0.7443070496924192,-1.575885144701202,-1.6513502187231957,-1.1705414198398785,0.32389868032703006,0.06701289558020555,-1.4426559891758417,9090123,0.07571540136009736,-1.9846931052779413
0,50001.0,250,279,0.04682955996925103,0.014503615386967225,0.16817164563849438,1.173647094607407,0.3309771123587581,0.22106478909016575,0.035800953617775584,-0.04046863422190548,9090124,0.04496494566451817,-0.6682551767177579
0,50001.0,250,308,-0.06054320413238915,-0.5854104684680909,0.13148821369781327,-0.8741430932710811,-1.0497120974487029,0.15430192280249658,0.06354057481146484,-1.3622928085702066,9090125,0.08291786095996892,-2.2067072534393364
