start,end,N,SS,ZngE,TajD,bsfs,FerL,FayH,FulD,btree,Colless,path,iColless,ibtree
0,2501.0,250,17,1.4510478701774805,2.092918702468252,2.8120877756585854,-0.7420431896312816,0.060608773363692525,0.1933801796093997,0.2574851294589136,0.033594053633890404,8110022,0.058880684026428286,0.8145237269918325
0,2501.0,250,11,-0.2416050981989904,-0.0066219412499893705,1.749454741305179e-05,0.3002952234943266,0.061700275551570725,1.533821183568422,0.6343328245500086,0.032381137453037966,8110023,0.08734939759036145,0.09043000966747768
0,2501.0,250,20,1.2196246029901907,2.0805149096442066,3.674729732595567,-0.4464745308736112,0.11049303506532196,-2.5950864008431593,0.29788420265139953,0.039443488238668965,8110024,0.05544759683896878,0.4067571263918301
0,2501.0,250,16,1.4462133304470266,1.6648296346238276,0.9927647931818752,-0.9597979117405546,-0.020005354139973227,-1.5450791905361416,0.6794999467634146,0.03747247052727037,8110025,0.04535345683810511,0.07143106506852752
0,2501.0,250,14,0.7674345736248116,1.2890098723587238,2.937549879461156,-0.3081559675557801,0.06660995906237367,-1.373242665914419,0.034292907273882706,0.03999330655957162,8110026,0.03941572742583237,0.6699348014708433
0,2501.0,250,22,-0.0585612721130841,0.4753840933057661,1.7654830123552565,0.3208832247714574,0.09722818236768822,-1.9033047906683256,0.2594353381354861,0.03284823883347008,8110027,0.03714859437751004,0.5299576719923286
0,2501.0,250,30,2.0271319813233486,2.3277157301983182,3.4674802438688967,-1.29319190658996,-0.00966892732168397,-1.0705176380870915,0.5442555248717009,0.03663628119516188,8110028,0.03015286954268688,1.338779074632109
0,2501.0,250,16,-0.0063803678728688714,0.4839319404613308,0.8250763270102774,0.2555922132557428,0.09320755433215344,-0.5928903682049141,1.0109806628902605,0.033367340329058165,8110029,0.045796087576110894,-0.2542077596612774
0,2501.0,250,19,1.6331042347213127,2.4611578916842047,3.8158584562226165,-0.7707584903752304,0.08874501406344901,-1.7472058444088658,0.5436873247895461,0.03117631817592952,8110030,0.053795828475191085,-0.8168714349313568
0,2501.0,250,11,1.7619817457808844,2.4438004417466006,3.4231710085271163,-0.9917033444218544,0.047939659312052615,-2.3105962099881507,-0.4426234902502931,0.0408515783564365,8110031,0.03437405536122986,1.8386331127728248
0,2501.0,250,19,0.3935607442409791,1.2197338641553304,1.9595037055473488,0.13809836877748582,0.13607180102019426,-0.9208730202678008,0.6164006414058386,0.03169359465511817,8110032,0.057617567042363,0.6345850294201617
0,2501.0,250,20,0.9402187921812868,1.4986175407808235,1.1521477256417427,-0.3987544234693816,0.06609851204800507,-1.803497432055012,1.1333493280241758,0.02894527418429478,8110033,0.052079284881461324,-1.234942024228987
0,2501.0,250,12,0.4362409442056496,1.1465244674741737,1.840212872335248,0.028754245661591907,0.1221932580994217,-2.3562512718864066,0.6791206993214833,0.03079136823792867,8110034,0.037116206762534014,-3.4525121539719135
0,2501.0,250,15,0.3433757186439443,1.386593166994166,1.4013722274649782,0.27635084877699106,0.18542644148888768,-0.4602920395039865,0.8278043720739362,0.02863470009068532,8110035,0.0685645809042622,-1.5229399612322347
0,2501.0,250,21,-0.2921378116251752,0.5787652084870175,1.3149116565439023,0.6659166976891895,0.1670892258359485,-1.8553601631833363,1.5773609936354116,0.027221790387355883,8110036,0.049639417886600166,-0.7065340956543794
0,2501.0,250,16,-0.5967894194480519,0.04355417026187633,0.6975177027563205,0.7698505109383058,0.14672912497329918,0.3592984541263129,1.0431826115905565,0.02666497254526792,8110037,0.047437060068229904,-0.01129407675146075
0,2501.0,250,13,-0.6497988466226443,-0.18354916270138835,-7.123906620505881e-06,0.7226628627629349,0.12398423677958405,0.9776412577841302,1.0428019630033405,0.02848490737142117,8110038,0.05807099365202746,-0.7487613519230971
0,2501.0,250,13,1.020204941694902,1.8576869093394968,3.253575134476,-0.34151763365422544,0.1175427502810042,-2.3970717900180203,0.9008493512593474,0.03504339940406788,8110039,0.05070820918080926,-0.497167081237857
0,2501.0,250,20,-0.3592818184676716,0.1504111849758936,1.266952354389137,0.5271606660238993,0.10580925153618444,-1.0119084632668656,0.3475947807384771,0.03283564364986829,8110040,0.04253573433519022,-0.1333741951500055
0,2501.0,250,18,0.8784038198561422,1.7888171488627296,2.2841946612855266,-0.17763275287963068,0.13354757140730966,-0.8215446257946851,0.9208680199723759,0.0342121172863497,8110041,0.03304616314721251,0.47743902479645
0,2501.0,250,15,0.5039653750586144,0.08406053938148972,-0.5492070599318895,-0.5887954701141883,-0.10297750029737864,-0.4602920395039864,-0.9446825314991906,0.046661299576184916,8110042,0.04137517813188237,-0.3031451152566235
0,2501.0,250,20,0.6397257503679377,1.3216576678546257,3.3458812851935456,-0.11478023736388115,0.0997148009205154,-1.803497432055012,1.1232554334725455,0.030552316794057958,8110043,0.04407954398238114,0.9386925876525154
0,2501.0,250,23,0.9455807275893467,1.5547011433258158,1.413705568245744,-0.3687061015287784,0.0750728936143705,-1.9477653591241624,1.2861473892411848,0.02931079155331002,8110044,0.03930237077341625,0.6166572846292406
0,2501.0,250,31,1.3036482381703078,1.9176390947121915,3.3836507162763603,-0.6067781640947904,0.06547068747075532,-0.5865231928961374,1.0410994764021997,0.03205785016900446,8110045,0.06616789739603576,-2.058568550718384
0,2501.0,250,18,1.1785152087940205,2.062766286171191,4.639822875617456,-0.4120508660999693,0.11680276053085464,0.9071258047630174,-1.1440546512431626,0.027468745951548128,8110046,0.0627833916310403,0.032852225715847734
0,2501.0,250,20,1.232804122367969,1.2999128142541796,0.5456461050333004,-0.8675583404905457,-0.03388367021570912,-1.0119084632668658,0.6553016943808114,0.030546147724538706,8110047,0.05471347756617869,-0.998355193943788
0,2501.0,250,15,-0.8790720740636461,-0.4726065417623216,-3.1232848154354443e-06,0.8608976266174903,0.11694832524442883,-0.4602920395039865,0.12389312508240664,0.03602582372500756,8110048,0.07559269335406141,-1.2788009036576082
0,2501.0,250,14,0.8674202793977273,1.1699886373023685,2.033365383491032,-0.4939577462977733,0.01922542092465871,-1.373242665914419,0.2877057981959251,0.03180058945459256,8110049,0.02830677548905299,-0.13779142804900124
0,2501.0,250,17,1.3435943229913667,1.904044877755861,3.488971406091733,-0.7044939351858309,0.04977916331093131,0.19338017960939946,1.5177613924633893,0.0333916310402902,8110050,0.03533488793885218,0.706532490815496
0,2501.0,250,18,0.018084504900889888,0.6731096486455912,1.5379737005170309,0.3241522019557024,0.12043936362917675,0.04279058948416602,0.8908609891880072,0.031877510040160636,8110051,0.04007967353284105,0.5055201685323296
0,2501.0,250,24,0.446356010935324,1.4956073451234349,1.3292420298611587,0.22586189371381754,0.1692339090671125,-1.9891132620281249,0.7611028858913729,0.03528630651638814,8110052,0.05708317139525845,0.3939702344452367
0,2501.0,250,29,0.935554693870042,1.294141615237287,1.6369364294131672,-0.4818403978251142,0.03268678743704145,-0.43344247414856857,0.32941542556627995,0.03237266684604422,8110053,0.03720257373580343,-0.04539958624500732
0,2501.0,250,14,-0.02210772368545129,0.25986633888975863,3.1659418865177336,0.15962590991184372,0.056105210371545616,0.7478772545717278,1.13614301567568,0.02386967223733644,8110054,0.04100272055965799,-0.055877278344273085
0,2501.0,250,22,-0.8415514003188032,0.0981332388068616,0.6234726136624297,1.1024619708549104,0.19725796813234664,-1.172994251653622,-0.04329720573676227,0.0382781124497992,8110055,0.06145549941702293,0.5298495852640644
0,2501.0,250,14,0.8984503260169079,1.6196660604454316,3.1555860514201624,-0.3046277572920393,0.09958874551000503,-0.3126827056713458,0.9347035045910488,0.03014747160685753,8110056,0.04997408990801918,-0.8002676087738503
0,2501.0,250,20,0.08355003262568543,0.6740679517983172,1.4097974334506511,0.2449265501331385,0.1039191420411585,-0.220319494478719,1.0999660530161204,0.030962559917087705,8110057,0.04041974349008939,0.6626973347028756
0,2501.0,250,20,1.4805790866702044,2.305771246882973,3.5297658577442634,-0.6559816211983126,0.09427497359336756,-1.0119084632668656,1.1757621302969152,0.029861381007902574,8110058,0.03282484777820961,1.542512277855819
0,2501.0,250,17,-0.6353418376862207,0.06360220325800611,0.7186192629752569,0.8281045954819978,0.15684413110618678,-1.6187954659433672,0.5007540654348336,0.03456478242719983,8110059,0.0337263030617092,0.5286618721311211
0,2501.0,250,21,1.5959256433054545,2.151853541678173,2.558557823262196,-0.876080461376027,0.04188851727428952,-1.8553601631833363,0.6895497423111879,0.03615341129915557,8110060,0.05111845230383902,-0.982374152553421
0,2501.0,250,28,1.6864784320881483,2.6469801228684395,2.7319804750858423,-0.7055669393514634,0.11240740136890713,-0.349749052518519,1.0615646458153287,0.03494918088777398,8110061,0.040797598998143114,0.5589269587427123
0,2501.0,250,15,1.6412023296686244,2.070338174583942,2.877236415493249,-1.0017752958729922,0.010078332459584541,-0.4602920395039864,1.106722628139713,0.030077298441076133,8110062,0.04948827568337868,1.5615004175985394
0,2501.0,250,21,0.3245280748642643,0.26412313396153786,0.6826232699617995,-0.2683014248177757,-0.022645760385723548,-1.8553601631833363,0.642401302604556,0.029809062552941287,8110063,0.05696981474284234,-0.11212662720052707
0,2501.0,250,23,0.645547460454462,0.7087804130258928,1.6308787549289558,-0.4359132264514057,-0.011116286461314613,-0.5414743867334509,0.958992919033234,0.03295439823811375,8110064,0.056054864619769405,-1.5927991297391657
0,2501.0,250,13,0.9365228346550244,1.234065237159298,1.5157235511401514,-0.5516289516559659,0.014162643306029276,-2.3970717900180203,0.5219674516365996,0.03684553883737717,8110065,0.08956794921621973,0.3987727014386646
0,2501.0,250,24,0.3869747389235397,1.5383430051346316,1.9170001470388212,0.3223675870050368,0.18917438774997614,-1.3111584109330636,0.9129355349257484,0.029194196139396295,8110066,0.04278403938333981,0.2751947304614081
0,2501.0,250,10,1.0150438023156416,1.4645915633684805,1.0370331323891009,-0.5481008295763754,0.03872101385993198,-0.8809206284569866,-0.03568631945023984,0.03657243575319955,8110067,0.05617092024010018,-0.7452432215354209
0,2501.0,250,19,1.4329124763030288,1.7549851434326962,2.9663638535331405,-0.8853123236642706,0.003838620297313017,-0.09454019612673532,1.3669118771515243,0.03453599343611004,8110068,0.04770695685969685,0.205779538531562
0,2501.0,250,19,0.042539578795220856,0.5714641484966465,3.2382585800203216,0.2421284519009141,0.09516862929515514,-0.9208730202678008,-0.12947202943731514,0.031938236818240706,8110069,0.0543949993522477,0.7302794912036925
0,2501.0,250,17,0.9585524455744606,1.0840099257948022,0.7724565331638413,-0.6434913446635845,-0.015830405841712206,-0.7127076431669841,-0.04874735825010989,0.041169641344534456,8110070,0.049787861121906966,0.08092918905615132
0,2501.0,250,15,0.8743047867904045,1.583431781626093,1.2944058509623133,-0.2887586848274764,0.09775858521068108,-2.467040116942153,0.3955199345054801,0.03531689481942105,8110071,0.09936520274646976,-1.84766200969498
0,2501.0,250,30,1.2952227500374014,2.1318787051053394,1.7333031345502052,-0.4848517937997976,0.10336485670816646,-2.187100786286205,0.7201141851047168,0.033680960400742754,8110072,0.04741546832491255,-0.05538498473282484
0,2501.0,250,13,-0.08949256470346792,0.40642476814008216,1.2940307744998183,0.31767124277105324,0.1029487574326594,-2.3970717900180207,1.1169377628785018,0.028444422852701125,8110073,0.05298613810079026,-0.3691983656916991
0,2501.0,250,13,0.09970176425625403,0.7668278579680131,1.4093802067514736,0.2623720623356537,0.12790951761465613,-0.1472630914832532,0.8790149297808553,0.03462236040937945,8110074,0.03852506801399145,0.09330658947501594
0,2501.0,250,15,0.5924535530830245,1.129535991580641,3.1626642979665984,-0.1668446085541395,0.07711845784880135,1.5464560379341803,0.7506355524156981,0.031156885606943907,8110075,0.032743878740769526,0.8426789199883661
0,2501.0,250,20,1.0746498898346273,1.7325209543051476,1.5890807664268638,-0.4455913134161296,0.07910799740157393,-1.0119084632668656,1.0035234395389432,0.027410718141382736,8110076,0.057285593988858664,-1.1569643392700573
0,2501.0,250,19,1.951217165906532,2.1431027195328807,2.3794175025247086,-1.333031347985108,-0.039921651092055255,0.7317926280143296,0.8594421374953471,0.032313586141802235,8110077,0.058751133566524165,-1.131261426065428
0,2501.0,250,22,0.4038922723584187,1.230613179868538,1.539778488248554,0.1367068746532657,0.13303016488240296,-1.172994251653622,1.2845970024603626,0.02686912524650574,8110078,0.03592434253141598,1.2902328334411677
0,2501.0,250,15,-0.16461197001470587,0.47812461164822295,0.9821087720856942,0.450004470358244,0.13084477135413886,0.543081999215097,0.9389737481446929,0.025365980049229176,8110079,0.08348447553655483,-2.087678824444582
0,2501.0,250,20,0.0202883396123488,0.7305791385821652,2.7018815596443337,0.3533118327512532,0.12799268297536706,-1.0119084632668656,0.7339779488342231,0.02686012868679017,8110080,0.04552079284881462,0.7058429220173525
0,2501.0,250,22,-0.5821859203506589,0.12014227609507995,0.8985584483152481,0.7899136164951401,0.1457753695898137,-0.4426837126389182,0.9529707153871448,0.02565099106101826,8110081,0.042568121950166266,0.07670888826092186
0,2501.0,250,15,0.2778289201073445,1.07969771804298,1.5354548526301524,0.2020851311549584,0.1419148216449249,0.5430819992150974,0.3916915328102645,0.030881590879647626,8110082,0.038411711361575326,0.6689910594576268
0,2501.0,250,13,1.911601299293592,2.4973554098273185,4.314868013500808,-1.1368725237275679,0.02461568054814431,-0.14726309148325334,1.2552703131572196,0.030039512890270764,8110083,0.034266096644643085,-0.13304799653298827
0,2501.0,250,14,0.12614694349507805,-0.1148478099549992,-0.3020241153613007,-0.2164916812919279,-0.052883221546221916,1.808437214814801,0.6202958572793266,0.027092239927451744,8110084,0.08058038606037053,-0.13999068124892786
0,2501.0,250,24,1.773299050890964,2.7141399791735883,2.619900046148705,-0.7926483817244843,0.10541060411938973,-2.6670681131231864,0.4063131528778775,0.03966043385009572,8110085,0.04312087057909055,-0.5000870127559571
0,2501.0,250,20,1.4963945099235392,2.101801976853064,2.2790626826892875,-0.7814775942613694,0.0538450704924466,-0.2203194944787186,0.8114149770286674,0.026204524844245014,8110086,0.06266355745562897,-0.9351583338772508
0,2501.0,250,11,0.8114047564080196,1.7447031743560717,1.8463168026115249,-0.14688831475769448,0.15080197722188346,-1.029123745469293,0.06615836676499785,0.03301475697511454,8110087,0.05436585049876928,0.42223420994145416
0,2501.0,250,23,0.6927967938615305,1.5853571569729514,3.584166942398732,-0.037013272696418215,0.1339388649113104,-1.947765359124163,-0.1296240402148296,0.03873558751133567,8110088,0.05027637431446216,-0.22391699235196014
0,2501.0,250,7,1.3746108434405495,1.9515879947111237,2.4003622115156382,-0.7829118882607942,0.041335917880211064,-2.0558699516774643,1.052865883019251,0.024981647018180248,8110089,0.04475968389687783,0.4718334242841681
0,2501.0,250,12,0.0933149780341816,0.7341411590759378,1.0177295967593214,0.2519980315516851,0.12539694372550966,1.2374296820739528,1.0079337803700934,0.035197240575204035,8110090,0.059884700090685326,-0.7668860011233273
0,2501.0,250,24,1.942307286616812,2.1084349671494445,0.7345408192555873,-1.3207724239047938,-0.03636880091314308,-1.3111584109330634,0.6865906621272024,0.0325204041974349,8110091,0.04590404629269768,-0.6781270417896064
0,2501.0,250,23,0.5935731937066867,1.3835741695770667,2.639011395787109,-0.018509186326149927,0.11922636787660144,0.16167109946190467,1.0941086811009404,0.02633922787925897,8110092,0.03803925378935096,0.31384499572153995
0,2501.0,250,22,-0.03409283060665527,0.6222674338433418,1.8734882845694407,0.3668570066505254,0.11817748538085344,-0.4426837126389184,0.16929165501013888,0.038128319730535036,8110093,0.045893250421039006,-0.17155552894169876
0,2501.0,250,15,1.3364097164734343,2.1018981162355392,3.6656070514498538,-0.6036814745755961,0.08820090461247736,0.543081999215097,0.9553395474056966,0.028679233061277367,8110094,0.03816880424925509,0.2395081883197248
0,2501.0,250,20,-0.18004035492988418,0.3412063799589836,2.2256731948373254,0.4019547046632993,0.10120844842390178,-0.2203194944787188,1.1076580289025248,0.027679265448892345,8110095,0.06254048451872002,-2.1740784581876222
0,2501.0,250,19,-0.4620533465330567,0.1369657388615406,0.8540493002862349,0.6487266427845433,0.12740332176651525,-0.09454019612673527,0.9490275068590476,0.026675249384635315,8110096,0.0450187848166861,0.2203673432548718
0,2501.0,250,14,0.1640725560296322,0.5117429405320654,2.10777317978629,0.05398714377984226,0.06037900546629318,0.7478772545717276,0.7890654284722729,0.030584704409033988,8110097,0.047199550891739,-0.20110791156293334
0,2501.0,250,12,0.5364215635366402,1.7231298549144316,1.3089134607049433,0.19291148813404704,0.21386555020982048,-1.1583576205662869,-0.4969242908577985,0.034175411322710195,8110098,0.035998834045860864,0.7525255379801239
0,2501.0,250,25,0.6335858905100947,1.5380975598979532,0.8172947243383665,0.01640133859397636,0.13693606389761018,-0.7186113859275949,0.8059401641748777,0.03195038217385672,8110099,0.049455888068402634,-1.0612742789458809
0,2501.0,250,14,0.9674059851706424,1.6536721276043898,1.03891132048501,-0.3738429409954233,0.08958992894877328,-0.3126827056713455,0.7175764536771734,0.031249421649732576,8110100,0.04263829511594766,0.02972785032168208
0,2501.0,250,22,0.7293225443939207,1.6060103947664088,2.2317272221417594,-0.07422230385625593,0.13041254738015914,-1.1729942516536218,0.3139566017226855,0.03178520533747895,8110101,0.041855594420693525,-0.38861019088203225
0,2501.0,250,14,1.5638724368504484,2.4017715308858896,1.2512726718639842,-0.7421431251442403,0.09178673951149396,-1.3732426659144188,0.08879087943470708,0.0332037828734292,8110102,0.039869154035496825,0.5175113307860734
0,2501.0,250,24,1.0036264098151453,1.7779415067264617,1.8928320703355537,-0.3219920999429524,0.10213565213310206,0.7227061423521204,0.7246672834040867,0.03468713563933152,8110103,0.0451159476616142,0.08673108336343573
0,2501.0,250,17,1.0421274267192155,2.0415955592857693,1.9189204420949115,-0.2564290856625921,0.14429311422411345,-0.7127076431669839,1.0524878546680665,0.030029796605777963,8110104,0.06710713823034073,-0.4564749084886374
0,2501.0,250,14,0.5881498598251012,0.6763554760480263,1.5468147658547002,-0.3942858063470976,-0.009812420513485772,-0.3126827056713456,-0.05438629504935501,0.03677937556678326,8110105,0.036274128773157145,0.2300984683245703
0,2501.0,250,30,2.6656465450754103,2.204505936704668,0.10168854866648863,-2.1541374965024183,-0.15825095549575846,-1.6288092121866482,0.8909971294909999,0.02712836457492501,8110106,0.048056743101437996,-0.25324089017300394
0,2501.0,250,20,0.2601555922879171,0.6144794231599037,1.337035486015096,-0.00676406054889301,0.05450891382728496,-1.0119084632668656,-0.13618738331456792,0.0385736494364555,8110107,0.05326683076391588,-1.526528475193114
0,2501.0,250,13,2.020751873693432,2.662666654599977,3.756402706762712,-1.1903089180320523,0.030539547595945377,0.9776412577841304,0.8672655125254847,0.03141598652675217,8110108,0.03245239020598523,0.8263088468115404
0,2501.0,250,12,0.3630320300791563,1.5293501108374263,1.273541250316364,0.3131941174627797,0.21847573196443484,-1.158357620566287,1.117594597410779,0.030312108649652374,8110109,0.03523772509392409,1.0056266610625544
0,2501.0,250,18,0.41823302348472796,1.2262286468118295,1.676685762228696,0.1083759441840121,0.13285928777005654,0.04279058948416604,1.046815583999737,0.02670034978624174,8110110,0.05883210260396424,-3.0598673002274905
0,2501.0,250,16,-0.6592665677628862,-0.2806642117161589,1.2794872113393594e-06,0.6822285979744652,0.0997716299514142,0.3592984541263136,0.7932924210753958,0.031286436066848035,8110111,0.06192511983417541,-0.9766482335006894
0,2501.0,250,16,0.634010402354182,1.5238598003008619,1.875905016531868,-0.014520568455046847,0.14173068576499284,-2.497268012867369,-0.7639256977561314,0.03170747506153647,8110112,0.0969685192382433,-3.793732406460826
0,2501.0,250,15,1.0283397633514146,1.8652791461408225,3.08620970811226,-0.3381651036083286,0.11553512733496682,0.5430819992150969,0.9258980023964274,0.031145108292407162,8110113,0.041790819190741464,0.3026262080555913
0,2501.0,250,28,1.5231099497197416,1.8457776992530304,1.0582788571400077,-0.924779258046076,0.008043580410946308,0.2433919087599246,1.010383888163683,0.027985390694290808,8110114,0.05376344086021505,-0.6213154734474198
0,2501.0,250,7,1.574720858306108,1.7353700525056281,2.5470736339126967,-1.1405838659744048,-0.07280098446728811,-2.0558699516774643,1.2165308247351927,0.03317571360711664,8110115,0.07575463142894158,-0.0622552114886385
0,2501.0,250,15,1.9853230219857747,2.9122052596007726,3.3433193460799027,-1.003993409120553,0.09059342388025077,-1.4636660782230697,0.8816119479609971,0.031978721336960746,8110116,0.03801226411020426,0.1861219962423631
0,2501.0,250,10,0.4852999332144969,0.6727171740763503,0.8077583076324307,-0.2757358474969264,0.012635875553705204,0.4973207385797263,1.0279863640959477,0.036519734853392063,8110117,0.05980373105324524,0.12868029737917525
0,2501.0,250,14,2.8119698675330485,3.6910035519543847,3.9294039396568485,-1.6529748179365995,0.04243172886903563,-1.3732426659144188,2.479615420378601,0.030800621842207537,8110118,0.04281642699831584,1.2643730285309396
0,2501.0,250,17,0.7018578606298568,1.3700571208663117,2.3830411920540406,-0.17523181251462758,0.09625714770235902,-0.712707643166984,0.16476525301850306,0.03657911214751479,8110119,0.045990413265967096,1.0317227086034126
0,2501.0,250,26,0.10881982508941376,0.6646345276235929,2.6084929860433634,0.21371806967659548,0.0928964120261155,0.4670334705804733,0.2520299785080475,0.0301731118020469,8110120,0.04854903484907372,0.17938480762596348
0,2501.0,250,17,-0.29208745084169185,0.10316439927898928,3.2461325167413557,0.4186652529201614,0.0859396017064185,-1.618795465943367,1.3824071077110736,0.02837155071900505,8110121,0.055337478948050266,-1.2542580663340075
0,2501.0,250,17,1.3256853984603478,2.0738799414691917,4.135771658857402,-0.594865658074791,0.0856454372482449,-2.5248832887197503,1.0838395888966794,0.026730578226886032,8110122,0.04074361963984972,1.574639488279548
0,2501.0,250,21,0.6112904006803408,1.5696766150175767,1.2890983611190163,0.05188340691934485,0.14997773144689092,-1.095664672561541,0.9695495601203792,0.033399727944034216,8110123,0.04361963984972147,-0.08396842329537609
0,2501.0,250,22,-0.1050513109752987,0.2115337475637472,2.2336044563470194,0.2414684074032269,0.06013829858988873,1.0179373653904888,1.4394173393288439,0.030138989136268574,8110124,0.03548063220624433,1.5638452300446808
0,2501.0,250,21,0.542771968848181,1.09267327451246,1.6836708183760334,-0.11041004973159137,0.07907597817106253,-1.8553601631833359,0.7414555546298587,0.030373694190250745,8110125,0.04159379453297059,0.4937577187723684
0,2501.0,250,14,-0.8564711994456425,-0.44696918931208296,1.551339111253063e-05,0.8472118277808445,0.11938666858131218,-0.31268270567134593,0.2554016606215745,0.038126111484059415,8110126,0.07407047545018786,-2.2492974078912167
0,2501.0,250,20,1.106280736341296,2.4667085961035804,1.65330861678806,-0.10459028072756356,0.20527511120613548,-1.803497432055012,1.0312439308377113,0.02830677548905298,8110127,0.048576024528220414,0.15947772390803852
0,2501.0,250,23,0.7825705273349602,1.356781220287823,3.163714737143206,-0.2685267716836188,0.07452946623883536,-0.5414743867334509,0.970940408954327,0.02868953821149701,8110128,0.055820054411193164,-0.10933687601590787
0,2501.0,250,22,0.5702776746021339,1.0003395210768815,3.914359922297915,-0.19114977090666213,0.05645021770014585,-1.172994251653622,1.4375015445905404,0.02679427386967224,8110129,0.04386092758129292,-0.7914183290951463
