#/home/enes/bim/BIM.py trees/ir8110094.trees,trees/ir8110095.trees,trees/ir8110096.trees,trees/ir8110097.trees,trees/ir8110098.trees,trees/ir8110099.trees 250 --stats=all --eta=etas/BC.json --out=outs/763230197.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,bsfs,ZngE,FulD,FayH,FerL,btree,Colless,path
0,2501.0,250,5,0.20008795281695482,0.5167437589362139,-0.4269598243979542,-1.854344998188919,0.21013397164610503,0.6353790187640119,-1.5762367081977322,0.05178779634667703,ir8110094.trees
0,2501.0,250,6,0.8881076900459761,0.8224996103382817,0.5959357862536335,-1.9642299758823032,0.027816175356118064,-0.3234273027282876,-1.113123750536968,0.04226583754372328,ir8110095.trees
0,2501.0,250,12,0.5018748719846313,1.355943552482686,0.027812265394687754,0.039536030753832864,0.09484472226696386,0.2174518540212286,-3.126110969659898,0.08948698017877962,ir8110096.trees
0,2501.0,250,4,0.691245213965697,0.5525469017652822,0.19485870224304358,0.9029723794226858,0.13163615594708228,0.08052968366121674,-1.2437285069499824,0.06101826661484648,ir8110097.trees
0,2501.0,250,13,1.647090358554564,4.126474119805487,1.0820569338548107,0.9776412577841304,0.060374557606108485,-0.5255499458231555,-2.0115948079657864,0.06040290193030186,ir8110098.trees
0,2501.0,250,10,1.9666478081704801,1.3035898064865765,1.6104583989913084,-2.2591619954936997,-0.01483012939237254,-1.0471980418254638,0.026466526063821095,0.03677073886945632,ir8110099.trees
