start,end,N,SS,FulD,bsfs,FerL,FayH,ZngE,TajD,btree,Colless,path,iColless,ibtree
0,100001.0,50,412,1.6329391549444772,-1.4691237246661355,-0.043087703512282347,-0.03695967775476666,-0.19774886214472076,-0.456092278531187,-0.676491408757692,0.1545115268329554,3050032,0.16825032765399742,-1.1565669751578451
0,100001.0,50,371,0.06147120886378753,-0.8194889989220169,-0.5811929726584987,-0.10168143504284877,0.26831255433908285,-0.4672993364454398,-1.2516768279615031,0.17408416069130367,3050033,0.2228664192949908,-1.813546495063291
0,100001.0,50,460,0.24998243153955235,-0.5194065721154212,-0.1601117158017058,-0.035308512102494784,0.01918739976692529,-0.2344317020037319,-0.4552364435985767,0.1455174248470338,3050034,0.17300069634152876,-1.0881274603731548
0,100001.0,50,325,0.94465463429867,-1.176519790987544,-0.09966580788962537,-0.05407146404314397,-0.22325892763200886,-0.6031704192670846,-1.1277413235073601,0.1788043242774817,3050035,0.2021352985638701,-1.9044626273302527
0,100001.0,50,423,-0.2106792261145871,-0.3747285485760964,-0.9690711683300944,-0.09223300472251393,1.0166953675544124,0.32368397393957066,0.10023530432943753,0.11885170734960646,3050036,0.15260770975056687,-0.6814008865562713
0,100001.0,50,358,2.0842318848816035,-3.699702582889114,-0.3302747727496046,-0.09110369697881136,-0.09297670551645744,-0.7417191437702999,-0.9473623159075742,0.15589569160997746,3050037,0.16866129167716465,-1.3481430030538972
0,100001.0,50,401,-0.2631604755756328,0.02277823904463913,-0.3469751078206154,-0.027582016849463712,0.4044109012106363,0.1942600473290711,-0.007298127714672539,0.12700605103920018,3050038,0.15631802721088436,-0.8254993998585012
0,100001.0,50,449,1.3267575365093074,-1.261781493208583,-0.6162847216686189,-0.09666326924496768,0.3648056177271368,-0.33957459915174604,-1.5196737809336347,0.19171551599363126,3050039,0.19352568613652368,-1.692509907232083
0,100001.0,50,450,0.5591812530903211,-0.8934020837826497,-0.6900875577192608,-0.0971611070307303,0.4905074341647657,-0.2215568474310636,-1.0269709201344013,0.16503380493301614,3050040,0.1833928571428571,-1.326727106031795
0,100001.0,50,536,0.3837133258500407,0.5678881137583225,-0.026213654426469533,0.018965909372925915,0.18681015907425969,0.3164487644662372,-0.5681121204656812,0.14379364080433935,3050041,0.15470159695083704,-0.6229916921593852
0,100001.0,50,369,-0.0005808480418198469,-0.5549563660933471,-0.006440215779525805,-0.017171601878881344,-0.11541461760171895,-0.23473056797831005,-1.0487824156393506,0.16661513090084526,3050042,0.16072465571594494,-0.9264702463477322
0,100001.0,50,379,0.5374998399423064,-1.8735632153501327,-0.7836063564408472,-0.13754879896140035,0.3580437734414629,-0.637156391455919,-1.8447878112239071,0.21971933427459064,3050043,0.2246140029045327,-2.010692105630556
0,100001.0,50,445,-0.06347223116355394,0.3832917158817195,-0.5404394979732092,-0.03013334727584763,0.7245044118695763,0.485094719545746,-0.15271080532454698,0.12328907466601102,3050044,0.18506304961008802,-1.3102998818270866
0,100001.0,50,419,-0.499388851584224,1.339449750118211,0.10143482681175467,0.04920489599566342,0.18610617036950552,0.5325006810169672,-0.1088639399484506,0.13142169436080448,3050045,0.1257617630385488,0.04740453243281687
0,100001.0,50,458,0.0389637110817776,-1.2164690008185992,-1.1429682504430052,-0.157017157402952,0.8410796670883027,-0.3115033623757911,-0.9073285891998748,0.1679812465526751,3050046,0.2185811824729892,-1.9955313007647368
0,100001.0,50,390,1.9100674102851016,-2.0312129108834864,-0.20427342926276,-0.06562416635179766,-0.12666798216258676,-0.5923733761057015,-1.353087205978345,0.18198938111830085,3050047,0.19992736678004533,-1.794397499083715
0,100001.0,50,382,-0.5000200631487299,-0.5372530826700075,-0.6123587083950911,-0.08804279100576608,0.4232807956954407,-0.2197894002246458,-1.0268426174499772,0.17082162206199847,3050048,0.19176182377712986,-1.5518568613066808
0,100001.0,50,428,-0.5581817281335685,0.4569971754538913,0.2614008753168461,0.032720236915749566,-0.2162035950989908,0.025068999604073914,0.3949287449651748,0.11614920358387247,3050049,0.1379008746355685,-0.08303939761098866
0,100001.0,50,483,-0.2870163049506985,-0.08845515859847237,-0.24824803883175434,-0.02501288145958181,0.2499074600466676,0.062316885717410675,-0.2495655383584607,0.1369288281350276,3050050,0.15634290753338378,-0.9280642037863548
0,100001.0,50,386,0.19969474296885775,-0.5042249590337193,-0.4094236780582563,-0.04630329494533016,0.37570957937123295,0.032704929965911816,-0.7332180249510539,0.15143220209432107,3050051,0.15727674048342732,-1.1033267183576505
0,100001.0,50,432,1.0624428064945304,-2.020031927449955,-0.5977405130645839,-0.1129707087443134,0.2119937100993956,-0.6039369146775623,-1.560233002202266,0.18026774812489105,3050052,0.19702305701041486,-1.7934945976019303
0,100001.0,50,426,-0.3019317072001777,-0.09907522529495692,-0.1356959609628801,-0.025366984720789423,0.050229530596563716,-0.13304306454979378,-0.6677653941428859,0.15807872856745045,3050053,0.19936224489795912,-1.377438478959249
0,100001.0,50,424,-0.2528840774435533,-0.7787191429558714,-0.07337202725829768,-0.041949640793986234,-0.18170478379181115,-0.4762919877315174,-1.1554370968872327,0.17465986394557828,3050054,0.16762672811059898,-1.0845901654631498
0,100001.0,50,388,0.3724831304566524,-0.863344907436993,-0.5303508920498758,-0.08698427200340085,0.28719077425156514,-0.3442257514805405,-0.9471104833126032,0.16426209372637945,3050055,0.17029909790002956,-1.0018281840421686
0,100001.0,50,427,0.17672430614537624,-0.9202010478548316,-0.6412913084303956,-0.09713338774571216,0.4056729601427294,-0.30296391062462896,-0.2397824118750413,0.13632424123495548,3050056,0.18336302775078284,-1.3340456240400216
0,100001.0,50,408,0.26558683525993965,-0.2003648792170701,-0.5496406359038406,-0.06230342022954405,0.5029696744477814,0.04102789952240776,-0.3727943419869203,0.15548767277611686,3050057,0.17406371150610775,-0.7932168654289542
0,100001.0,50,349,1.1203178477186235,-1.5871098043741363,-0.5311229224289863,-0.10038618010926896,0.190907324223704,-0.5325642983308093,-1.358665082658736,0.17283770651117591,3050058,0.176033099807087,-1.5197909342673153
0,100001.0,50,361,0.6051285499819432,-0.017287477661297172,0.009224912307820687,0.004696922856985536,0.0184737061452787,0.051508196450720266,-0.6452345258883723,0.1484873452486584,3050059,0.19439096393274294,-1.6664067912139058
0,100001.0,50,381,-0.06533199068712,-0.6649458500119482,-0.8162537361459694,-0.10673036423556503,0.6427224664574104,-0.14081317576310942,-0.4943957837709296,0.14315550781716188,3050060,0.18173705125614606,-1.169287025841261
0,100001.0,50,437,0.3007611437672659,-1.4020258722828334,-0.8674610591728332,-0.13615718804529614,0.5131446060453793,-0.4786861300779324,-1.5781672327067942,0.20425255529347425,3050061,0.18589532587228444,-1.1745560045133214
0,100001.0,50,477,1.2423534040608548,-1.1942597449783996,-0.5152158548304449,-0.08047141765902158,0.3070144131253144,-0.2798870425639392,-1.0645390721939851,0.16230723058454158,3050062,0.19292091836734693,-1.6921642112840738
0,100001.0,50,358,1.2576541980788574,-1.13549848029471,-0.1296394617892656,-0.048608766242215835,-0.13124203948534105,-0.4749201091892338,-0.819841991921261,0.16483866273782255,3050063,0.1552343159486016,-0.7279032386374541
0,100001.0,50,380,-0.21265385890628652,-0.0503481335652317,-0.7586047176780171,-0.06772660415627889,0.8296679405955912,0.3194804032347702,-0.5007343410100944,0.14327485380116958,3050064,0.15841928169117114,-0.7999087261379213
0,100001.0,50,439,-0.4917950046616646,0.37615191227592,-0.27144997574925017,-0.01574589126539833,0.35939376322200023,0.23497448774467936,-0.489509445316635,0.15661203875489574,3050065,0.16540750915750926,-0.9598578212288909
0,100001.0,50,376,-0.14054091377512076,-0.1880968705083774,-0.4449465303804064,-0.0520905626164057,0.3953858443035151,0.010551609426069869,-0.3156927713330111,0.14398734177215197,3050066,0.1956323438466296,-1.5037863593134182
0,100001.0,50,440,0.612983299648728,-0.7908509254086467,-0.6917940642689488,-0.0931475675143646,0.5234276008050642,-0.16074053582771147,-0.6757246732887159,0.16677557722596426,3050067,0.20576726265727527,-1.6381812178041102
0,100001.0,50,449,0.5017539531120655,-0.4458895505641412,-0.07487268584665979,-0.02374277919601361,-0.044536599616208455,-0.21317731545215893,-0.3063741796601457,0.13438954529180086,3050068,0.15719461697722573,-0.6251483644057073
0,100001.0,50,313,-0.07403749174356103,-0.275630205836993,-0.09093973703681114,-0.023130428250393704,-0.010736810637493387,-0.17565278990715905,0.1264004942316686,0.12210297912268366,3050069,0.16802914347557205,-0.9669178355521748
0,100001.0,50,395,-0.5544890558307924,-0.2690848762390828,-0.8119895536951565,-0.08864717636324564,0.76842659436516,0.10991489642964912,0.031347162246439436,0.12188705891713415,3050070,0.13050359032501893,-0.2521223449766695
0,100001.0,50,362,0.2265048768539775,0.3629177162692218,-0.42339957010238655,-0.02146957060976411,0.5836966471599233,0.4124629964375847,0.37351208701525535,0.11746570136434467,3050071,0.15416319589060112,-0.7818949179286663
0,100001.0,50,408,0.8100215158480336,0.029016592613528423,-0.21574835243277604,-0.00951064565480883,0.30791602254334105,0.2300911755405099,-0.2677340380658268,0.13178413441879486,3050072,0.15417000133386685,-0.9907418302425792
0,100001.0,50,399,0.19733417827746666,-0.7511837417370264,-0.6007317791161767,-0.09948886903787188,0.3178807162246973,-0.404227439599782,-2.014505073396311,0.2163832199546485,3050073,0.24656245476914165,-2.514505043050665
0,100001.0,50,448,0.7417322086946503,-3.0412694395166313,-1.1672847904668342,-0.19283896199606115,0.6187923733524046,-0.7828293687798422,-1.6155999510769263,0.19764825121967985,3050074,0.23782541862898995,-2.1702424713409463
0,100001.0,50,401,0.10609167635732407,0.7018328265996807,-0.09857536661860994,0.014283694832577241,0.27836907839437985,0.3718627966506206,-0.2260348214052483,0.1226159175326572,3050075,0.1399848828420257,-0.44591811942651294
0,100001.0,50,369,0.8015259945817843,-0.15972787964060692,-0.2578769874374607,-0.004814638906338807,0.4164512638934968,0.3693049930994655,-0.07004481191392904,0.12034450651769088,3050076,0.1450545564760558,-0.8324473251332362
0,100001.0,50,282,2.3210293058798253,-2.7838484795193748,-0.07996305855638439,-0.06690763683395816,-0.3505871814111649,-0.8185611348042352,-1.4676833864728245,0.18884945282460816,3050077,0.25621220710506426,-2.514556982943992
0,100001.0,50,376,0.2530965616001619,-0.5396334095223244,-0.3672088251623891,-0.0554141542991217,0.234597442913046,-0.16907561403089635,-0.6218654461378667,0.16075293753865175,3050078,0.17044890873015875,-0.9202322536737458
0,100001.0,50,453,0.4028465544857972,-0.8034435260157299,-0.6128828463094322,-0.08318886357766815,0.4585509075322751,-0.15242900804661866,-1.2794111041015317,0.1853257890834058,3050079,0.1930147058823529,-1.50998314675654
0,100001.0,50,392,0.8638747318034751,-3.3674645614261727,-0.9254862619643452,-0.16276571785647462,0.41990864984864734,-0.7580923916389481,-2.59091287842004,0.2539831722162548,3050080,0.2293141746494516,-1.9532707182427191
0,100001.0,50,341,-0.2945593656363472,0.6837817433099291,-0.06922663826306573,0.021575179372650258,0.2802389566897381,0.426191393334422,0.0725501768062605,0.13289199977511668,3050081,0.14612768184196753,-0.3015510485794267
0,100001.0,50,418,-0.28010528645046795,-0.3626607433998853,-0.8968601858626983,-0.10750015854471773,0.7772788701917253,-0.017238664268095567,-1.2651643490755686,0.18705025362746253,3050082,0.1921692100263528,-1.3703459534985964
0,100001.0,50,370,1.0304708042332915,-1.1104267796309828,0.4146807942765288,0.011136812725827,-0.6446301449860008,-0.5452750766438041,-0.44522854980449855,0.1494416845685642,3050083,0.13803854875283447,-0.3345104860398317
0,100001.0,50,390,0.315751465218397,-0.9768678109013232,-0.4220199589324507,-0.08222505403936642,0.13239826483023792,-0.46017994905702203,-0.7466908151532763,0.16868505644015844,3050084,0.19683182551371067,-1.3422053457856182
0,100001.0,50,411,0.5278932691442827,-0.24715976678810134,-0.15005398734921796,-0.007140429686745094,0.21026757322646827,0.15248026094774414,-0.5725311971968166,0.14786419887103774,3050085,0.18198104484512254,-1.380793700721902
0,100001.0,50,374,1.380070756236968,-1.5864619510405795,-0.4106199577930039,-0.09030777837576633,0.05318554598049947,-0.5945321119000073,-0.5411023048303888,0.15243999154065768,3050086,0.20824425008098493,-1.696084850585838
0,100001.0,50,363,0.3391158868424214,-0.7639307261752566,-0.7199075080499747,-0.07944439155444838,0.6757262583215771,0.08701381703344575,-0.005139143276907462,0.11990773320822573,3050087,0.15097586653709105,-0.6197647730036311
0,100001.0,50,431,0.5569795353487117,-0.16645646828740146,-0.3725033325533985,-0.043100980073665834,0.33415827992290026,0.014716040724868885,0.3198385083722237,0.11224951937296664,3050088,0.16153253754331914,-0.7413200770351391
0,100001.0,50,464,1.5608897098786425,-1.8483953596581613,-0.2459359364157175,-0.06724225089237852,-0.06695261072653029,-0.5465751952367511,-1.489687289015691,0.18455465087589426,3050089,0.23298616967448135,-2.520345214718203
0,100001.0,50,475,0.387728630267649,0.4564034774202194,-0.26789623256216066,-0.009902282670279473,0.3963990388345341,0.31230528382290224,-0.5436688757405486,0.1489053954915299,3050090,0.16936698343459514,-0.9493938273216188
0,100001.0,50,469,-0.6712152718324171,0.4934353384039784,0.3233385346292543,0.044853738844671684,-0.23461573168455616,0.09454952120166872,-0.08631794736671096,0.13918025310682938,3050091,0.15203186537772995,-0.6233608179481351
0,100001.0,50,351,1.2638336564243642,-1.1930277466539587,-0.24806180829847102,-0.0554497468476283,0.02600144655714396,-0.3712690691829688,-0.498997500157896,0.1498211353506922,3050092,0.1732151623536012,-1.0185051035431714
0,100001.0,50,479,-0.3856667247958205,-0.01946917936631017,-0.3175498242815111,-0.038791639488640985,0.2693148146824874,-0.017643951443764967,-0.4929927224541698,0.1512471655328797,3050093,0.1775861138106035,-1.2034552169148187
0,100001.0,50,435,1.1686744951535843,-1.5309503319076407,-0.489143756278149,-0.06488307398846949,0.3774138407887121,-0.09948748935740948,-1.0204551142820455,0.16412565026010414,3050094,0.15200989486703764,-0.8432123401770276
0,100001.0,50,339,-0.32051846747348617,-1.4320369264173114,-1.5577613308357503,-0.2095531120006664,1.1862232963843,-0.3466952107288253,-0.9496805245944494,0.17803169171860372,3050095,0.2421133288480227,-2.2136788005175334
0,100001.0,50,477,0.2169318970903445,0.6111442901117704,0.048621132787814436,0.027968206471744743,0.12205120265384214,0.3184467238286496,0.5186167439805349,0.11455750524508852,3050096,0.1305454324586977,-0.17471952924413028
0,100001.0,50,500,-0.21143554524988664,-0.10777771373998793,0.13202897544540396,0.005773669328882376,-0.18872587203585692,-0.1409985937715498,-0.16303685411593674,0.12990896841828514,3050097,0.1367806246586226,-0.28871916393468583
0,100001.0,50,427,-0.6558415816306529,-0.02598399530769825,-0.4175461176290263,-0.044311868713501484,0.4042100824988951,0.07389958714827585,-0.43203066255097056,0.1360588972431077,3050098,0.16442816442816446,-0.8991756483854778
0,100001.0,50,361,0.4001893099614704,-0.007388380745731434,-0.27084208075753163,-0.028172180721879374,0.26689647050736603,0.057330143840689615,-0.6661549807428894,0.15142201458896812,3050099,0.1879151660664266,-1.351876545632734
0,100001.0,50,345,0.9998300903275332,-3.788890031450397,-0.5962503604086711,-0.1478433019866873,-0.044484757165468035,-1.1001573015235362,-1.427612610163825,0.19844441273012695,3050100,0.23336038961038966,-1.9884952830489613
0,100001.0,50,429,0.9892636596046972,-3.293192554716694,-0.5184055302135631,-0.12058635222542677,0.01663061924401325,-0.8475073179689581,-1.9987311018946323,0.21952797076277325,3050101,0.2368617776781041,-2.1791023706525885
0,100001.0,50,400,0.2626504228777281,-1.5492407375311226,-0.4792271173914732,-0.09429220813699124,0.1432568886458006,-0.5361902751336869,-0.9752602036391786,0.16773209283713486,3050102,0.16190661047027508,-0.8304310307079931
0,100001.0,50,364,1.7926414776654418,-2.599122389577716,-0.7674594775282568,-0.12901806060118498,0.39336006777075605,-0.5414032819657438,-1.087821191392394,0.15075821995464847,3050103,0.2037341818447809,-1.7673101009089591
0,100001.0,50,373,-0.2739195236107942,7.307248187717247e-06,0.09257107638599638,0.017313198845470654,-0.03447722846236058,0.09043961410678132,-0.25940296022490844,0.13058242777630533,3050104,0.14447526583448916,-0.5779022069789582
0,100001.0,50,363,1.6843146951882333,-1.873901778671544,-0.2318874558541613,-0.06374719214564603,-0.06379888303157122,-0.5178181814945311,-1.0874081410745324,0.16733599380346206,3050105,0.20618247298919568,-1.685871792764453
0,100001.0,50,357,0.4414867829083968,-3.7204645633656974,-1.7900596241922535,-0.26225095747797506,1.2034187825182818,-0.7083172428919721,-0.7906209386993104,0.17172649201524576,3050106,0.20716805240614766,-1.6914330539189484
0,100001.0,50,491,0.32817524407848875,2.064017984482518,0.08880251500925215,0.06205561135873005,0.30446010753265673,0.7391065431381255,0.4374808148744865,0.10195578231292518,3050107,0.12188799130763407,-0.0909981623101404
0,100001.0,50,384,0.6804530835351162,-0.495478403177344,-0.7121243855298208,-0.08812896838954867,0.5974657934665395,-0.05166511693023949,-0.6224174519116996,0.15555291884195535,3050108,0.1921605180533752,-1.589532554980618
0,100001.0,50,367,-0.7891074958520862,0.5891358240397319,-0.33281912082689075,-0.01003154596632569,0.5093079811145854,0.4220453300962212,-0.2862513065889733,0.14174596218855642,3050109,0.15071428571428572,-0.3876227634712318
0,100001.0,50,508,-0.7561928996482816,-0.15277506770049842,-0.9623982922818424,-0.09685112285365424,0.9693124790443672,0.2422539557961028,-0.3573719102583621,0.14449590515817987,3050110,0.17711977648202135,-1.0076484197851938
0,100001.0,50,360,0.3693273490145053,-0.9367543977036452,-0.7648885644946146,-0.12133377721107935,0.4457043742793796,-0.4355456977609348,-0.8808388348588219,0.1738530778164925,3050111,0.20987093467524004,-1.5073372278438697
0,100001.0,50,391,1.1395295005469148,-2.4971432325873737,-0.741999755185328,-0.13043717474287558,0.3371305304889949,-0.6068873946079438,-1.4327435487366431,0.18292233560090698,3050112,0.18915066026410565,-1.5893696219246058
0,100001.0,50,376,0.2137328140626347,0.17052188372153304,-0.4444169304421816,-0.037817083741174,0.4998154245880462,0.21389348241993067,-0.7540247770896277,0.15510735544217685,3050113,0.16076856274424658,-0.905943177905272
0,100001.0,50,317,1.2377447893993336,-2.3294966770390606,-0.6140825938720713,-0.10318182744863427,0.3170382055490944,-0.4291499723346181,-1.5282037016481402,0.1795940598461606,3050114,0.2062600321027288,-2.4750666658751808
0,100001.0,50,407,1.3658501127077145,-1.5442834998417525,-0.08530628906600142,-0.04642555210549356,-0.19365416081313325,-0.5198944324134536,-1.182882359519958,0.179794106991909,3050115,0.2602192662779397,-2.131513971856056
0,100001.0,50,344,0.8832766473520363,0.6310758873592681,-0.21668721410414754,-0.006667405929208606,0.33059261587427025,0.2731197443918709,-0.3687735708657673,0.1360597363945578,3050116,0.14570889331342296,-0.4255429896336752
0,100001.0,50,401,0.1430168915506194,-1.5362551417987826,-1.142734827634701,-0.16496151573448722,0.7840924415460269,-0.4213812547998035,-0.9210560089735508,0.18094737895158072,3050117,0.2282530033289911,-1.8025645654011369
0,100001.0,50,403,-0.4986545959881259,-0.5055611957403182,-0.7972419372707413,-0.1080116687207914,0.5992652283106705,-0.19280186216359865,-1.103972225532136,0.17402857882283354,3050118,0.21187333629103813,-1.7282897594069464
0,100001.0,50,300,2.1829084090537663,-1.6614907602943378,-0.0244808517047072,-0.045149155504546436,-0.28871545370956103,-0.6030444678163055,-1.5847688896065109,0.19193631399928407,3050119,0.20218720399552226,-1.6417161167742207
0,100001.0,50,321,1.2736080177007292,-0.6553740034780224,0.14245670779749134,-0.010134688945523657,-0.3241452860105276,-0.3872291875664816,-1.0944050105188246,0.17524382201860347,3050120,0.1802534200493384,-1.3176310287025903
0,100001.0,50,456,0.7035068962828407,0.5379313683234421,-0.3585519532517023,-0.01880897091883841,0.4894014642368384,0.33861882939227456,-1.3052524581267368,0.17556809958025776,3050121,0.1785100638193421,-1.4940585856346975
0,100001.0,50,518,0.4542535659609974,0.542413158499255,0.06787713738206541,0.02944813051898146,0.09950729948812513,0.3072911113263267,0.1002327917352814,0.12204556241101087,3050122,0.14467548025499516,-0.4540454059208684
0,100001.0,50,355,1.2543192439784163,-0.03475633751278556,0.013188397873653637,0.0029876382171054,-0.0010858305993066014,0.02031194294555448,-0.9122730635167674,0.1581490137954623,3050123,0.18294123204837492,-1.4475437348744085
0,100001.0,50,335,1.0392769469808079,-0.6668360977151263,0.5375547770258227,0.0332054092503684,-0.6974217821925274,-0.4396308953302915,-1.3329262550151786,0.17252834467120193,3050124,0.15632689245911124,-0.7840372535017491
0,100001.0,50,438,-0.31627302915325645,0.8800237272732593,-0.09335862713219274,0.023067604265418203,0.3344421725891636,0.4888508690979972,-0.4895219743402667,0.14456566036552865,3050125,0.13598296461441714,-0.2351529029299348
